        r      rcen    i inwind converge       v_x       v_y       v_z       vol       rho        ne       t_e       t_r        h1       he2        c4        n5        o6  dmo_dt_x  dmo_dt_y  dmo_dt_z        ip      ntot      nrad    nioniz 
1.033e+13 1.059e+13   18      0        0  9.37e+09  0.00e+00  0.00e+00  7.64e+38  4.11e-13  2.11e+11  5.56e+05  6.01e+05  5.68e-13  3.92e-12  0.00e+00  0.00e+00  1.00e-20 -1.39e+34  1.93e+31 -9.02e+33  8.80e+06  1.17e+07  0.00e+00  1.15e+07 
1.084e+13 1.111e+13   19      0        0  9.84e+09  0.00e+00  0.00e+00  8.89e+38  4.22e-13  2.16e+11  5.36e+05  5.82e+05  1.05e-12  3.30e-12  0.00e+00  0.00e+00  1.00e-20 -1.45e+34 -9.87e+31 -8.93e+33  7.94e+06  1.19e+07  0.00e+00  1.16e+07 
1.138e+13 1.167e+13   20      0        0  1.03e+10  0.00e+00  0.00e+00  1.04e+39  4.31e-13  2.21e+11  5.16e+05  5.63e+05  1.01e-12  3.91e-12  0.00e+00  0.00e+00  1.00e-20 -1.47e+34 -2.21e+32 -9.43e+33  7.19e+06  1.21e+07  0.00e+00  1.17e+07 
1.195e+13 1.225e+13   21      0        0  1.08e+10  0.00e+00  0.00e+00  1.20e+39  4.46e-13  2.29e+11  4.97e+05  5.46e+05  4.95e-13  3.26e-12  0.00e+00  0.00e+00  1.00e-20 -1.52e+34 -1.19e+31 -9.29e+33  6.44e+06  1.22e+07  0.00e+00  1.19e+07 
1.254e+13 1.285e+13   22      0        0  1.12e+10  0.00e+00  0.00e+00  1.40e+39  4.64e-13  2.38e+11  4.80e+05  5.29e+05  1.25e-12  4.55e-12  0.00e+00  0.00e+00  1.00e-20 -1.61e+34 -1.66e+31 -1.00e+34  5.73e+06  1.24e+07  0.00e+00  1.20e+07 
1.317e+13 1.349e+13   23      0        0  1.16e+10  0.00e+00  0.00e+00  1.63e+39  4.83e-13  2.48e+11  4.62e+05  5.12e+05  1.14e-12  4.48e-12  0.00e+00  0.00e+00  1.98e-20 -1.62e+34 -1.35e+32 -1.01e+34  5.10e+06  1.26e+07  0.00e+00  1.21e+07 
1.382e+13 1.417e+13   24      0        0  1.20e+10  0.00e+00  0.00e+00  1.90e+39  5.00e-13  2.57e+11  4.46e+05  4.96e+05  1.26e-12  4.83e-12  0.00e+00  0.00e+00  5.85e-20 -1.62e+34 -4.27e+31 -1.04e+34  4.56e+06  1.27e+07  0.00e+00  1.23e+07 
1.451e+13 1.487e+13   25      0        0  1.23e+10  0.00e+00  0.00e+00  2.21e+39  5.19e-13  2.66e+11  4.29e+05  4.80e+05  1.50e-12  6.35e-12  0.00e+00  0.00e+00  1.74e-19 -1.70e+34 -5.38e+31 -1.06e+34  4.07e+06  1.29e+07  0.00e+00  1.24e+07 
1.523e+13 1.561e+13   26      0        0  1.27e+10  0.00e+00  0.00e+00  2.57e+39  5.41e-13  2.77e+11  4.14e+05  4.65e+05  1.12e-12  7.61e-12  0.00e+00  0.00e+00  5.46e-19 -1.67e+34  2.39e+31 -1.08e+34  3.61e+06  1.31e+07  0.00e+00  1.25e+07 
1.599e+13 1.639e+13   27      0        0  1.29e+10  0.00e+00  0.00e+00  2.98e+39  5.57e-13  2.86e+11  3.99e+05  4.50e+05  1.86e-12  7.10e-12  0.00e+00  0.00e+00  1.59e-18 -1.65e+34 -3.63e+32 -1.05e+34  3.24e+06  1.33e+07  0.00e+00  1.26e+07 
1.678e+13 1.720e+13   28      0        0  1.32e+10  0.00e+00  0.00e+00  3.47e+39  5.73e-13  2.94e+11  3.85e+05  4.35e+05  1.94e-12  8.58e-12  0.00e+00  0.00e+00  4.90e-18 -1.67e+34  1.48e+32 -1.10e+34  2.90e+06  1.34e+07  0.00e+00  1.27e+07 
1.762e+13 1.806e+13   29      0        0  1.35e+10  0.00e+00  0.00e+00  4.03e+39  5.85e-13  3.00e+11  3.71e+05  4.20e+05  1.05e-12  6.59e-12  0.00e+00  0.00e+00  1.50e-17 -1.67e+34  4.55e+31 -1.06e+34  2.61e+06  1.36e+07  0.00e+00  1.28e+07 
1.850e+13 1.896e+13   30      0        0  1.37e+10  0.00e+00  0.00e+00  4.68e+39  6.00e-13  3.08e+11  3.58e+05  4.06e+05  1.54e-12  9.79e-12  0.00e+00  0.00e+00  4.88e-17 -1.64e+34  1.43e+32 -1.07e+34  2.34e+06  1.38e+07  0.00e+00  1.29e+07 
1.942e+13 1.990e+13   31      0        0  1.39e+10  0.00e+00  0.00e+00  5.43e+39  6.06e-13  3.11e+11  3.45e+05  3.92e+05  1.37e-12  9.68e-12  0.00e+00  0.00e+00  1.40e-16 -1.55e+34 -9.91e+31 -1.01e+34  2.12e+06  1.39e+07  0.00e+00  1.30e+07 
2.038e+13 2.089e+13   32      0        0  1.40e+10  0.00e+00  0.00e+00  6.30e+39  6.14e-13  3.15e+11  3.32e+05  3.78e+05  1.30e-12  1.18e-11  0.00e+00  0.00e+00  4.33e-16 -1.56e+34 -1.33e+32 -9.82e+33  1.92e+06  1.41e+07  0.00e+00  1.30e+07 
2.140e+13 2.193e+13   33      0        0  1.42e+10  0.00e+00  0.00e+00  7.31e+39  6.18e-13  3.17e+11  3.21e+05  3.64e+05  2.59e-12  9.28e-12  0.00e+00  0.00e+00  1.40e-15 -1.47e+34 -1.41e+31 -9.57e+33  1.75e+06  1.43e+07  0.00e+00  1.31e+07 
2.246e+13 2.302e+13   34      0        0  1.43e+10  0.00e+00  0.00e+00  8.47e+39  6.21e-13  3.18e+11  3.10e+05  3.51e+05  1.91e-12  1.38e-11  0.00e+00  0.00e+00  4.72e-15 -1.42e+34 -9.58e+30 -8.59e+33  1.59e+06  1.45e+07  0.00e+00  1.32e+07 
2.358e+13 2.416e+13   35      0        0  1.44e+10  0.00e+00  0.00e+00  9.81e+39  6.21e-13  3.18e+11  2.99e+05  3.39e+05  1.89e-12  1.12e-11  0.00e+00  0.00e+00  1.46e-14 -1.34e+34  1.30e+31 -8.84e+33  1.45e+06  1.47e+07  0.00e+00  1.33e+07 
2.475e+13 2.537e+13   36      0        0  1.44e+10  0.00e+00  0.00e+00  1.14e+40  6.20e-13  3.18e+11  2.89e+05  3.26e+05  3.17e-12  1.44e-11  0.00e+00  0.00e+00  1.77e-12 -1.31e+34  7.00e+31 -8.92e+33  1.33e+06  1.50e+07  0.00e+00  1.34e+07 
2.598e+13 2.663e+13   37      0        0  1.44e+10  0.00e+00  0.00e+00  1.31e+40  6.18e-13  3.17e+11  2.80e+05  3.15e+05  1.83e-12  1.56e-11  0.00e+00  0.00e+00  3.33e-12 -1.24e+34 -2.69e+32 -7.75e+33  1.22e+06  1.52e+07  0.00e+00  1.35e+07 
2.728e+13 2.795e+13   38      0        0  1.44e+10  0.00e+00  0.00e+00  1.52e+40  6.14e-13  3.15e+11  2.71e+05  3.04e+05  3.43e-12  1.67e-11  0.00e+00  0.00e+00  5.77e-12 -1.22e+34 -8.57e+31 -7.87e+33  1.12e+06  1.55e+07  0.00e+00  1.36e+07 
2.863e+13 2.934e+13   39      0        0  1.43e+10  0.00e+00  0.00e+00  1.75e+40  6.09e-13  3.12e+11  2.63e+05  2.93e+05  2.90e-12  2.29e-11  0.00e+00  0.00e+00  1.13e-11 -1.15e+34  2.39e+32 -7.50e+33  1.04e+06  1.58e+07  0.00e+00  1.37e+07 
3.006e+13 3.080e+13   40      0        0  1.42e+10  0.00e+00  0.00e+00  2.02e+40  6.01e-13  3.08e+11  2.56e+05  2.83e+05  2.32e-12  2.25e-11  0.00e+00  0.00e+00  1.92e-11 -1.12e+34 -6.43e+31 -7.12e+33  9.63e+05  1.61e+07  0.00e+00  1.39e+07 
3.155e+13 3.234e+13   41      0        0  1.41e+10  0.00e+00  0.00e+00  2.33e+40  5.95e-13  3.05e+11  2.50e+05  2.74e+05  2.28e-12  2.12e-11  0.00e+00  0.00e+00  3.04e-11 -1.07e+34  7.92e+31 -6.86e+33  8.90e+05  1.65e+07  0.00e+00  1.40e+07 
3.312e+13 3.395e+13   42      0        0  1.39e+10  0.00e+00  0.00e+00  2.69e+40  5.86e-13  3.00e+11  2.44e+05  2.65e+05  3.98e-12  2.38e-11  0.00e+00  0.00e+00  5.32e-11 -1.04e+34  1.49e+32 -6.30e+33  8.29e+05  1.68e+07  0.00e+00  1.42e+07 
3.477e+13 3.563e+13   43      0        0  1.37e+10  0.00e+00  0.00e+00  3.09e+40  5.74e-13  2.94e+11  2.39e+05  2.57e+05  2.69e-12  2.83e-11  0.00e+00  0.00e+00  9.98e-09 -1.00e+34 -5.44e+31 -6.78e+33  7.74e+05  1.72e+07  0.00e+00  1.44e+07 
3.650e+13 3.741e+13   44      0        0  1.34e+10  0.00e+00  0.00e+00  3.56e+40  5.65e-13  2.90e+11  2.34e+05  2.49e+05  2.55e-12  2.85e-11  0.00e+00  0.00e+00  1.18e-08 -9.54e+33  1.41e+32 -6.05e+33  7.22e+05  1.76e+07  0.00e+00  1.46e+07 
3.832e+13 3.927e+13   45      0        0  1.31e+10  0.00e+00  0.00e+00  4.09e+40  5.53e-13  2.83e+11  2.30e+05  2.41e+05  2.88e-12  2.97e-11  0.00e+00  0.00e+00  1.39e-08 -9.24e+33 -3.17e+31 -5.72e+33  6.75e+05  1.81e+07  0.00e+00  1.47e+07 
4.022e+13 4.122e+13   46      0        0  1.27e+10  0.00e+00  0.00e+00  4.71e+40  5.41e-13  2.77e+11  2.25e+05  2.35e+05  3.09e-12  3.24e-11  0.00e+00  0.00e+00  1.62e-08 -9.01e+33 -4.15e+32 -5.54e+33  6.33e+05  1.85e+07  0.00e+00  1.49e+07 
4.222e+13 4.327e+13   47      0        0  1.24e+10  0.00e+00  0.00e+00  5.41e+40  5.29e-13  2.71e+11  2.22e+05  2.28e+05  3.11e-12  3.73e-11  0.00e+00  0.00e+00  1.90e-08 -8.61e+33 -8.28e+31 -5.66e+33  5.92e+05  1.90e+07  0.00e+00  1.51e+07 
4.432e+13 4.543e+13   48      0        0  1.20e+10  0.00e+00  0.00e+00  6.22e+40  5.14e-13  2.63e+11  2.18e+05  2.22e+05  3.47e-12  4.19e-11  0.00e+00  0.00e+00  2.21e-08 -8.60e+33 -5.24e+31 -5.47e+33  5.56e+05  1.94e+07  0.00e+00  1.53e+07 
4.653e+13 4.769e+13   49      0        0  1.16e+10  0.00e+00  0.00e+00  7.15e+40  4.98e-13  2.55e+11  2.14e+05  2.16e+05  3.64e-12  4.30e-11  0.00e+00  0.00e+00  2.57e-08 -8.48e+33 -3.13e+31 -5.58e+33  5.24e+05  1.98e+07  0.00e+00  1.54e+07 
4.884e+13 5.006e+13   50      0        0  1.12e+10  0.00e+00  0.00e+00  8.23e+40  4.81e-13  2.46e+11  2.11e+05  2.10e+05  3.89e-12  4.55e-11  0.00e+00  0.00e+00  2.97e-08 -8.65e+33  3.50e+32 -5.22e+33  4.95e+05  2.03e+07  0.00e+00  1.55e+07 
5.127e+13 5.255e+13   51      0        0  1.08e+10  0.00e+00  0.00e+00  9.47e+40  4.65e-13  2.38e+11  2.07e+05  2.05e+05  3.64e-12  4.94e-11  0.00e+00  0.00e+00  3.45e-08 -8.73e+33 -2.69e+32 -5.63e+33  4.66e+05  2.07e+07  0.00e+00  1.56e+07 
5.382e+13 5.516e+13   52      0        0  1.04e+10  0.00e+00  0.00e+00  1.09e+41  4.46e-13  2.28e+11  2.04e+05  1.99e+05  3.47e-12  5.22e-11  0.00e+00  0.00e+00  3.97e-08 -8.13e+33  1.46e+32 -5.28e+33  4.41e+05  2.11e+07  0.00e+00  1.57e+07 
5.650e+13 5.791e+13   53      0        0  1.01e+10  0.00e+00  0.00e+00  1.26e+41  4.26e-13  2.18e+11  2.00e+05  1.94e+05  4.32e-12  5.36e-11  0.00e+00  0.00e+00  4.57e-08 -7.89e+33 -3.10e+32 -5.15e+33  4.18e+05  2.15e+07  0.00e+00  1.58e+07 
5.931e+13 6.079e+13   54      0        0  9.74e+09  0.00e+00  0.00e+00  1.45e+41  4.07e-13  2.08e+11  1.97e+05  1.90e+05  4.43e-12  6.16e-11  0.00e+00  0.00e+00  5.25e-08 -8.05e+33  3.72e+32 -5.34e+33  3.97e+05  2.18e+07  0.00e+00  1.58e+07 
6.226e+13 6.381e+13   55      0        0  9.38e+09  0.00e+00  0.00e+00  1.67e+41  3.89e-13  1.99e+11  1.93e+05  1.85e+05  3.68e-12  6.65e-11  0.00e+00  0.00e+00  6.03e-08 -7.76e+33 -1.40e+32 -4.96e+33  3.75e+05  2.22e+07  0.00e+00  1.59e+07 
6.536e+13 6.699e+13   56      0        0  9.04e+09  0.00e+00  0.00e+00  1.92e+41  3.69e-13  1.89e+11  1.90e+05  1.81e+05  3.64e-12  7.20e-11  0.00e+00  0.00e+00  6.89e-08 -7.69e+33 -1.90e+32 -4.95e+33  3.57e+05  2.25e+07  0.00e+00  1.59e+07 
6.861e+13 7.032e+13   57      0        0  8.73e+09  0.00e+00  0.00e+00  2.21e+41  3.50e-13  1.79e+11  1.87e+05  1.76e+05  4.39e-12  7.45e-11  0.00e+00  0.00e+00  7.88e-08 -7.64e+33  1.17e+32 -4.64e+33  3.39e+05  2.27e+07  0.00e+00  1.58e+07 
7.203e+13 7.382e+13   58      0        0  8.44e+09  0.00e+00  0.00e+00  2.55e+41  3.31e-13  1.69e+11  1.83e+05  1.72e+05  4.79e-12  8.63e-11  0.00e+00  0.00e+00  8.98e-08 -7.60e+33 -3.48e+32 -4.49e+33  3.23e+05  2.30e+07  0.00e+00  1.58e+07 
7.561e+13 7.749e+13   59      0        0  8.13e+09  0.00e+00  0.00e+00  2.94e+41  3.13e-13  1.60e+11  1.80e+05  1.68e+05  4.49e-12  9.47e-11  0.00e+00  0.00e+00  1.02e-07 -7.40e+33  1.08e+32 -4.84e+33  3.07e+05  2.32e+07  0.00e+00  1.57e+07 
7.937e+13 8.134e+13   60      0        0  7.83e+09  0.00e+00  0.00e+00  3.40e+41  2.96e-13  1.51e+11  1.76e+05  1.65e+05  4.77e-12  1.03e-10  0.00e+00  0.00e+00  1.17e-07 -6.99e+33  4.23e+31 -4.64e+33  2.91e+05  2.34e+07  0.00e+00  1.56e+07 
8.332e+13 8.539e+13   61      0        0  7.56e+09  0.00e+00  0.00e+00  3.92e+41  2.79e-13  1.43e+11  1.73e+05  1.61e+05  5.18e-12  1.14e-10  0.00e+00  0.00e+00  1.33e-07 -7.19e+33  1.16e+31 -4.61e+33  2.77e+05  2.35e+07  0.00e+00  1.55e+07 
8.746e+13 8.964e+13   62      0        0  7.32e+09  0.00e+00  0.00e+00  4.53e+41  2.62e-13  1.34e+11  1.70e+05  1.58e+05  5.66e-12  1.19e-10  0.00e+00  0.00e+00  1.52e-07 -7.07e+33  7.45e+31 -4.48e+33  2.64e+05  2.37e+07  0.00e+00  1.53e+07 
9.181e+13 9.410e+13   63      0        0  7.06e+09  0.00e+00  0.00e+00  5.23e+41  2.46e-13  1.26e+11  1.67e+05  1.54e+05  5.18e-12  1.40e-10  0.00e+00  0.00e+00  1.72e-07 -7.01e+33 -7.68e+31 -4.47e+33  2.51e+05  2.37e+07  0.00e+00  1.52e+07 
9.638e+13 9.878e+13   64      0        0  6.83e+09  0.00e+00  0.00e+00  6.03e+41  2.31e-13  1.18e+11  1.63e+05  1.51e+05  4.86e-12  1.42e-10  0.00e+00  0.00e+00  1.96e-07 -6.66e+33 -5.29e+31 -4.47e+33  2.38e+05  2.38e+07  0.00e+00  1.50e+07 
1.012e+14 1.037e+14   65      0        0  6.59e+09  0.00e+00  0.00e+00  6.97e+41  2.17e-13  1.11e+11  1.60e+05  1.48e+05  4.65e-12  1.68e-10  0.00e+00  0.00e+00  2.23e-07 -6.48e+33 -1.06e+32 -4.08e+33  2.26e+05  2.38e+07  0.00e+00  1.48e+07 
1.062e+14 1.089e+14   66      0        0  6.38e+09  0.00e+00  0.00e+00  8.05e+41  2.04e-13  1.04e+11  1.57e+05  1.45e+05  5.27e-12  1.86e-10  0.00e+00  0.00e+00  2.54e-07 -6.53e+33  8.94e+31 -4.13e+33  2.14e+05  2.38e+07  0.00e+00  1.46e+07 
1.115e+14 1.143e+14   67      0        0  6.18e+09  0.00e+00  0.00e+00  9.30e+41  1.91e-13  9.76e+10  1.54e+05  1.43e+05  5.46e-12  1.97e-10  0.00e+00  0.00e+00  2.89e-07 -6.20e+33 -1.06e+32 -3.95e+33  2.03e+05  2.38e+07  0.00e+00  1.44e+07 
1.170e+14 1.200e+14   68      0        0  6.01e+09  0.00e+00  0.00e+00  1.07e+42  1.79e-13  9.15e+10  1.51e+05  1.40e+05  5.44e-12  2.34e-10  0.00e+00  0.00e+00  3.30e-07 -6.06e+33 -2.29e+31 -3.79e+33  1.92e+05  2.37e+07  0.00e+00  1.41e+07 
1.229e+14 1.259e+14   69      0        0  5.83e+09  0.00e+00  0.00e+00  1.24e+42  1.68e-13  8.59e+10  1.48e+05  1.37e+05  5.59e-12  2.57e-10  0.00e+00  0.00e+00  3.75e-07 -5.99e+33  6.55e+31 -3.92e+33  1.82e+05  2.37e+07  0.00e+00  1.39e+07 
1.290e+14 1.322e+14   70      0        0  5.66e+09  0.00e+00  0.00e+00  1.43e+42  1.57e-13  8.06e+10  1.45e+05  1.35e+05  5.56e-12  2.85e-10  0.00e+00  0.00e+00  4.26e-07 -5.76e+33  4.13e+31 -3.66e+33  1.72e+05  2.35e+07  0.00e+00  1.36e+07 
1.354e+14 1.388e+14   71      0        0  5.50e+09  0.00e+00  0.00e+00  1.66e+42  1.47e-13  7.55e+10  1.42e+05  1.32e+05  6.70e-12  3.21e-10  0.00e+00  0.00e+00  4.89e-07 -5.82e+33  1.47e+32 -3.80e+33  1.62e+05  2.34e+07  0.00e+00  1.33e+07 
1.421e+14 1.457e+14   72      0        0  5.39e+09  0.00e+00  0.00e+00  1.92e+42  1.39e-13  7.09e+10  1.39e+05  1.30e+05  5.92e-12  3.70e-10  0.00e+00  0.00e+00  5.56e-07 -5.46e+33 -9.52e+31 -3.48e+33  1.52e+05  2.32e+07  0.00e+00  1.31e+07 
1.492e+14 1.529e+14   73      0        0  5.28e+09  0.00e+00  0.00e+00  2.22e+42  1.30e-13  6.66e+10  1.36e+05  1.28e+05  6.66e-12  4.20e-10  0.00e+00  0.00e+00  6.35e-07 -5.38e+33  5.18e+31 -3.44e+33  1.43e+05  2.30e+07  0.00e+00  1.28e+07 
1.566e+14 1.605e+14   74      0        0  5.16e+09  0.00e+00  0.00e+00  2.56e+42  1.22e-13  6.26e+10  1.33e+05  1.25e+05  7.62e-12  4.53e-10  0.00e+00  0.00e+00  7.26e-07 -5.28e+33 -4.04e+31 -3.37e+33  1.34e+05  2.28e+07  0.00e+00  1.25e+07 
1.644e+14 1.685e+14   75      0        0  5.05e+09  0.00e+00  0.00e+00  2.96e+42  1.15e-13  5.90e+10  1.30e+05  1.23e+05  8.32e-12  5.22e-10  0.00e+00  0.00e+00  8.37e-07 -5.08e+33  1.07e+32 -3.26e+33  1.25e+05  2.25e+07  0.00e+00  1.21e+07 
1.726e+14 1.769e+14   76      0        0  4.94e+09  0.00e+00  0.00e+00  3.42e+42  1.08e-13  5.54e+10  1.27e+05  1.21e+05  8.72e-12  5.87e-10  0.00e+00  0.00e+00  9.64e-07 -5.22e+33 -4.67e+31 -3.21e+33  1.17e+05  2.22e+07  0.00e+00  1.18e+07 
1.812e+14 1.857e+14   77      0        0  4.87e+09  0.00e+00  0.00e+00  3.96e+42  1.01e-13  5.18e+10  1.24e+05  1.19e+05  9.03e-12  6.70e-10  0.00e+00  0.00e+00  1.11e-06 -4.80e+33  6.90e+31 -3.23e+33  1.10e+05  2.19e+07  0.00e+00  1.15e+07 
1.902e+14 1.949e+14   78      0        0  4.81e+09  0.00e+00  0.00e+00  4.58e+42  9.43e-14  4.83e+10  1.22e+05  1.17e+05  9.54e-12  7.65e-10  0.00e+00  0.00e+00  1.27e-06 -4.83e+33  1.72e+31 -3.07e+33  1.03e+05  2.15e+07  0.00e+00  1.11e+07 
1.997e+14 2.046e+14   79      0        0  4.73e+09  0.00e+00  0.00e+00  5.29e+42  8.76e-14  4.49e+10  1.19e+05  1.15e+05  1.05e-11  8.67e-10  0.00e+00  0.00e+00  1.45e-06 -4.69e+33  5.88e+30 -2.96e+33  9.68e+04  2.11e+07  0.00e+00  1.08e+07 
2.096e+14 2.148e+14   80      0        0  4.66e+09  0.00e+00  0.00e+00  6.12e+42  8.12e-14  4.16e+10  1.16e+05  1.13e+05  1.08e-11  1.05e-09  0.00e+00  0.00e+00  1.65e-06 -4.55e+33  2.93e+31 -2.91e+33  9.12e+04  2.07e+07  0.00e+00  1.04e+07 
2.200e+14 2.255e+14   81      0        0  4.59e+09  0.00e+00  0.00e+00  7.08e+42  7.49e-14  3.84e+10  1.13e+05  1.12e+05  1.15e-11  1.17e-09  0.00e+00  0.00e+00  1.86e-06 -4.26e+33  1.47e+30 -2.77e+33  8.61e+04  2.02e+07  0.00e+00  1.01e+07 
2.310e+14 2.367e+14   82      0        0  4.54e+09  0.00e+00  0.00e+00  8.19e+42  6.89e-14  3.53e+10  1.11e+05  1.10e+05  1.19e-11  1.28e-09  0.00e+00  0.00e+00  2.11e-06 -4.11e+33  4.14e+31 -2.64e+33  8.15e+04  1.98e+07  0.00e+00  9.72e+06 
2.425e+14 2.485e+14   83      0        0  4.52e+09  0.00e+00  0.00e+00  9.47e+42  6.38e-14  3.27e+10  1.08e+05  1.08e+05  1.28e-11  1.45e-09  0.00e+00  0.00e+00  2.42e-06 -3.84e+33  9.41e+30 -2.55e+33  7.67e+04  1.94e+07  0.00e+00  9.39e+06 
