        r    i inwind converge       v_x       v_y       v_z       vol       rho        ne       t_e   t_e_old      dt_e  dt_e_old       t_r   t_r_old         w  heat_tot heat_tot_  cool_tot      ntot        ip    nioniz      gain macro_bf_ macro_bf_ 
3.875e+13   10      0        0  1.33e+10  0.00e+00  0.00e+00  4.73e+40  5.49e-13  2.81e+11  1.10e+05  1.10e+05  4.26e+01 -2.67e+01  9.56e+04  9.56e+04  2.24e+00  3.39e+40  3.39e+40  3.39e+40  1.64e+07  1.09e+05  1.27e+07  3.78e-01  6.30e+39  3.06e+40 
4.088e+13   11      0        0  1.29e+10  0.00e+00  0.00e+00  5.51e+40  5.35e-13  2.74e+11  1.09e+05  1.09e+05 -7.92e+01  2.43e+02  9.26e+04  9.26e+04  2.26e+00  3.48e+40  3.48e+40  3.47e+40  1.68e+07  9.93e+04  1.27e+07  3.02e-01  4.86e+39  0.00e+00 
4.313e+13   12      0        0  1.25e+10  0.00e+00  0.00e+00  6.43e+40  5.20e-13  2.66e+11  1.09e+05  1.09e+05  1.43e+01  9.08e+01  8.97e+04  8.97e+04  2.28e+00  3.55e+40  3.55e+40  3.55e+40  1.73e+07  9.08e+04  1.27e+07  3.32e-01  2.55e+39  3.09e+40 
4.551e+13   13      0        0  1.21e+10  0.00e+00  0.00e+00  7.50e+40  5.04e-13  2.58e+11  1.08e+05  1.08e+05 -6.25e+01  2.82e+02  8.70e+04  8.70e+04  2.28e+00  3.61e+40  3.61e+40  3.61e+40  1.77e+07  8.31e+04  1.27e+07  5.60e-01  4.00e+39  0.00e+00 
4.801e+13   14      0        0  1.17e+10  0.00e+00  0.00e+00  8.75e+40  4.85e-13  2.49e+11  1.07e+05  1.08e+05  6.50e+01  1.13e+02  8.45e+04  8.45e+04  2.28e+00  3.64e+40  3.64e+40  3.65e+40  1.82e+07  7.64e+04  1.26e+07  4.02e-01  1.41e+39  0.00e+00 
5.065e+13   15      0        0  1.12e+10  0.00e+00  0.00e+00  1.02e+41  4.66e-13  2.39e+11  1.07e+05  1.07e+05 -1.19e+02  1.39e+02  8.21e+04  8.21e+04  2.27e+00  3.69e+40  3.69e+40  3.69e+40  1.86e+07  7.03e+04  1.25e+07  5.60e-01  6.48e+39  1.06e+39 
5.344e+13   16      0        0  1.08e+10  0.00e+00  0.00e+00  1.19e+41  4.47e-13  2.29e+11  1.06e+05  1.06e+05  1.01e+00 -1.72e+02  7.97e+04  7.98e+04  2.26e+00  3.71e+40  3.71e+40  3.71e+40  1.90e+07  6.47e+04  1.24e+07  1.73e-01  7.09e+39  0.00e+00 
5.638e+13   17      0        0  1.04e+10  0.00e+00  0.00e+00  1.39e+41  4.26e-13  2.18e+11  1.05e+05  1.05e+05  9.76e+01 -3.72e+01  7.75e+04  7.76e+04  2.24e+00  3.71e+40  3.71e+40  3.71e+40  1.94e+07  5.98e+04  1.23e+07  4.25e-01  1.04e+40  0.00e+00 
5.949e+13   18      0        0  9.97e+09  0.00e+00  0.00e+00  1.63e+41  4.04e-13  2.07e+11  1.04e+05  1.04e+05 -2.41e+01  9.68e+01  7.54e+04  7.54e+04  2.22e+00  3.70e+40  3.70e+40  3.70e+40  1.98e+07  5.52e+04  1.21e+07  1.00e-01  2.48e+40  3.23e+40 
6.276e+13   19      0        0  9.58e+09  0.00e+00  0.00e+00  1.90e+41  3.84e-13  1.96e+11  1.02e+05  1.02e+05  2.18e+01 -6.91e+01  7.34e+04  7.34e+04  2.19e+00  3.69e+40  3.69e+40  3.68e+40  2.02e+07  5.11e+04  1.19e+07  1.89e-01  1.17e+40  0.00e+00 
6.621e+13   20      0        0  9.20e+09  0.00e+00  0.00e+00  2.22e+41  3.62e-13  1.86e+11  1.01e+05  1.01e+05 -1.39e+01  8.45e+01  7.14e+04  7.15e+04  2.15e+00  3.65e+40  3.65e+40  3.66e+40  2.05e+07  4.73e+04  1.17e+07  1.56e-01  1.23e+40  0.00e+00 
6.986e+13   21      0        0  8.84e+09  0.00e+00  0.00e+00  2.60e+41  3.42e-13  1.75e+11  9.90e+04  9.90e+04  3.79e+00 -9.33e-01  6.96e+04  6.97e+04  2.10e+00  3.63e+40  3.63e+40  3.62e+40  2.08e+07  4.39e+04  1.15e+07  2.19e-01  7.94e+39  3.06e+39 
7.370e+13   22      0        0  8.49e+09  0.00e+00  0.00e+00  3.04e+41  3.21e-13  1.64e+11  9.70e+04  9.69e+04 -6.14e+01  5.69e+01  6.79e+04  6.79e+04  2.05e+00  3.61e+40  3.61e+40  3.60e+40  2.11e+07  4.07e+04  1.13e+07  1.89e-01  1.28e+40  0.00e+00 
7.776e+13   23      0        0  8.15e+09  0.00e+00  0.00e+00  3.56e+41  3.02e-13  1.54e+11  9.45e+04  9.42e+04 -9.65e+01  5.43e+01  6.63e+04  6.63e+04  1.99e+00  3.64e+40  3.64e+40  3.60e+40  2.13e+07  3.78e+04  1.11e+07  3.86e-01  1.23e+40  1.28e+39 
8.204e+13   24      0        0  7.82e+09  0.00e+00  0.00e+00  4.17e+41  2.82e-13  1.45e+11  9.05e+04  9.04e+04 -2.61e+02 -3.67e+01  6.47e+04  6.47e+04  1.93e+00  3.78e+40  3.78e+40  3.68e+40  2.15e+07  3.51e+04  1.08e+07  2.70e-01  3.02e+40  5.26e+40 
8.656e+13   25      0        0  7.52e+09  0.00e+00  0.00e+00  4.89e+41  2.64e-13  1.35e+11  8.39e+04  8.33e+04 -2.02e+03 -3.01e+02  6.32e+04  6.32e+04  1.86e+00  4.53e+40  4.53e+40  4.24e+40  2.17e+07  3.26e+04  1.05e+07  6.31e-01  7.18e+39  0.00e+00 
9.132e+13   26      0        0  7.23e+09  0.00e+00  0.00e+00  5.73e+41  2.46e-13  1.26e+11  7.36e+04  7.42e+04 -7.10e+02  4.78e+02  6.17e+04  6.18e+04  1.79e+00  9.21e+40  9.21e+40  1.08e+41  2.18e+07  3.02e+04  1.03e+07  4.67e-01  6.73e+39  0.00e+00 
9.635e+13   27      0        0  6.95e+09  0.00e+00  0.00e+00  6.71e+41  2.30e-13  1.18e+11  6.65e+04  6.67e+04  2.44e+02  3.24e+01  6.04e+04  6.04e+04  1.72e+00  9.29e+41  9.29e+41  4.99e+41  2.19e+07  2.81e+04  9.98e+06  2.97e-01  4.99e+40  0.00e+00 
1.017e+14   28      0        0  6.70e+09  0.00e+00  0.00e+00  7.86e+41  2.14e-13  1.10e+11  6.31e+04  6.32e+04  4.07e+01  9.65e+01  5.90e+04  5.90e+04  1.64e+00  8.91e+41  8.91e+41  8.92e+41  2.19e+07  2.60e+04  9.69e+06  4.42e-01  2.57e+40  0.00e+00 
1.072e+14   29      0        0  6.45e+09  0.00e+00  0.00e+00  9.22e+41  2.00e-13  1.02e+11  6.01e+04  6.01e+04  6.00e+01  2.72e+01  5.78e+04  5.78e+04  1.56e+00  8.43e+41  8.43e+41  8.42e+41  2.20e+07  2.41e+04  9.40e+06  2.97e-01  9.94e+39  0.00e+00 
1.131e+14   30      0        0  6.22e+09  0.00e+00  0.00e+00  1.08e+42  1.86e-13  9.51e+10  5.74e+04  5.74e+04  5.80e+01  1.26e+02  5.66e+04  5.66e+04  1.49e+00  7.95e+41  7.95e+41  7.92e+41  2.19e+07  2.24e+04  9.11e+06  3.65e-01  1.57e+39  0.00e+00 
1.194e+14   31      0        0  6.01e+09  0.00e+00  0.00e+00  1.27e+42  1.73e-13  8.86e+10  5.49e+04  5.47e+04 -9.46e+01  9.36e+01  5.55e+04  5.54e+04  1.41e+00  7.54e+41  7.54e+41  7.52e+41  2.19e+07  2.08e+04  8.82e+06  6.94e-01  1.01e+39  0.00e+00 
1.259e+14   32      0        0  5.82e+09  0.00e+00  0.00e+00  1.49e+42  1.61e-13  8.26e+10  5.23e+04  5.23e+04  9.65e+01  1.54e+02  5.43e+04  5.43e+04  1.33e+00  6.97e+41  6.97e+41  6.95e+41  2.18e+07  1.91e+04  8.53e+06  6.94e-01  0.00e+00  0.00e+00 
1.329e+14   33      0        0  5.64e+09  0.00e+00  0.00e+00  1.74e+42  1.50e-13  7.69e+10  4.99e+04  5.01e+04  6.90e+01  9.58e+01  5.32e+04  5.33e+04  1.26e+00  5.27e+41  5.27e+41  6.12e+41  2.17e+07  1.76e+04  8.22e+06  8.00e-01  2.19e+40  1.87e+40 
1.402e+14   34      0        0  5.49e+09  0.00e+00  0.00e+00  2.05e+42  1.40e-13  7.17e+10  4.79e+04  4.79e+04  2.01e+01  3.66e+01  5.22e+04  5.22e+04  1.19e+00  6.10e+41  6.10e+41  5.61e+41  2.15e+07  1.62e+04  7.91e+06  6.07e-01  1.07e+40  0.00e+00 
1.479e+14   35      0        0  5.34e+09  0.00e+00  0.00e+00  2.40e+42  1.31e-13  6.69e+10  4.62e+04  4.63e+04  2.89e+02  2.89e+01  5.11e+04  5.11e+04  1.12e+00  4.76e+41  4.76e+41  5.73e+41  2.13e+07  1.48e+04  7.61e+06  4.25e-01  7.36e+39  4.44e+40 
1.561e+14   36      0        0  5.21e+09  0.00e+00  0.00e+00  2.82e+42  1.22e-13  6.25e+10  4.50e+04  4.50e+04  1.78e+01  1.76e+01  5.01e+04  5.01e+04  1.05e+00  1.91e+41  1.91e+41  1.90e+41  2.11e+07  1.35e+04  7.30e+06  4.42e-01  5.56e+40  5.30e+38 
1.646e+14   37      0        0  5.10e+09  0.00e+00  0.00e+00  3.31e+42  1.15e-13  5.86e+10  4.35e+04  4.35e+04 -8.01e+01 -5.22e+00  4.91e+04  4.91e+04  9.86e-01  1.72e+41  1.72e+41  1.70e+41  2.08e+07  1.23e+04  6.99e+06  1.56e-01  5.81e+40  2.93e+40 
1.737e+14   38      0        0  4.99e+09  0.00e+00  0.00e+00  3.88e+42  1.07e-13  5.45e+10  4.21e+04  4.24e+04  4.03e+00  6.27e+00  4.81e+04  4.81e+04  9.21e-01  2.94e+41  2.94e+41  3.57e+41  2.05e+07  1.12e+04  6.68e+06  2.70e-01  2.77e+40  0.00e+00 
1.833e+14   39      0        0  4.89e+09  0.00e+00  0.00e+00  4.56e+42  9.90e-14  5.06e+10  4.11e+04  4.11e+04 -2.71e+02  1.53e+01  4.72e+04  4.72e+04  8.60e-01  1.40e+41  1.40e+41  1.36e+41  2.01e+07  1.03e+04  6.37e+06  2.70e-01  4.47e+40  3.99e+39 
1.934e+14   40      0        0  4.81e+09  0.00e+00  0.00e+00  5.35e+42  9.15e-14  4.68e+10  3.95e+04  4.01e+04  6.10e-01 -6.91e+00  4.63e+04  4.64e+04  7.99e-01  1.99e+41  1.99e+41  1.15e+41  1.97e+07  9.40e+03  6.06e+06  2.56e-01  5.56e+40  4.04e+40 
2.040e+14   41      0        0  4.73e+09  0.00e+00  0.00e+00  6.28e+42  8.42e-14  4.31e+10  3.90e+04  3.90e+04  1.67e+01 -1.34e+02  4.55e+04  4.54e+04  7.39e-01  1.08e+41  1.08e+41  1.48e+41  1.93e+07  8.65e+03  5.76e+06  1.00e-01  3.76e+40  1.06e+40 
2.152e+14   42      0        0  4.66e+09  0.00e+00  0.00e+00  7.37e+42  7.71e-14  3.94e+10  3.80e+04  3.80e+04 -2.33e+00 -8.86e+00  4.46e+04  4.46e+04  6.84e-01  9.47e+40  9.47e+40  9.40e+40  1.89e+07  7.98e+03  5.48e+06  2.19e-01  2.21e+40  0.00e+00 
2.271e+14   43      0        0  4.59e+09  0.00e+00  0.00e+00  8.65e+42  7.04e-14  3.60e+10  3.71e+04  3.71e+04  3.17e+00  8.85e+00  4.39e+04  4.38e+04  6.29e-01  8.43e+40  8.43e+40  8.20e+40  1.84e+07  7.40e+03  5.20e+06  2.56e-01  3.78e+40  1.25e+40 
2.396e+14   44      0        0  4.54e+09  0.00e+00  0.00e+00  1.02e+43  6.44e-14  3.29e+10  3.65e+04  3.65e+04 -2.35e+01 -1.93e+01  4.31e+04  4.31e+04  5.78e-01  7.52e+40  7.52e+40  7.51e+40  1.80e+07  6.85e+03  4.95e+06  4.67e-01  9.67e+39  1.75e+40 
2.528e+14   45      0        0  4.51e+09  0.00e+00  0.00e+00  1.19e+43  5.92e-14  3.03e+10  3.52e+04  3.52e+04  8.61e+00 -4.84e+00  4.24e+04  4.24e+04  5.33e-01  6.27e+40  6.27e+40  6.29e+40  1.76e+07  6.29e+03  4.70e+06  4.02e-01  5.37e+39  1.41e+39 
2.667e+14   46      0        0  4.45e+09  0.00e+00  0.00e+00  1.40e+43  5.44e-14  2.78e+10  3.46e+04  3.46e+04  1.23e+01  1.45e+01  4.17e+04  4.17e+04  4.86e-01  5.69e+40  5.69e+40  5.70e+40  1.71e+07  5.79e+03  4.46e+06  3.32e-01  3.29e+39  0.00e+00 
2.813e+14   47      0        0  4.42e+09  0.00e+00  0.00e+00  1.64e+43  4.98e-14  2.55e+10  3.39e+04  3.39e+04  3.60e+00  1.06e+01  4.11e+04  4.11e+04  4.45e-01  5.11e+40  5.11e+40  5.14e+40  1.67e+07  5.34e+03  4.23e+06  1.56e-01  1.31e+39  0.00e+00 
2.968e+14   48      0        0  4.40e+09  0.00e+00  0.00e+00  1.93e+43  4.57e-14  2.34e+10  3.29e+04  3.30e+04 -1.66e+01  2.53e+01  4.04e+04  4.05e+04  4.05e-01  4.39e+40  4.39e+40  4.42e+40  1.62e+07  4.92e+03  4.02e+06  4.02e-01  3.62e+39  1.96e+39 
3.132e+14   49      0        0  4.36e+09  0.00e+00  0.00e+00  2.27e+43  4.18e-14  2.14e+10  3.23e+04  3.23e+04 -2.88e+01  3.60e+01  3.99e+04  4.00e+04  3.66e-01  4.00e+40  4.00e+40  4.00e+40  1.57e+07  4.54e+03  3.81e+06  5.60e-01  2.71e+39  1.71e+39 
3.304e+14   50      0        0  4.35e+09  0.00e+00  0.00e+00  2.66e+43  3.84e-14  1.97e+10  3.16e+04  3.16e+04  1.88e+01 -6.43e+00  3.93e+04  3.94e+04  3.30e-01  3.58e+40  3.58e+40  3.60e+40  1.52e+07  4.17e+03  3.62e+06  4.25e-01  0.00e+00  0.00e+00 
3.486e+14   51      0        1  4.33e+09  0.00e+00  0.00e+00  3.13e+43  3.53e-14  1.80e+10  3.01e+04  2.97e+04  4.39e+02  3.06e+02  3.89e+04  3.89e+04  2.96e-01  3.24e+40  3.24e+40  2.91e+40  1.47e+07  3.83e+03  3.43e+06  3.27e-01  0.00e+00  2.63e+39 
3.678e+14   52      0        1  4.28e+09  0.00e+00  0.00e+00  3.67e+43  3.21e-14  1.64e+10  2.93e+04  2.89e+04 -3.68e+00  2.33e+01  3.84e+04  3.84e+04  2.63e-01  3.28e+40  3.28e+40  2.61e+40  1.42e+07  3.55e+03  3.24e+06  2.19e-01  0.00e+00  0.00e+00 
3.880e+14   53      0        0  4.29e+09  0.00e+00  0.00e+00  4.31e+43  2.93e-14  1.50e+10  2.80e+04  2.80e+04  1.84e+01  1.82e+01  3.79e+04  3.79e+04  2.34e-01  5.88e+40  5.88e+40  2.19e+40  1.36e+07  3.24e+03  3.05e+06  3.44e-01  9.33e+39  2.25e+40 
4.094e+14   54      0        0  4.28e+09  0.00e+00  0.00e+00  5.06e+43  2.64e-14  1.35e+10  2.78e+04  2.76e+04  1.03e+02  3.43e+02  3.74e+04  3.74e+04  2.08e-01  3.09e+40  3.09e+40  2.22e+40  1.30e+07  2.98e+03  2.86e+06  8.00e-01  6.15e+40  7.35e+40 
4.319e+14   55      0        0  4.24e+09  0.00e+00  0.00e+00  5.95e+43  2.39e-14  1.22e+10  2.69e+04  2.69e+04 -3.82e+00  1.04e+01  3.70e+04  3.70e+04  1.82e-01  4.43e+40  4.43e+40  4.34e+40  1.24e+07  2.76e+03  2.68e+06  1.63e-01  1.73e+39  0.00e+00 
4.557e+14   56      0        0  4.28e+09  0.00e+00  0.00e+00  6.98e+43  2.15e-14  1.10e+10  2.52e+04  2.52e+04  4.55e+00 -2.26e+01  3.66e+04  3.66e+04  1.60e-01  2.95e+40  2.95e+40  2.95e+40  1.18e+07  2.52e+03  2.50e+06  2.46e-01  3.04e+39  0.00e+00 
4.808e+14   57      0        0  4.22e+09  0.00e+00  0.00e+00  8.20e+43  1.91e-14  9.77e+09  2.53e+04  2.54e+04  4.19e+01 -1.92e+01  3.63e+04  3.63e+04  1.38e-01  2.79e+40  2.79e+40  2.79e+40  1.12e+07  2.35e+03  2.33e+06  8.00e-01  0.00e+00  9.09e+39 
5.072e+14   58      0        0  4.24e+09  0.00e+00  0.00e+00  9.63e+43  1.70e-14  8.68e+09  2.49e+04  2.49e+04 -6.64e+00  1.02e+01  3.60e+04  3.60e+04  1.18e-01  2.38e+40  2.38e+40  2.38e+40  1.06e+07  2.18e+03  2.17e+06  1.56e-01  0.00e+00  6.16e+39 
5.351e+14   59      0        0  4.29e+09  0.00e+00  0.00e+00  1.13e+44  1.49e-14  7.62e+09  2.35e+04  2.35e+04  1.71e+01 -3.57e+00  3.57e+04  3.57e+04  1.01e-01  1.61e+40  1.61e+40  1.63e+40  1.00e+07  2.01e+03  2.01e+06  2.09e-01  2.31e+39  1.86e+38 
5.646e+14   60      0        0  4.22e+09  0.00e+00  0.00e+00  1.33e+44  1.29e-14  6.60e+09  2.40e+04  2.39e+04 -3.08e+01  3.71e+01  3.55e+04  3.55e+04  8.46e-02  1.55e+40  1.55e+40  1.55e+40  9.40e+06  1.90e+03  1.85e+06  4.25e-01  0.00e+00  0.00e+00 
5.957e+14   61      0        0  4.33e+09  0.00e+00  0.00e+00  1.56e+44  1.11e-14  5.65e+09  2.30e+04  2.30e+04 -7.48e+00 -6.07e+01  3.52e+04  3.51e+04  7.10e-02  1.11e+40  1.11e+40  1.10e+40  8.80e+06  1.77e+03  1.69e+06  7.01e-01  6.29e+38  0.00e+00 
6.285e+14   62      0        0  4.34e+09  0.00e+00  0.00e+00  1.83e+44  9.37e-15  4.79e+09  2.26e+04  2.26e+04  1.70e+01 -1.89e+01  3.49e+04  3.49e+04  5.85e-02  8.61e+39  8.61e+39  8.61e+39  8.23e+06  1.66e+03  1.55e+06  4.02e-01  0.00e+00  1.18e+40 
6.631e+14   63      0        0  4.36e+09  0.00e+00  0.00e+00  2.15e+44  7.92e-15  4.05e+09  2.24e+04  2.24e+04 -6.49e+01  9.76e+01  3.47e+04  3.47e+04  4.76e-02  6.87e+39  6.87e+39  6.86e+39  7.64e+06  1.53e+03  1.40e+06  5.60e-01  1.26e+39  0.00e+00 
6.996e+14   64      0        0  4.45e+09  0.00e+00  0.00e+00  2.53e+44  6.67e-15  3.40e+09  2.17e+04  2.18e+04 -1.07e+01  3.65e+00  3.42e+04  3.42e+04  3.80e-02  4.92e+39  4.92e+39  4.98e+39  7.02e+06  1.33e+03  1.23e+06  5.40e-01  0.00e+00  0.00e+00 
7.381e+14   65     -1        0  4.47e+09  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00 
7.787e+14   66     -1        0  4.47e+09  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00 
