        r    i inwind converge       v_x       v_y       v_z   dv_x_dx   dv_y_dx   dv_z_dx   dv_x_dy   dv_y_dy   dv_z_dy   dv_x_dz   dv_y_dz   dv_z_dz     div_v  dvds_max     gamma    dfudge 
2.268e+13    0     -1        0  1.44e+10  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00 
2.392e+13    1      0        0  1.45e+10  0.00e+00  0.00e+00  3.77e-04 -6.92e-10 -3.14e-04  0.00e+00  6.91e-04  0.00e+00 -3.14e-04 -6.92e-10  3.77e-04  1.40e-03  6.91e-04  1.14e+00  1.00e+05 
2.524e+13    2      0        0  1.45e+10  0.00e+00  0.00e+00  3.46e-04 -6.68e-10 -3.13e-04  0.00e+00  6.59e-04  0.00e+00 -3.13e-04 -6.68e-10  3.46e-04  1.30e-03  6.59e-04  1.14e+00  1.00e+05 
2.663e+13    3      0        0  1.46e+10  0.00e+00  0.00e+00  3.10e-04 -6.36e-10 -3.15e-04  0.00e+00  6.25e-04  0.00e+00 -3.15e-04 -6.36e-10  3.10e-04  1.19e-03  6.25e-04  1.14e+00  1.00e+05 
2.810e+13    4      0        0  1.45e+10  0.00e+00  0.00e+00  2.82e-04 -5.98e-10 -3.09e-04  0.00e+00  5.91e-04  0.00e+00 -3.09e-04 -5.98e-10  2.82e-04  1.11e-03  5.91e-04  1.14e+00  1.00e+05 
2.964e+13    5      0        0  1.45e+10  0.00e+00  0.00e+00  2.51e-04 -5.59e-10 -3.06e-04  0.00e+00  5.57e-04  0.00e+00 -3.06e-04 -5.59e-10  2.51e-04  1.00e-03  5.57e-04  1.14e+00  1.00e+05 
3.127e+13    6      0        0  1.43e+10  0.00e+00  0.00e+00  2.17e-04 -5.13e-10 -3.06e-04  0.00e+00  5.23e-04  0.00e+00 -3.06e-04 -5.13e-10  2.17e-04  9.06e-04  5.23e-04  1.14e+00  1.00e+05 
3.299e+13    7      0        0  1.42e+10  0.00e+00  0.00e+00  1.87e-04 -4.65e-10 -3.00e-04  0.00e+00  4.87e-04  0.00e+00 -3.00e-04 -4.65e-10  1.87e-04  8.17e-04  4.87e-04  1.13e+00  1.00e+05 
3.481e+13    8      0        0  1.40e+10  0.00e+00  0.00e+00  1.59e-04 -4.16e-10 -2.94e-04  0.00e+00  4.53e-04  0.00e+00 -2.94e-04 -4.16e-10  1.59e-04  7.20e-04  4.53e-04  1.13e+00  1.00e+05 
3.673e+13    9      0        0  1.37e+10  0.00e+00  0.00e+00  1.30e-04 -3.65e-10 -2.88e-04  0.00e+00  4.18e-04  0.00e+00 -2.88e-04 -3.65e-10  1.30e-04  6.34e-04  4.18e-04  1.12e+00  1.00e+05 
