        r    i inwind converge       v_x       v_y       v_z       vol       rho        ne       t_e   t_e_old      dt_e  dt_e_old       t_r   t_r_old         w  heat_tot heat_tot_  cool_tot      ntot        ip    nioniz      gain macro_bf_ macro_bf_ 
1.354e+14   35      0        0  2.01e+08  0.00e+00  0.00e+00  1.63e+42  1.94e-12  9.93e+11  2.07e+05  2.07e+05 -3.35e+02 -1.96e+02  9.81e+04  9.82e+04  3.48e+01  1.13e+44  1.13e+44  1.13e+44  1.64e+07  5.86e+05  1.55e+07  4.02e-01  0.00e+00  0.00e+00 
1.421e+14   36      0        0  1.81e+08  0.00e+00  0.00e+00  1.89e+42  1.80e-12  9.20e+11  1.97e+05  1.97e+05 -1.18e+02 -2.33e+02  9.83e+04  9.84e+04  3.14e+01  1.05e+44  1.05e+44  1.05e+44  1.65e+07  5.75e+05  1.56e+07  3.84e-01  0.00e+00  0.00e+00 
1.492e+14   37      0        0  1.61e+08  0.00e+00  0.00e+00  2.18e+42  1.68e-12  8.61e+11  1.88e+05  1.88e+05 -2.94e+01  5.63e+01  9.86e+04  9.87e+04  2.84e+01  9.93e+43  9.93e+43  9.96e+43  1.66e+07  5.60e+05  1.56e+07  2.02e-01  0.00e+00  0.00e+00 
1.566e+14   38      0        0  1.43e+08  0.00e+00  0.00e+00  2.52e+42  1.59e-12  8.13e+11  1.80e+05  1.80e+05 -1.56e+02 -8.65e+01  9.87e+04  9.88e+04  2.57e+01  9.50e+43  9.50e+43  9.52e+43  1.67e+07  5.40e+05  1.57e+07  4.22e-01  0.00e+00  0.00e+00 
1.644e+14   39      0        0  1.26e+08  0.00e+00  0.00e+00  2.92e+42  1.50e-12  7.66e+11  1.73e+05  1.73e+05  1.32e+02 -9.64e+02  9.89e+04  9.90e+04  2.32e+01  9.11e+43  9.11e+43  9.10e+43  1.67e+07  5.20e+05  1.57e+07  5.60e-01  0.00e+00  0.00e+00 
1.726e+14   40      0        0  1.12e+08  0.00e+00  0.00e+00  3.38e+42  1.41e-12  7.21e+11  1.70e+05  1.71e+05 -4.00e+02 -5.06e+02  9.90e+04  9.91e+04  2.10e+01  8.84e+43  8.84e+43  8.94e+43  1.67e+07  5.00e+05  1.58e+07  1.81e-01  0.00e+00  0.00e+00 
1.812e+14   41      0        0  9.52e+07  0.00e+00  0.00e+00  3.91e+42  1.34e-12  6.88e+11  1.69e+05  1.69e+05  3.75e+02 -2.81e+02  9.91e+04  9.92e+04  1.89e+01  9.31e+43  9.31e+43  9.23e+43  1.67e+07  4.73e+05  1.58e+07  4.22e-01  0.00e+00  0.00e+00 
1.902e+14   42      0        0  8.19e+07  0.00e+00  0.00e+00  4.52e+42  1.29e-12  6.59e+11  1.63e+05  1.63e+05 -3.27e+02  3.90e+02  9.92e+04  9.92e+04  1.71e+01  9.13e+43  9.13e+43  9.09e+43  1.67e+07  4.46e+05  1.57e+07  5.48e-01  0.00e+00  0.00e+00 
1.997e+14   43      0        0  6.90e+07  0.00e+00  0.00e+00  5.23e+42  1.23e-12  6.29e+11  1.56e+05  1.57e+05 -3.51e+00 -9.91e+01  9.91e+04  9.91e+04  1.54e+01  8.63e+43  8.63e+43  8.71e+43  1.66e+07  4.21e+05  1.56e+07  3.49e-01  0.00e+00  0.00e+00 
2.096e+14   44      0        0  5.78e+07  0.00e+00  0.00e+00  6.05e+42  1.18e-12  6.03e+11  1.51e+05  1.51e+05 -1.60e+02 -1.79e+02  9.90e+04  9.90e+04  1.39e+01  8.50e+43  8.50e+43  8.45e+43  1.65e+07  3.93e+05  1.55e+07  1.88e-01  0.00e+00  0.00e+00 
2.200e+14   45      0        0  4.71e+07  0.00e+00  0.00e+00  7.00e+42  1.13e-12  5.79e+11  1.46e+05  1.46e+05  6.76e+01 -1.52e+02  9.87e+04  9.87e+04  1.25e+01  8.07e+43  8.07e+43  8.11e+43  1.64e+07  3.66e+05  1.53e+07  1.71e-01  0.00e+00  0.00e+00 
2.310e+14   46      0        0  3.75e+07  0.00e+00  0.00e+00  8.09e+42  1.09e-12  5.58e+11  1.38e+05  1.38e+05  5.86e+01 -1.28e+02  9.84e+04  9.84e+04  1.13e+01  7.44e+43  7.44e+43  7.43e+43  1.62e+07  3.39e+05  1.51e+07  1.14e-01  0.00e+00  0.00e+00 
2.425e+14   47      0        0  3.33e+07  0.00e+00  0.00e+00  9.36e+42  1.04e-12  5.31e+11  1.33e+05  1.33e+05 -5.75e+02  4.33e+02  9.79e+04  9.79e+04  1.02e+01  7.08e+43  7.08e+43  7.07e+43  1.59e+07  3.16e+05  1.48e+07  6.03e-01  0.00e+00  0.00e+00 
2.545e+14   48      0        0  2.88e+07  0.00e+00  0.00e+00  1.08e+43  9.95e-13  5.09e+11  1.31e+05  1.31e+05 -4.33e+01  1.54e+02  9.73e+04  9.73e+04  9.23e+00  6.97e+43  6.97e+43  6.96e+43  1.56e+07  2.91e+05  1.45e+07  1.20e-01  0.00e+00  0.00e+00 
2.672e+14   49      0        0  2.20e+07  0.00e+00  0.00e+00  1.25e+43  9.62e-13  4.92e+11  1.24e+05  1.24e+05 -2.07e+02  1.61e+02  9.64e+04  9.65e+04  8.35e+00  6.35e+43  6.35e+43  6.31e+43  1.53e+07  2.65e+05  1.41e+07  2.69e-01  0.00e+00  0.00e+00 
2.805e+14   50      0        0  2.00e+07  0.00e+00  0.00e+00  1.45e+43  9.24e-13  4.73e+11  1.20e+05  1.20e+05 -1.06e+02  3.95e+01  9.54e+04  9.55e+04  7.55e+00  6.01e+43  6.01e+43  5.99e+43  1.49e+07  2.40e+05  1.36e+07  1.24e-01  0.00e+00  0.00e+00 
2.944e+14   51      0        0  1.77e+07  0.00e+00  0.00e+00  1.68e+43  8.93e-13  4.57e+11  1.16e+05  1.17e+05  7.05e+01  3.12e+01  9.41e+04  9.43e+04  6.86e+00  5.66e+43  5.66e+43  5.69e+43  1.44e+07  2.15e+05  1.31e+07  1.33e-01  0.00e+00  0.00e+00 
3.091e+14   52      0        0  1.52e+07  0.00e+00  0.00e+00  1.94e+43  8.64e-13  4.42e+11  1.18e+05  1.18e+05 -7.66e+01 -1.42e+02  9.26e+04  9.27e+04  6.23e+00  5.69e+43  5.69e+43  5.69e+43  1.38e+07  1.91e+05  1.25e+07  4.22e-01  0.00e+00  0.00e+00 
3.244e+14   53      0        0  1.93e+07  0.00e+00  0.00e+00  2.24e+43  8.38e-13  4.29e+11  1.23e+05  1.23e+05  1.02e+00 -1.39e+02  9.07e+04  9.07e+04  5.69e+00  6.74e+43  6.74e+43  6.73e+43  1.32e+07  1.67e+05  1.18e+07  1.55e-01  0.00e+00  0.00e+00 
3.406e+14   54      0        0  3.61e+07  0.00e+00  0.00e+00  2.59e+43  8.34e-13  4.27e+11  1.27e+05  1.27e+05  1.39e+02 -4.13e+02  8.83e+04  8.84e+04  5.23e+00  9.27e+43  9.27e+43  9.22e+43  1.24e+07  1.40e+05  1.10e+07  1.46e-01  0.00e+00  0.00e+00 
3.575e+14   55      0        0  7.79e+07  0.00e+00  0.00e+00  3.00e+43  8.09e-13  4.14e+11  1.27e+05  1.28e+05 -1.52e+02 -2.93e+02  8.56e+04  8.57e+04  4.81e+00  1.12e+44  1.12e+44  1.12e+44  1.16e+07  1.20e+05  1.01e+07  6.63e-01  0.00e+00  0.00e+00 
3.753e+14   56      0        0  1.40e+08  0.00e+00  0.00e+00  3.47e+43  7.87e-13  4.02e+11  1.26e+05  1.26e+05  1.17e+02 -3.09e+02  8.30e+04  8.30e+04  4.42e+00  1.33e+44  1.33e+44  1.35e+44  1.08e+07  1.01e+05  9.24e+06  1.30e-01  0.00e+00  0.00e+00 
3.940e+14   57      0        0  2.25e+08  0.00e+00  0.00e+00  4.02e+43  7.76e-13  3.97e+11  1.20e+05  1.20e+05 -3.24e+02 -3.38e+02  8.04e+04  8.04e+04  4.01e+00  8.90e+43  8.90e+43  9.04e+43  9.89e+06  8.26e+04  8.35e+06  3.44e-01  0.00e+00  0.00e+00 
4.136e+14   58      0        0  2.73e+08  0.00e+00  0.00e+00  4.65e+43  7.55e-13  3.86e+11  1.13e+05  1.13e+05 -1.24e+02  1.96e+02  7.79e+04  7.78e+04  3.59e+00  1.17e+44  1.17e+44  1.17e+44  8.96e+06  6.76e+04  7.44e+06  1.71e-01  0.00e+00  0.00e+00 
4.342e+14   59      0        0  3.60e+08  0.00e+00  0.00e+00  5.38e+43  7.41e-13  3.79e+11  1.06e+05  1.06e+05 -7.04e+02 -2.87e+02  7.55e+04  7.53e+04  3.15e+00  1.30e+44  1.30e+44  1.28e+44  7.95e+06  5.36e+04  6.49e+06  3.40e-01  0.00e+00  0.00e+00 
4.558e+14   60      0        0  4.63e+08  0.00e+00  0.00e+00  6.22e+43  7.22e-13  3.69e+11  1.01e+05  1.01e+05 -1.99e+01 -3.48e+01  7.34e+04  7.33e+04  2.65e+00  9.05e+43  9.05e+43  9.11e+43  6.84e+06  4.18e+04  5.49e+06  1.21e-01  0.00e+00  0.00e+00 
4.784e+14   61      0        0  5.08e+08  0.00e+00  0.00e+00  7.19e+43  6.90e-13  3.53e+11  8.81e+04  8.80e+04 -8.15e+00 -2.14e+02  7.15e+04  7.14e+04  2.11e+00  1.14e+44  1.14e+44  1.14e+44  5.58e+06  3.13e+04  4.41e+06  3.84e-01  0.00e+00  0.00e+00 
5.022e+14   62      0        0  6.07e+08  0.00e+00  0.00e+00  8.32e+43  5.88e-13  3.01e+11  7.86e+04  7.87e+04 -3.13e+01  8.21e+01  6.99e+04  6.99e+04  1.56e+00  8.69e+43  8.69e+43  8.82e+43  4.23e+06  2.48e+04  3.30e+06  1.15e-01  0.00e+00  0.00e+00 
5.272e+14   63      0        0  6.84e+08  0.00e+00  0.00e+00  9.63e+43  4.42e-13  2.26e+11  7.01e+04  7.03e+04  5.39e+02 -1.12e+02  6.86e+04  6.87e+04  1.04e+00  5.81e+43  5.81e+43  5.78e+43  2.97e+06  2.06e+04  2.28e+06  3.49e-01  0.00e+00  0.00e+00 
5.535e+14   64      0        0  7.17e+08  0.00e+00  0.00e+00  1.11e+44  2.94e-13  1.50e+11  5.90e+04  5.96e+04 -2.97e+02  3.93e+02  6.76e+04  6.76e+04  6.40e-01  4.80e+43  4.80e+43  4.69e+43  1.92e+06  1.78e+04  1.46e+06  5.60e-01  0.00e+00  0.00e+00 
5.810e+14   65      0        0  8.46e+08  0.00e+00  0.00e+00  1.29e+44  1.68e-13  8.57e+10  5.28e+04  5.28e+04  1.80e+01  3.98e+01  6.70e+04  6.70e+04  3.65e-01  2.32e+43  2.32e+43  2.45e+43  1.18e+06  1.72e+04  8.91e+05  2.66e-01  0.00e+00  0.00e+00 
6.099e+14   66      0        0  9.14e+08  0.00e+00  0.00e+00  1.49e+44  9.56e-14  4.88e+10  4.64e+04  4.61e+04 -9.55e+01 -1.22e+02  6.65e+04  6.65e+04  2.02e-01  1.16e+43  1.16e+43  1.44e+43  7.13e+05  1.63e+04  5.38e+05  8.00e-01  0.00e+00  0.00e+00 
6.402e+14   67      0        0  9.82e+08  0.00e+00  0.00e+00  1.72e+44  5.43e-14  2.77e+10  3.89e+04  3.89e+04 -1.14e+00  2.06e+01  6.62e+04  6.63e+04  1.03e-01  3.54e+42  3.54e+42  3.52e+42  4.14e+05  1.43e+04  3.11e+05  3.09e-01  0.00e+00  0.00e+00 
6.721e+14   68     -1        0  1.11e+09  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00 
7.055e+14   69     -1        0  1.21e+09  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00 
