        r    i inwind converge       v_x       v_y       v_z   dv_x_dx   dv_y_dx   dv_z_dx   dv_x_dy   dv_y_dy   dv_z_dy   dv_x_dz   dv_y_dz   dv_z_dz     div_v  dvds_max     gamma    dfudge 
8.656e+13   25      0        0  2.19e+09  0.00e+00  0.00e+00  1.44e-05 -4.77e-13 -1.10e-05  0.00e+00  2.53e-05  0.00e+00 -1.10e-05 -4.77e-13  1.44e-05  5.37e-05  2.53e-05  1.00e+00  1.00e+05 
9.132e+13   26      0        0  2.21e+09  0.00e+00  0.00e+00  1.39e-05 -4.65e-13 -1.03e-05  0.00e+00  2.42e-05  0.00e+00 -1.03e-05 -4.65e-13  1.39e-05  5.03e-05  2.42e-05  1.00e+00  1.00e+05 
9.635e+13   27      0        0  2.22e+09  0.00e+00  0.00e+00  1.31e-05 -4.50e-13 -1.00e-05  0.00e+00  2.31e-05  0.00e+00 -1.00e-05 -4.50e-13  1.31e-05  4.84e-05  2.31e-05  1.00e+00  1.00e+05 
1.017e+14   28      0        0  2.24e+09  0.00e+00  0.00e+00  1.28e-05 -4.36e-13 -9.25e-06  0.00e+00  2.21e-05  0.00e+00 -9.25e-06 -4.36e-13  1.28e-05  4.71e-05  2.21e-05  1.00e+00  1.00e+05 
1.072e+14   29      0        0  2.26e+09  0.00e+00  0.00e+00  1.19e-05 -4.26e-13 -9.27e-06  0.00e+00  2.11e-05  0.00e+00 -9.27e-06 -4.26e-13  1.19e-05  4.25e-05  2.11e-05  1.00e+00  1.00e+05 
1.131e+14   30      0        0  2.27e+09  0.00e+00  0.00e+00  1.13e-05 -4.08e-13 -8.83e-06  0.00e+00  2.01e-05  0.00e+00 -8.83e-06 -4.08e-13  1.13e-05  4.29e-05  2.01e-05  1.00e+00  1.00e+05 
1.194e+14   31      0        0  2.29e+09  0.00e+00  0.00e+00  1.09e-05 -3.98e-13 -8.33e-06  0.00e+00  1.92e-05  0.00e+00 -8.33e-06 -3.98e-13  1.09e-05  3.91e-05  1.92e-05  1.00e+00  1.00e+05 
1.259e+14   32      0        0  2.30e+09  0.00e+00  0.00e+00  9.75e-06 -3.83e-13 -8.57e-06  0.00e+00  1.83e-05  0.00e+00 -8.57e-06 -3.83e-13  9.75e-06  3.65e-05  1.83e-05  1.00e+00  1.00e+05 
1.329e+14   33      0        0  2.31e+09  0.00e+00  0.00e+00  9.42e-06 -3.65e-13 -7.98e-06  0.00e+00  1.74e-05  0.00e+00 -7.98e-06 -3.65e-13  9.42e-06  3.60e-05  1.74e-05  1.00e+00  1.00e+05 
1.402e+14   34      0        0  2.32e+09  0.00e+00  0.00e+00  8.70e-06 -3.53e-13 -7.90e-06  0.00e+00  1.66e-05  0.00e+00 -7.90e-06 -3.53e-13  8.70e-06  3.18e-05  1.66e-05  1.00e+00  1.00e+05 
1.479e+14   35      0        1  2.32e+09  0.00e+00  0.00e+00  7.78e-06 -3.33e-13 -7.93e-06  0.00e+00  1.57e-05  0.00e+00 -7.93e-06 -3.33e-13  7.78e-06  3.08e-05  1.57e-05  1.00e+00  1.00e+05 
1.561e+14   36      0        1  2.32e+09  0.00e+00  0.00e+00  7.19e-06 -3.16e-13 -7.71e-06  0.00e+00  1.49e-05  0.00e+00 -7.71e-06 -3.16e-13  7.19e-06  2.77e-05  1.49e-05  1.00e+00  1.00e+05 
1.646e+14   37      0        0  2.31e+09  0.00e+00  0.00e+00  6.30e-06 -2.96e-13 -7.76e-06  0.00e+00  1.41e-05  0.00e+00 -7.76e-06 -2.96e-13  6.30e-06  2.56e-05  1.41e-05  1.00e+00  1.00e+05 
1.737e+14   38      0        0  2.29e+09  0.00e+00  0.00e+00  5.87e-06 -2.75e-13 -7.37e-06  0.00e+00  1.32e-05  0.00e+00 -7.37e-06 -2.75e-13  5.87e-06  2.44e-05  1.32e-05  1.00e+00  1.00e+05 
1.833e+14   39      0        0  2.28e+09  0.00e+00  0.00e+00  5.33e-06 -2.56e-13 -7.14e-06  0.00e+00  1.25e-05  0.00e+00 -7.14e-06 -2.56e-13  5.33e-06  2.18e-05  1.25e-05  1.00e+00  1.00e+05 
1.934e+14   40      0        0  2.26e+09  0.00e+00  0.00e+00  4.69e-06 -2.35e-13 -7.02e-06  0.00e+00  1.17e-05  0.00e+00 -7.02e-06 -2.35e-13  4.69e-06  2.03e-05  1.17e-05  1.00e+00  1.00e+05 
2.040e+14   41      0        0  2.23e+09  0.00e+00  0.00e+00  4.10e-06 -2.16e-13 -6.87e-06  0.00e+00  1.10e-05  0.00e+00 -6.87e-06 -2.16e-13  4.10e-06  1.80e-05  1.10e-05  1.00e+00  1.00e+05 
2.152e+14   42      0        0  2.20e+09  0.00e+00  0.00e+00  3.58e-06 -1.95e-13 -6.65e-06  0.00e+00  1.02e-05  0.00e+00 -6.65e-06 -1.95e-13  3.58e-06  1.68e-05  1.02e-05  1.00e+00  1.00e+05 
2.271e+14   43      0        0  2.16e+09  0.00e+00  0.00e+00  3.38e-06 -1.76e-13 -6.16e-06  0.00e+00  9.54e-06  0.00e+00 -6.16e-06 -1.76e-13  3.38e-06  1.58e-05  9.54e-06  1.00e+00  1.00e+05 
2.396e+14   44      0        0  2.13e+09  0.00e+00  0.00e+00  2.66e-06 -1.59e-13 -6.24e-06  0.00e+00  8.91e-06  0.00e+00 -6.24e-06 -1.59e-13  2.66e-06  1.26e-05  8.91e-06  1.00e+00  1.00e+05 
2.528e+14   45      0        0  2.07e+09  0.00e+00  0.00e+00  2.26e-06 -1.39e-13 -5.95e-06  0.00e+00  8.20e-06  0.00e+00 -5.95e-06 -1.39e-13  2.26e-06  1.30e-05  8.20e-06  1.00e+00  1.00e+05 
2.667e+14   46      0        0  2.03e+09  0.00e+00  0.00e+00  2.25e-06 -1.24e-13 -5.38e-06  0.00e+00  7.63e-06  0.00e+00 -5.38e-06 -1.24e-13  2.25e-06  1.13e-05  7.63e-06  1.00e+00  1.00e+05 
2.813e+14   47      0        0  1.98e+09  0.00e+00  0.00e+00  1.81e-06 -1.09e-13 -5.24e-06  0.00e+00  7.05e-06  0.00e+00 -5.24e-06 -1.09e-13  1.81e-06  1.01e-05  7.05e-06  1.00e+00  1.00e+05 
2.968e+14   48      0        0  1.93e+09  0.00e+00  0.00e+00  1.74e-06 -9.51e-14 -4.76e-06  0.00e+00  6.50e-06  0.00e+00 -4.76e-06 -9.51e-14  1.74e-06  9.93e-06  6.50e-06  1.00e+00  1.00e+05 
3.132e+14   49      0        0  1.88e+09  0.00e+00  0.00e+00  1.42e-06 -8.43e-14 -4.60e-06  0.00e+00  6.03e-06  0.00e+00 -4.60e-06 -8.43e-14  1.42e-06  7.74e-06  6.03e-06  1.00e+00  1.00e+05 
3.304e+14   50      0        0  1.82e+09  0.00e+00  0.00e+00  1.28e-06 -7.19e-14 -4.24e-06  0.00e+00  5.51e-06  0.00e+00 -4.24e-06 -7.19e-14  1.28e-06  8.47e-06  5.51e-06  1.00e+00  1.00e+05 
3.486e+14   51      0        0  1.78e+09  0.00e+00  0.00e+00  1.82e-06 -6.38e-14 -3.30e-06  0.00e+00  5.11e-06  0.00e+00 -3.30e-06 -6.38e-14  1.82e-06  9.10e-06  5.11e-06  1.00e+00  1.00e+05 
3.678e+14   52      0        0  1.76e+09  0.00e+00  0.00e+00  1.88e-06 -5.89e-14 -2.92e-06  0.00e+00  4.80e-06  0.00e+00 -2.92e-06 -5.89e-14  1.88e-06  8.00e-06  4.80e-06  1.00e+00  1.00e+05 
3.880e+14   53      0        0  1.74e+09  0.00e+00  0.00e+00  1.98e-06 -5.34e-14 -2.51e-06  0.00e+00  4.49e-06  0.00e+00 -2.51e-06 -5.34e-14  1.98e-06  8.97e-06  4.49e-06  1.00e+00  1.00e+05 
4.094e+14   54      0        0  1.74e+09  0.00e+00  0.00e+00  2.49e-06 -5.10e-14 -1.77e-06  0.00e+00  4.26e-06  0.00e+00 -1.77e-06 -5.10e-14  2.49e-06  9.58e-06  4.26e-06  1.00e+00  1.00e+05 
4.319e+14   55      0        0  1.77e+09  0.00e+00  0.00e+00  2.28e-06 -5.07e-14 -1.83e-06  0.00e+00  4.10e-06  0.00e+00 -1.83e-06 -5.07e-14  2.28e-06  7.65e-06  4.10e-06  1.00e+00  1.00e+05 
4.557e+14   56      0        0  1.76e+09  0.00e+00  0.00e+00  2.28e-06 -4.75e-14 -1.59e-06  0.00e+00  3.87e-06  0.00e+00 -1.59e-06 -4.75e-14  2.28e-06  9.33e-06  3.87e-06  1.00e+00  1.00e+05 
4.808e+14   57      0        0  1.80e+09  0.00e+00  0.00e+00  2.78e-06 -4.83e-14 -9.78e-07  0.00e+00  3.76e-06  0.00e+00 -9.78e-07 -4.83e-14  2.78e-06  9.33e-06  3.76e-06  1.00e+00  1.00e+05 
5.072e+14   58      0        0  1.86e+09  0.00e+00  0.00e+00  2.40e-06 -4.97e-14 -1.26e-06  0.00e+00  3.66e-06  0.00e+00 -1.26e-06 -4.97e-14  2.40e-06  7.53e-06  3.66e-06  1.00e+00  1.00e+05 
5.351e+14   59      0        0  1.87e+09  0.00e+00  0.00e+00  2.63e-06 -4.80e-14 -8.65e-07  0.00e+00  3.49e-06  0.00e+00 -8.65e-07 -4.80e-14  2.63e-06  1.01e-05  3.49e-06  1.00e+00  1.00e+05 
5.646e+14   60      0        0  1.96e+09  0.00e+00  0.00e+00  3.39e-06 -5.26e-14 -8.80e-08  0.00e+00  3.48e-06  0.00e+00 -8.80e-08 -5.26e-14  3.39e-06  1.04e-05  3.48e-06  1.00e+00  1.00e+05 
5.957e+14   61      0        0  2.07e+09  0.00e+00  0.00e+00  3.03e-06 -5.86e-14 -4.44e-07  0.00e+00  3.48e-06  0.00e+00 -4.44e-07 -5.86e-14  3.03e-06  8.59e-06  3.48e-06  1.00e+00  1.00e+05 
6.285e+14   62      0        0  2.12e+09  0.00e+00  0.00e+00  2.84e-06 -6.02e-14 -5.45e-07  0.00e+00  3.39e-06  0.00e+00 -5.45e-07 -6.02e-14  2.84e-06  9.60e-06  3.39e-06  1.00e+00  1.00e+05 
6.631e+14   63      0        0  2.22e+09  0.00e+00  0.00e+00  3.20e-06 -6.55e-14 -1.55e-07  0.00e+00  3.36e-06  0.00e+00 -1.55e-07 -6.55e-14  3.20e-06  9.95e-06  3.36e-06  1.00e+00  1.00e+05 
6.996e+14   64      0        0  2.34e+09  0.00e+00  0.00e+00  3.20e-06 -7.26e-14 -1.50e-07  0.00e+00  3.35e-06  0.00e+00 -1.50e-07 -7.26e-14  3.20e-06  9.56e-06  3.35e-06  1.00e+00  1.00e+05 
7.381e+14   65     -1        0  2.45e+09  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00 
7.787e+14   66     -1        0  2.45e+09  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00 
