        r      rcen    i inwind converge     nband      nxtot        xj xave_freq  xsd_freq      fmin      fmax  fmin_mod  fmax_mod spec_mod_  pl_alpha  pl_log_w  exp_temp     exp_w 
2.268e+13 2.330e+13    0     -1        0      0  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00 
2.392e+13 2.458e+13    1      0        0      0  1.22e+05  2.12e+13  7.50e+14  1.92e+14  1.00e+14  1.00e+15  1.00e+14  1.00e+15  1.00e+00  2.00e+00 -3.11e+01 -1.41e+04  2.51e-03 
2.524e+13 2.594e+13    2      0        0      0  1.53e+05  2.18e+13  7.51e+14  1.89e+14  1.00e+14  1.00e+15  1.00e+14  1.00e+15  1.00e+00  2.00e+00 -3.12e+01 -1.41e+04  2.57e-03 
2.663e+13 2.736e+13    3      0        0      0  1.87e+05  2.18e+13  7.51e+14  1.90e+14  1.00e+14  1.00e+15  1.00e+14  1.00e+15  1.00e+00  2.00e+00 -3.12e+01 -1.41e+04  2.56e-03 
2.810e+13 2.887e+13    4      0        0      0  2.23e+05  2.13e+13  7.49e+14  1.91e+14  1.00e+14  1.00e+15  1.00e+14  1.00e+15  1.00e+00  1.97e+00 -3.07e+01 -1.42e+04  2.60e-03 
2.964e+13 3.046e+13    5      0        0      0  2.68e+05  2.13e+13  7.51e+14  1.88e+14  1.01e+14  1.00e+15  1.00e+14  1.00e+15  1.00e+00  2.01e+00 -3.14e+01 -1.40e+04  2.48e-03 
3.127e+13 3.213e+13    6      0        0      0  3.11e+05  2.09e+13  7.52e+14  1.87e+14  1.03e+14  1.00e+15  1.03e+14  1.00e+15  1.00e+00  2.02e+00 -3.15e+01 -1.40e+04  2.43e-03 
3.299e+13 3.390e+13    7      0        0      0  3.54e+05  2.02e+13  7.53e+14  1.87e+14  1.06e+14  1.00e+15  1.06e+14  1.00e+15  1.00e+00  2.04e+00 -3.19e+01 -1.39e+04  2.30e-03 
3.481e+13 3.577e+13    8      0        0      0  4.11e+05  1.96e+13  7.53e+14  1.88e+14  1.00e+14  1.00e+15  1.00e+14  1.00e+15  1.00e+00  2.03e+00 -3.17e+01 -1.39e+04  2.24e-03 
3.673e+13 3.774e+13    9      0        0      0  4.60e+05  1.90e+13  7.53e+14  1.87e+14  1.00e+14  1.00e+15  1.00e+14  1.00e+15  1.00e+00  2.04e+00 -3.19e+01 -1.38e+04  2.15e-03 
3.875e+13 3.981e+13   10      0        0      0  5.21e+05  1.86e+13  7.54e+14  1.86e+14  1.00e+14  1.00e+15  1.00e+14  1.00e+15  1.00e+00  2.06e+00 -3.21e+01 -1.37e+04  2.07e-03 
4.088e+13 4.201e+13   11      0        0      0  5.78e+05  1.80e+13  7.54e+14  1.87e+14  1.00e+14  1.00e+15  1.00e+14  1.00e+15  1.00e+00  2.05e+00 -3.21e+01 -1.38e+04  2.01e-03 
4.313e+13 4.432e+13   12      0        0      0  6.35e+05  1.73e+13  7.52e+14  1.88e+14  1.00e+14  1.00e+15  1.00e+14  1.00e+15  1.00e+00  2.01e+00 -3.15e+01 -1.40e+04  2.01e-03 
4.551e+13 4.676e+13   13      0        0      0  6.99e+05  1.65e+13  7.51e+14  1.89e+14  1.00e+14  1.00e+15  1.00e+14  1.00e+15  1.00e+00  2.00e+00 -3.14e+01 -1.40e+04  1.95e-03 
4.801e+13 4.933e+13   14      0        0      0  7.48e+05  1.60e+13  7.48e+14  1.89e+14  1.00e+14  1.00e+15  1.00e+14  1.00e+15  1.00e+00  1.96e+00 -3.07e+01 -1.43e+04  1.97e-03 
5.065e+13 5.205e+13   15      0        0      0  8.20e+05  1.53e+13  7.47e+14  1.89e+14  1.00e+14  1.00e+15  1.00e+14  1.00e+15  1.00e+00  1.94e+00 -3.04e+01 -1.44e+04  1.92e-03 
5.344e+13 5.491e+13   16      0        0      0  8.77e+05  1.44e+13  7.47e+14  1.89e+14  1.00e+14  1.00e+15  1.00e+14  1.00e+15  1.00e+00  1.93e+00 -3.04e+01 -1.45e+04  1.82e-03 
5.638e+13 5.793e+13   17      0        0      0  9.25e+05  1.36e+13  7.46e+14  1.89e+14  1.00e+14  1.00e+15  1.00e+14  1.00e+15  1.00e+00  1.93e+00 -3.03e+01 -1.45e+04  1.73e-03 
5.949e+13 6.112e+13   18      0        0      0  1.00e+06  1.29e+13  7.45e+14  1.90e+14  1.00e+14  1.00e+15  1.00e+14  1.00e+15  1.00e+00  1.90e+00 -3.00e+01 -1.46e+04  1.69e-03 
6.276e+13 6.449e+13   19      0        0      0  1.03e+06  1.21e+13  7.43e+14  1.90e+14  1.00e+14  1.00e+15  1.00e+14  1.00e+15  1.00e+00  1.88e+00 -2.97e+01 -1.48e+04  1.61e-03 
6.621e+13 6.804e+13   20      0        0      0  1.10e+06  1.14e+13  7.43e+14  1.89e+14  1.00e+14  1.00e+15  1.00e+14  1.00e+15  1.00e+00  1.88e+00 -2.97e+01 -1.48e+04  1.52e-03 
6.986e+13 7.178e+13   21      0        0      0  1.15e+06  1.07e+13  7.41e+14  1.90e+14  1.00e+14  1.00e+15  1.00e+14  1.00e+15  1.00e+00  1.85e+00 -2.92e+01 -1.50e+04  1.48e-03 
7.370e+13 7.573e+13   22      0        0      0  1.20e+06  9.97e+12  7.40e+14  1.91e+14  1.00e+14  1.00e+15  1.00e+14  1.00e+15  1.00e+00  1.82e+00 -2.89e+01 -1.51e+04  1.41e-03 
7.776e+13 7.990e+13   23      0        0      0  1.27e+06  9.28e+12  7.38e+14  1.92e+14  1.00e+14  1.00e+15  1.00e+14  1.00e+15  1.00e+00  1.80e+00 -2.86e+01 -1.53e+04  1.34e-03 
8.204e+13 8.430e+13   24      0        0      0  1.33e+06  8.66e+12  7.37e+14  1.93e+14  1.00e+14  1.00e+15  1.00e+14  1.00e+15  1.00e+00  1.78e+00 -2.83e+01 -1.55e+04  1.28e-03 
8.656e+13 8.894e+13   25      0        0      0  1.37e+06  8.02e+12  7.35e+14  1.94e+14  1.00e+14  1.00e+15  1.00e+14  1.00e+15  1.00e+00  1.75e+00 -2.79e+01 -1.57e+04  1.23e-03 
9.132e+13 9.383e+13   26      0        0      0  1.45e+06  7.45e+12  7.33e+14  1.95e+14  1.00e+14  1.00e+15  1.00e+14  1.00e+15  1.00e+00  1.73e+00 -2.76e+01 -1.58e+04  1.17e-03 
9.635e+13 9.900e+13   27      0        0      0  1.51e+06  6.91e+12  7.32e+14  1.96e+14  1.00e+14  1.00e+15  1.00e+14  1.00e+15  1.00e+00  1.71e+00 -2.74e+01 -1.60e+04  1.10e-03 
1.017e+14 1.044e+14   28      0        0      0  1.55e+06  6.39e+12  7.30e+14  1.97e+14  1.00e+14  1.00e+15  1.00e+14  1.00e+15  1.00e+00  1.69e+00 -2.71e+01 -1.61e+04  1.04e-03 
1.072e+14 1.102e+14   29      0        0      0  1.66e+06  5.88e+12  7.29e+14  1.98e+14  1.00e+14  1.00e+15  1.00e+14  1.00e+15  1.00e+00  1.67e+00 -2.68e+01 -1.63e+04  9.82e-04 
1.131e+14 1.163e+14   30      0        0      0  1.67e+06  5.43e+12  7.27e+14  1.99e+14  1.00e+14  1.00e+15  1.00e+14  1.00e+15  1.00e+00  1.64e+00 -2.65e+01 -1.65e+04  9.29e-04 
1.194e+14 1.227e+14   31      0        0      0  1.77e+06  4.99e+12  7.26e+14  1.99e+14  1.00e+14  1.00e+15  1.00e+14  1.00e+15  1.00e+00  1.62e+00 -2.62e+01 -1.67e+04  8.72e-04 
1.259e+14 1.294e+14   32      0        0      0  1.85e+06  4.58e+12  7.24e+14  2.00e+14  1.00e+14  1.00e+15  1.00e+14  1.00e+15  1.00e+00  1.61e+00 -2.60e+01 -1.68e+04  8.16e-04 
1.329e+14 1.365e+14   33      0        0      0  1.86e+06  4.19e+12  7.23e+14  2.00e+14  1.00e+14  1.00e+15  1.00e+14  1.00e+15  1.00e+00  1.59e+00 -2.58e+01 -1.70e+04  7.63e-04 
1.402e+14 1.441e+14   34      0        0      0  1.98e+06  3.85e+12  7.21e+14  2.01e+14  1.00e+14  1.00e+15  1.00e+14  1.00e+15  1.00e+00  1.56e+00 -2.55e+01 -1.72e+04  7.17e-04 
1.479e+14 1.520e+14   35      0        1      0  2.00e+06  3.54e+12  7.20e+14  2.02e+14  1.00e+14  1.00e+15  1.00e+14  1.00e+15  1.00e+00  1.55e+00 -2.52e+01 -1.73e+04  6.71e-04 
1.561e+14 1.603e+14   36      0        1      0  2.10e+06  3.24e+12  7.17e+14  2.03e+14  1.00e+14  1.00e+15  1.00e+14  1.00e+15  1.00e+00  1.51e+00 -2.48e+01 -1.77e+04  6.37e-04 
1.646e+14 1.692e+14   37      0        0      0  2.16e+06  2.98e+12  7.16e+14  2.04e+14  1.00e+14  1.00e+15  1.00e+14  1.00e+15  1.00e+00  1.49e+00 -2.45e+01 -1.79e+04  5.98e-04 
1.737e+14 1.785e+14   38      0        0      0  2.18e+06  2.72e+12  7.14e+14  2.04e+14  1.00e+14  1.00e+15  1.00e+14  1.00e+15  1.00e+00  1.47e+00 -2.43e+01 -1.81e+04  5.59e-04 
