        r      rcen    i inwind converge       v_x       v_y       v_z       vol       rho        ne       t_e       t_r        h1       he2        c4        n5        o6  dmo_dt_x  dmo_dt_y  dmo_dt_z        ip      ntot      nrad    nioniz 
4.342e+14 4.450e+14   85      0        0  1.10e+10  0.00e+00  0.00e+00  5.77e+43  1.67e-14  8.57e+09  1.43e+05  1.65e+05  7.59e-12  3.62e-10  0.00e+00  0.00e+00  1.85e-07 -1.11e+34  6.72e+31 -7.23e+33  2.05e+05  4.77e+06  0.00e+00  3.18e+06 
4.558e+14 4.671e+14   86      0        0  1.09e+10  0.00e+00  0.00e+00  6.66e+43  1.56e-14  7.97e+09  1.41e+05  1.63e+05  7.03e-12  4.03e-10  0.00e+00  0.00e+00  2.07e-07 -1.12e+34 -8.60e+31 -7.08e+33  1.91e+05  4.66e+06  0.00e+00  3.08e+06 
4.784e+14 4.903e+14   87      0        0  1.07e+10  0.00e+00  0.00e+00  7.70e+43  1.45e-14  7.42e+09  1.39e+05  1.61e+05  7.72e-12  4.48e-10  0.00e+00  0.00e+00  2.33e-07 -1.04e+34 -1.86e+32 -6.71e+33  1.78e+05  4.55e+06  0.00e+00  2.98e+06 
5.022e+14 5.147e+14   88      0        0  1.06e+10  0.00e+00  0.00e+00  8.89e+43  1.35e-14  6.92e+09  1.37e+05  1.60e+05  7.92e-12  5.06e-10  0.00e+00  0.00e+00  2.61e-07 -1.07e+34 -1.66e+32 -6.52e+33  1.64e+05  4.42e+06  0.00e+00  2.87e+06 
5.272e+14 5.403e+14   89      0        0  1.05e+10  0.00e+00  0.00e+00  1.03e+44  1.26e-14  6.45e+09  1.35e+05  1.58e+05  9.95e-12  5.64e-10  0.00e+00  0.00e+00  2.94e-07 -9.68e+33 -3.49e+31 -6.08e+33  1.51e+05  4.28e+06  0.00e+00  2.76e+06 
5.535e+14 5.672e+14   90      0        0  1.04e+10  0.00e+00  0.00e+00  1.19e+44  1.17e-14  5.98e+09  1.33e+05  1.57e+05  9.98e-12  6.50e-10  0.00e+00  0.00e+00  3.35e-07 -9.68e+33  2.06e+32 -6.28e+33  1.37e+05  4.11e+06  0.00e+00  2.64e+06 
5.810e+14 5.954e+14   91      0        0  1.03e+10  0.00e+00  0.00e+00  1.37e+44  1.08e-14  5.55e+09  1.31e+05  1.55e+05  1.24e-11  7.51e-10  0.00e+00  0.00e+00  3.84e-07 -9.40e+33 -2.85e+31 -5.78e+33  1.24e+05  3.93e+06  0.00e+00  2.50e+06 
6.099e+14 6.251e+14   92      0        0  1.02e+10  0.00e+00  0.00e+00  1.58e+44  1.00e-14  5.13e+09  1.29e+05  1.54e+05  1.15e-11  8.77e-10  0.00e+00  0.00e+00  4.48e-07 -8.58e+33  1.81e+32 -5.13e+33  1.09e+05  3.72e+06  0.00e+00  2.35e+06 
6.402e+14 6.562e+14   93      0        0  1.01e+10  0.00e+00  0.00e+00  1.83e+44  9.20e-15  4.71e+09  1.27e+05  1.53e+05  1.42e-11  1.08e-09  0.00e+00  0.00e+00  5.47e-07 -8.84e+33 -1.29e+32 -5.64e+33  9.24e+04  3.46e+06  0.00e+00  2.17e+06 
6.721e+14 6.888e+14   94     -1        0  1.01e+10  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00 
7.055e+14 7.091e+14   95     -1        0  9.97e+09  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00 
