        r    i inwind converge       v_x       v_y       v_z   dv_x_dx   dv_y_dx   dv_z_dx   dv_x_dy   dv_y_dy   dv_z_dy   dv_x_dz   dv_y_dz   dv_z_dz     div_v  dvds_max     gamma    dfudge 
1.523e+13   16      0        0  7.33e+09  0.00e+00  0.00e+00  5.43e-04 -1.10e-10  4.62e-05  0.00e+00  4.96e-04  0.00e+00  4.62e-05 -1.10e-10  5.43e-04  1.63e-03  6.72e-04  1.03e+00  1.00e+05 
1.599e+13   17      0        0  7.81e+09  0.00e+00  0.00e+00  5.49e-04 -1.28e-10  4.27e-05  0.00e+00  5.06e-04  0.00e+00  4.27e-05 -1.28e-10  5.49e-04  1.57e-03  6.37e-04  1.04e+00  1.00e+05 
1.678e+13   18      0        0  8.25e+09  0.00e+00  0.00e+00  5.22e-04 -1.45e-10  1.06e-05  0.00e+00  5.11e-04  0.00e+00  1.06e-05 -1.45e-10  5.22e-04  1.54e-03  5.77e-04  1.04e+00  1.00e+05 
1.762e+13   19      0        0  8.68e+09  0.00e+00  0.00e+00  5.10e-04 -1.63e-10 -4.56e-06  0.00e+00  5.14e-04  0.00e+00 -4.56e-06 -1.63e-10  5.10e-04  1.53e-03  5.52e-04  1.04e+00  1.00e+05 
1.850e+13   20      0        0  9.11e+09  0.00e+00  0.00e+00  5.18e-04 -1.82e-10  4.37e-07  0.00e+00  5.17e-04  0.00e+00  4.37e-07 -1.82e-10  5.18e-04  1.58e-03  5.94e-04  1.05e+00  1.00e+05 
1.942e+13   21      0        0  9.61e+09  0.00e+00  0.00e+00  5.13e-04 -2.06e-10 -9.64e-06  0.00e+00  5.22e-04  0.00e+00 -9.64e-06 -2.06e-10  5.13e-04  1.51e-03  5.64e-04  1.06e+00  1.00e+05 
2.038e+13   22      0        0  1.01e+10  0.00e+00  0.00e+00  4.83e-04 -2.28e-10 -4.06e-05  0.00e+00  5.24e-04  0.00e+00 -4.06e-05 -2.28e-10  4.83e-04  1.47e-03  5.24e-04  1.06e+00  1.00e+05 
2.140e+13   23      0        0  1.05e+10  0.00e+00  0.00e+00  4.71e-04 -2.49e-10 -5.20e-05  0.00e+00  5.23e-04  0.00e+00 -5.20e-05 -2.49e-10  4.71e-04  1.47e-03  5.23e-04  1.07e+00  1.00e+05 
2.246e+13   24      0        0  1.09e+10  0.00e+00  0.00e+00  4.74e-04 -2.73e-10 -4.82e-05  0.00e+00  5.23e-04  0.00e+00 -4.82e-05 -2.73e-10  4.74e-04  1.48e-03  5.23e-04  1.07e+00  1.00e+05 
2.358e+13   25      0        0  1.14e+10  0.00e+00  0.00e+00  4.70e-04 -3.02e-10 -5.35e-05  0.00e+00  5.24e-04  0.00e+00 -5.35e-05 -3.02e-10  4.70e-04  1.45e-03  5.24e-04  1.08e+00  1.00e+05 
2.475e+13   26      0        0  1.19e+10  0.00e+00  0.00e+00  4.50e-04 -3.30e-10 -7.34e-05  0.00e+00  5.23e-04  0.00e+00 -7.34e-05 -3.30e-10  4.50e-04  1.40e-03  5.23e-04  1.09e+00  1.00e+05 
2.598e+13   27      0        0  1.23e+10  0.00e+00  0.00e+00  4.27e-04 -3.56e-10 -9.26e-05  0.00e+00  5.20e-04  0.00e+00 -9.26e-05 -3.56e-10  4.27e-04  1.35e-03  5.20e-04  1.10e+00  1.00e+05 
2.728e+13   28      0        0  1.27e+10  0.00e+00  0.00e+00  4.20e-04 -3.81e-10 -9.53e-05  0.00e+00  5.15e-04  0.00e+00 -9.53e-05 -3.81e-10  4.20e-04  1.36e-03  5.15e-04  1.10e+00  1.00e+05 
2.863e+13   29      0        0  1.32e+10  0.00e+00  0.00e+00  4.20e-04 -4.11e-10 -9.21e-05  0.00e+00  5.12e-04  0.00e+00 -9.21e-05 -4.11e-10  4.20e-04  1.35e-03  5.12e-04  1.11e+00  1.00e+05 
3.006e+13   30      0        0  1.36e+10  0.00e+00  0.00e+00  4.15e-04 -4.43e-10 -9.49e-05  0.00e+00  5.10e-04  0.00e+00 -9.49e-05 -4.43e-10  4.15e-04  1.33e-03  5.10e-04  1.12e+00  1.00e+05 
3.155e+13   31      0        0  1.41e+10  0.00e+00  0.00e+00  3.99e-04 -4.78e-10 -1.08e-04  0.00e+00  5.07e-04  0.00e+00 -1.08e-04 -4.78e-10  3.99e-04  1.27e-03  5.07e-04  1.13e+00  1.00e+05 
3.312e+13   32      0        0  1.45e+10  0.00e+00  0.00e+00  3.82e-04 -5.08e-10 -1.20e-04  0.00e+00  5.02e-04  0.00e+00 -1.20e-04 -5.08e-10  3.82e-04  1.26e-03  5.02e-04  1.14e+00  1.00e+05 
3.477e+13   33      0        0  1.50e+10  0.00e+00  0.00e+00  3.71e-04 -5.40e-10 -1.25e-04  0.00e+00  4.96e-04  0.00e+00 -1.25e-04 -5.40e-10  3.71e-04  1.22e-03  4.96e-04  1.15e+00  1.00e+05 
3.650e+13   34      0        0  1.54e+10  0.00e+00  0.00e+00  3.61e-04 -5.70e-10 -1.29e-04  0.00e+00  4.90e-04  0.00e+00 -1.29e-04 -5.70e-10  3.61e-04  1.21e-03  4.90e-04  1.16e+00  1.00e+05 
3.832e+13   35      0        0  1.58e+10  0.00e+00  0.00e+00  3.47e-04 -6.03e-10 -1.37e-04  0.00e+00  4.84e-04  0.00e+00 -1.37e-04 -6.03e-10  3.47e-04  1.15e-03  4.84e-04  1.18e+00  1.00e+05 
4.022e+13   36      0        0  1.61e+10  0.00e+00  0.00e+00  3.32e-04 -6.28e-10 -1.44e-04  0.00e+00  4.76e-04  0.00e+00 -1.44e-04 -6.28e-10  3.32e-04  1.13e-03  4.76e-04  1.19e+00  1.00e+05 
4.222e+13   37      0        0  1.65e+10  0.00e+00  0.00e+00  3.15e-04 -6.56e-10 -1.53e-04  0.00e+00  4.68e-04  0.00e+00 -1.53e-04 -6.56e-10  3.15e-04  1.06e-03  4.68e-04  1.20e+00  1.00e+05 
4.432e+13   38      0        0  1.68e+10  0.00e+00  0.00e+00  2.95e-04 -6.71e-10 -1.62e-04  0.00e+00  4.58e-04  0.00e+00 -1.62e-04 -6.71e-10  2.95e-04  1.03e-03  4.58e-04  1.21e+00  1.00e+05 
4.653e+13   39      0        0  1.71e+10  0.00e+00  0.00e+00  2.84e-04 -6.85e-10 -1.63e-04  0.00e+00  4.47e-04  0.00e+00 -1.63e-04 -6.85e-10  2.84e-04  9.95e-04  4.47e-04  1.22e+00  1.00e+05 
4.884e+13   40      0        0  1.73e+10  0.00e+00  0.00e+00  2.74e-04 -6.96e-10 -1.61e-04  0.00e+00  4.35e-04  0.00e+00 -1.61e-04 -6.96e-10  2.74e-04  9.71e-04  4.35e-04  1.23e+00  1.00e+05 
5.127e+13   41      0        0  1.76e+10  0.00e+00  0.00e+00  2.61e-04 -7.08e-10 -1.64e-04  0.00e+00  4.25e-04  0.00e+00 -1.64e-04 -7.08e-10  2.61e-04  9.20e-04  4.25e-04  1.24e+00  1.00e+05 
5.382e+13   42      0        0  1.78e+10  0.00e+00  0.00e+00  2.42e-04 -7.10e-10 -1.70e-04  0.00e+00  4.12e-04  0.00e+00 -1.70e-04 -7.10e-10  2.42e-04  8.72e-04  4.12e-04  1.24e+00  1.00e+05 
5.650e+13   43      0        0  1.80e+10  0.00e+00  0.00e+00  2.28e-04 -7.05e-10 -1.70e-04  0.00e+00  3.98e-04  0.00e+00 -1.70e-04 -7.05e-10  2.28e-04  8.38e-04  3.98e-04  1.25e+00  1.00e+05 
5.931e+13   44      0        0  1.82e+10  0.00e+00  0.00e+00  2.19e-04 -6.97e-10 -1.65e-04  0.00e+00  3.85e-04  0.00e+00 -1.65e-04 -6.97e-10  2.19e-04  8.07e-04  3.85e-04  1.26e+00  1.00e+05 
6.226e+13   45      0        0  1.83e+10  0.00e+00  0.00e+00  2.09e-04 -6.89e-10 -1.62e-04  0.00e+00  3.71e-04  0.00e+00 -1.62e-04 -6.89e-10  2.09e-04  7.72e-04  3.71e-04  1.26e+00  1.00e+05 
6.536e+13   46      0        0  1.84e+10  0.00e+00  0.00e+00  1.96e-04 -6.78e-10 -1.62e-04  0.00e+00  3.58e-04  0.00e+00 -1.62e-04 -6.78e-10  1.96e-04  7.27e-04  3.58e-04  1.27e+00  1.00e+05 
6.861e+13   47      0        0  1.85e+10  0.00e+00  0.00e+00  1.83e-04 -6.60e-10 -1.60e-04  0.00e+00  3.43e-04  0.00e+00 -1.60e-04 -6.60e-10  1.83e-04  6.91e-04  3.43e-04  1.27e+00  1.00e+05 
7.203e+13   48      0        0  1.86e+10  0.00e+00  0.00e+00  1.72e-04 -6.38e-10 -1.57e-04  0.00e+00  3.29e-04  0.00e+00 -1.57e-04 -6.38e-10  1.72e-04  6.55e-04  3.29e-04  1.27e+00  1.00e+05 
7.561e+13   49      0        0  1.86e+10  0.00e+00  0.00e+00  1.62e-04 -6.15e-10 -1.52e-04  0.00e+00  3.15e-04  0.00e+00 -1.52e-04 -6.15e-10  1.62e-04  6.23e-04  3.15e-04  1.28e+00  1.00e+05 
7.937e+13   50      0        0  1.87e+10  0.00e+00  0.00e+00  1.52e-04 -5.90e-10 -1.48e-04  0.00e+00  3.00e-04  0.00e+00 -1.48e-04 -5.90e-10  1.52e-04  5.87e-04  3.00e-04  1.28e+00  1.00e+05 
8.332e+13   51      0        0  1.87e+10  0.00e+00  0.00e+00  1.42e-04 -5.62e-10 -1.45e-04  0.00e+00  2.86e-04  0.00e+00 -1.45e-04 -5.62e-10  1.42e-04  5.52e-04  2.86e-04  1.28e+00  1.00e+05 
8.746e+13   52      0        0  1.86e+10  0.00e+00  0.00e+00  1.31e-04 -5.32e-10 -1.41e-04  0.00e+00  2.72e-04  0.00e+00 -1.41e-04 -5.32e-10  1.31e-04  5.18e-04  2.72e-04  1.28e+00  1.00e+05 
9.181e+13   53      0        0  1.86e+10  0.00e+00  0.00e+00  1.21e-04 -5.01e-10 -1.37e-04  0.00e+00  2.58e-04  0.00e+00 -1.37e-04 -5.01e-10  1.21e-04  4.83e-04  2.58e-04  1.27e+00  1.00e+05 
9.638e+13   54      0        0  1.85e+10  0.00e+00  0.00e+00  1.11e-04 -4.67e-10 -1.32e-04  0.00e+00  2.44e-04  0.00e+00 -1.32e-04 -4.67e-10  1.11e-04  4.50e-04  2.44e-04  1.27e+00  1.00e+05 
1.012e+14   55      0        0  1.84e+10  0.00e+00  0.00e+00  1.02e-04 -4.33e-10 -1.28e-04  0.00e+00  2.30e-04  0.00e+00 -1.28e-04 -4.33e-10  1.02e-04  4.19e-04  2.30e-04  1.27e+00  1.00e+05 
1.062e+14   56      0        0  1.83e+10  0.00e+00  0.00e+00  9.44e-05 -3.99e-10 -1.22e-04  0.00e+00  2.17e-04  0.00e+00 -1.22e-04 -3.99e-10  9.44e-05  3.91e-04  2.17e-04  1.26e+00  1.00e+05 
1.115e+14   57      0        0  1.81e+10  0.00e+00  0.00e+00  8.66e-05 -3.66e-10 -1.17e-04  0.00e+00  2.04e-04  0.00e+00 -1.17e-04 -3.66e-10  8.66e-05  3.62e-04  2.04e-04  1.25e+00  1.00e+05 
1.170e+14   58      0        0  1.79e+10  0.00e+00  0.00e+00  7.83e-05 -3.34e-10 -1.13e-04  0.00e+00  1.91e-04  0.00e+00 -1.13e-04 -3.34e-10  7.83e-05  3.33e-04  1.91e-04  1.25e+00  1.00e+05 
1.229e+14   59      0        0  1.77e+10  0.00e+00  0.00e+00  7.02e-05 -3.02e-10 -1.08e-04  0.00e+00  1.79e-04  0.00e+00 -1.08e-04 -3.02e-10  7.02e-05  3.05e-04  1.79e-04  1.24e+00  1.00e+05 
1.290e+14   60      0        0  1.75e+10  0.00e+00  0.00e+00  6.38e-05 -2.71e-10 -1.03e-04  0.00e+00  1.67e-04  0.00e+00 -1.03e-04 -2.71e-10  6.38e-05  2.84e-04  1.67e-04  1.23e+00  1.00e+05 
1.354e+14   61      0        0  1.72e+10  0.00e+00  0.00e+00  5.82e-05 -2.43e-10 -9.72e-05  0.00e+00  1.55e-04  0.00e+00 -9.72e-05 -2.43e-10  5.82e-05  2.60e-04  1.55e-04  1.22e+00  1.00e+05 
1.421e+14   62      0        0  1.70e+10  0.00e+00  0.00e+00  5.24e-05 -2.17e-10 -9.22e-05  0.00e+00  1.45e-04  0.00e+00 -9.22e-05 -2.17e-10  5.24e-05  2.39e-04  1.45e-04  1.21e+00  1.00e+05 
1.492e+14   63      0        0  1.67e+10  0.00e+00  0.00e+00  4.73e-05 -1.93e-10 -8.71e-05  0.00e+00  1.34e-04  0.00e+00 -8.71e-05 -1.93e-10  4.73e-05  2.19e-04  1.34e-04  1.20e+00  1.00e+05 
1.566e+14   64      0        0  1.64e+10  0.00e+00  0.00e+00  4.24e-05 -1.71e-10 -8.24e-05  0.00e+00  1.25e-04  0.00e+00 -8.24e-05 -1.71e-10  4.24e-05  2.00e-04  1.25e-04  1.19e+00  1.00e+05 
1.644e+14   65      0        0  1.61e+10  0.00e+00  0.00e+00  3.81e-05 -1.51e-10 -7.76e-05  0.00e+00  1.16e-04  0.00e+00 -7.76e-05 -1.51e-10  3.81e-05  1.84e-04  1.16e-04  1.18e+00  1.00e+05 
1.726e+14   66      0        0  1.57e+10  0.00e+00  0.00e+00  3.44e-05 -1.33e-10 -7.28e-05  0.00e+00  1.07e-04  0.00e+00 -7.28e-05 -1.33e-10  3.44e-05  1.68e-04  1.07e-04  1.18e+00  1.00e+05 
1.812e+14   67      0        0  1.54e+10  0.00e+00  0.00e+00  3.14e-05 -1.16e-10 -6.79e-05  0.00e+00  9.92e-05  0.00e+00 -6.79e-05 -1.16e-10  3.14e-05  1.56e-04  9.92e-05  1.17e+00  1.00e+05 
1.902e+14   68      0        0  1.51e+10  0.00e+00  0.00e+00  2.94e-05 -1.02e-10 -6.26e-05  0.00e+00  9.19e-05  0.00e+00 -6.26e-05 -1.02e-10  2.94e-05  1.45e-04  9.19e-05  1.16e+00  1.00e+05 
1.997e+14   69      0        0  1.48e+10  0.00e+00  0.00e+00  2.74e-05 -9.04e-11 -5.79e-05  0.00e+00  8.53e-05  0.00e+00 -5.79e-05 -9.04e-11  2.74e-05  1.35e-04  8.53e-05  1.15e+00  1.00e+05 
2.096e+14   70      0        0  1.45e+10  0.00e+00  0.00e+00  2.49e-05 -7.99e-11 -5.42e-05  0.00e+00  7.91e-05  0.00e+00 -5.42e-05 -7.99e-11  2.49e-05  1.23e-04  7.91e-05  1.14e+00  1.00e+05 
2.200e+14   71      0        0  1.42e+10  0.00e+00  0.00e+00  2.25e-05 -7.03e-11 -5.09e-05  0.00e+00  7.33e-05  0.00e+00 -5.09e-05 -7.03e-11  2.25e-05  1.14e-04  7.33e-05  1.14e+00  1.00e+05 
2.310e+14   72      0        0  1.39e+10  0.00e+00  0.00e+00  2.12e-05 -6.19e-11 -4.67e-05  0.00e+00  6.80e-05  0.00e+00 -4.67e-05 -6.19e-11  2.12e-05  1.08e-04  6.80e-05  1.13e+00  1.00e+05 
2.425e+14   73      0        0  1.36e+10  0.00e+00  0.00e+00  2.04e-05 -5.49e-11 -4.28e-05  0.00e+00  6.32e-05  0.00e+00 -4.28e-05 -5.49e-11  2.04e-05  1.01e-04  6.32e-05  1.12e+00  1.00e+05 
2.545e+14   74      0        0  1.34e+10  0.00e+00  0.00e+00  1.89e-05 -4.88e-11 -3.98e-05  0.00e+00  5.87e-05  0.00e+00 -3.98e-05 -4.88e-11  1.89e-05  9.28e-05  5.87e-05  1.12e+00  1.00e+05 
2.672e+14   75      0        0  1.31e+10  0.00e+00  0.00e+00  1.74e-05 -4.33e-11 -3.72e-05  0.00e+00  5.46e-05  0.00e+00 -3.72e-05 -4.33e-11  1.74e-05  8.63e-05  5.46e-05  1.11e+00  1.00e+05 
2.805e+14   76      0        0  1.29e+10  0.00e+00  0.00e+00  1.60e-05 -3.85e-11 -3.48e-05  0.00e+00  5.08e-05  0.00e+00 -3.48e-05 -3.85e-11  1.60e-05  7.95e-05  5.08e-05  1.11e+00  1.00e+05 
2.944e+14   77      0        0  1.26e+10  0.00e+00  0.00e+00  1.50e-05 -3.41e-11 -3.22e-05  0.00e+00  4.72e-05  0.00e+00 -3.22e-05 -3.41e-11  1.50e-05  7.50e-05  4.72e-05  1.10e+00  1.00e+05 
3.091e+14   78      0        0  1.24e+10  0.00e+00  0.00e+00  1.40e-05 -3.04e-11 -3.00e-05  0.00e+00  4.40e-05  0.00e+00 -3.00e-05 -3.04e-11  1.40e-05  6.88e-05  4.40e-05  1.10e+00  1.00e+05 
3.244e+14   79      0        0  1.21e+10  0.00e+00  0.00e+00  1.29e-05 -2.70e-11 -2.79e-05  0.00e+00  4.09e-05  0.00e+00 -2.79e-05 -2.70e-11  1.29e-05  6.49e-05  4.09e-05  1.09e+00  1.00e+05 
3.406e+14   80      0        0  1.19e+10  0.00e+00  0.00e+00  1.24e-05 -2.41e-11 -2.57e-05  0.00e+00  3.81e-05  0.00e+00 -2.57e-05 -2.41e-11  1.24e-05  6.08e-05  3.81e-05  1.09e+00  1.00e+05 
3.575e+14   81      0        0  1.17e+10  0.00e+00  0.00e+00  1.19e-05 -2.16e-11 -2.37e-05  0.00e+00  3.55e-05  0.00e+00 -2.37e-05 -2.16e-11  1.19e-05  5.77e-05  3.55e-05  1.09e+00  1.00e+05 
3.753e+14   82      0        0  1.15e+10  0.00e+00  0.00e+00  1.14e-05 -1.94e-11 -2.18e-05  0.00e+00  3.32e-05  0.00e+00 -2.18e-05 -1.94e-11  1.14e-05  5.41e-05  3.32e-05  1.08e+00  1.00e+05 
3.940e+14   83      0        0  1.13e+10  0.00e+00  0.00e+00  1.10e-05 -1.75e-11 -2.00e-05  0.00e+00  3.10e-05  0.00e+00 -2.00e-05 -1.75e-11  1.10e-05  5.20e-05  3.10e-05  1.08e+00  1.00e+05 
4.136e+14   84      0        0  1.12e+10  0.00e+00  0.00e+00  1.06e-05 -1.59e-11 -1.84e-05  0.00e+00  2.90e-05  0.00e+00 -1.84e-05 -1.59e-11  1.06e-05  4.86e-05  2.90e-05  1.08e+00  1.00e+05 
4.342e+14   85      0        0  1.10e+10  0.00e+00  0.00e+00  1.01e-05 -1.44e-11 -1.71e-05  0.00e+00  2.72e-05  0.00e+00 -1.71e-05 -1.44e-11  1.01e-05  4.63e-05  2.72e-05  1.07e+00  1.00e+05 
4.558e+14   86      0        0  1.09e+10  0.00e+00  0.00e+00  9.75e-06 -1.32e-11 -1.58e-05  0.00e+00  2.56e-05  0.00e+00 -1.58e-05 -1.32e-11  9.75e-06  4.38e-05  2.56e-05  1.07e+00  1.00e+05 
4.784e+14   87      0        0  1.07e+10  0.00e+00  0.00e+00  9.15e-06 -1.20e-11 -1.49e-05  0.00e+00  2.40e-05  0.00e+00 -1.49e-05 -1.20e-11  9.15e-06  4.08e-05  2.40e-05  1.07e+00  1.00e+05 
5.022e+14   88      0        0  1.06e+10  0.00e+00  0.00e+00  8.51e-06 -1.10e-11 -1.40e-05  0.00e+00  2.25e-05  0.00e+00 -1.40e-05 -1.10e-11  8.51e-06  3.83e-05  2.25e-05  1.07e+00  1.00e+05 
5.272e+14   89      0        0  1.05e+10  0.00e+00  0.00e+00  8.27e-06 -1.00e-11 -1.29e-05  0.00e+00  2.12e-05  0.00e+00 -1.29e-05 -1.00e-11  8.27e-06  3.72e-05  2.12e-05  1.07e+00  1.00e+05 
5.535e+14   90      0        0  1.04e+10  0.00e+00  0.00e+00  8.27e-06 -9.24e-12 -1.17e-05  0.00e+00  1.99e-05  0.00e+00 -1.17e-05 -9.24e-12  8.27e-06  3.59e-05  1.99e-05  1.07e+00  1.00e+05 
5.810e+14   91      0        0  1.03e+10  0.00e+00  0.00e+00  7.87e-06 -8.58e-12 -1.10e-05  0.00e+00  1.88e-05  0.00e+00 -1.10e-05 -8.58e-12  7.87e-06  3.32e-05  1.88e-05  1.06e+00  1.00e+05 
6.099e+14   92      0        0  1.02e+10  0.00e+00  0.00e+00  7.32e-06 -7.92e-12 -1.04e-05  0.00e+00  1.77e-05  0.00e+00 -1.04e-05 -7.92e-12  7.32e-06  3.15e-05  1.77e-05  1.06e+00  1.00e+05 
6.402e+14   93      0        0  1.01e+10  0.00e+00  0.00e+00  7.40e-06 -7.33e-12 -9.34e-06  0.00e+00  1.67e-05  0.00e+00 -9.34e-06 -7.33e-12  7.40e-06  3.16e-05  1.67e-05  1.06e+00  1.00e+05 
6.721e+14   94     -1        0  1.01e+10  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00 
7.055e+14   95     -1        0  9.97e+09  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00 
