        r      rcen    i inwind converge       v_x       v_y       v_z       vol       rho        ne       t_e       t_r        h1       he2        c4        n5        o6  dmo_dt_x  dmo_dt_y  dmo_dt_z        ip      ntot      nrad    nioniz 
2.096e+14 2.148e+14   84      0        0  2.21e+09  0.00e+00  0.00e+00  6.06e+42  1.13e-13  5.78e+10  7.24e+04  6.63e+04  1.15e-10  2.77e-08  0.00e+00  0.00e+00  3.05e-04 -8.19e+32 -1.59e+31 -5.15e+32  1.45e+04  1.15e+07  0.00e+00  3.90e+06 
2.200e+14 2.255e+14   85      0        0  2.18e+09  0.00e+00  0.00e+00  7.01e+42  1.05e-13  5.40e+10  7.04e+04  6.54e+04  1.25e-10  3.26e-08  0.00e+00  0.00e+00  3.71e-04 -8.22e+32  4.76e+30 -5.57e+32  1.38e+04  1.15e+07  0.00e+00  3.82e+06 
2.310e+14 2.367e+14   86      0        0  2.15e+09  0.00e+00  0.00e+00  8.11e+42  9.87e-14  5.05e+10  6.86e+04  6.47e+04  1.38e-10  3.56e-08  0.00e+00  0.00e+00  4.59e-04 -8.09e+32 -8.44e+30 -4.99e+32  1.30e+04  1.14e+07  0.00e+00  3.74e+06 
2.425e+14 2.485e+14   87      0        0  2.10e+09  0.00e+00  0.00e+00  9.38e+42  9.18e-14  4.70e+10  6.68e+04  6.39e+04  1.44e-10  3.89e-08  0.00e+00  0.00e+00  5.43e-04 -7.67e+32  3.34e+30 -5.42e+32  1.24e+04  1.13e+07  0.00e+00  3.68e+06 
2.545e+14 2.608e+14   88      0        0  2.06e+09  0.00e+00  0.00e+00  1.09e+43  8.74e-14  4.47e+10  6.49e+04  6.33e+04  1.56e-10  4.62e-08  0.00e+00  0.00e+00  6.41e-04 -7.89e+32 -2.23e+31 -5.07e+32  1.16e+04  1.12e+07  0.00e+00  3.61e+06 
2.672e+14 2.738e+14   89      0        0  2.02e+09  0.00e+00  0.00e+00  1.26e+43  8.45e-14  4.33e+10  6.30e+04  6.26e+04  1.80e-10  5.40e-08  0.00e+00  0.00e+00  8.02e-04 -7.64e+32 -1.29e+31 -5.33e+32  1.07e+04  1.11e+07  0.00e+00  3.54e+06 
2.805e+14 2.874e+14   90      0        0  1.97e+09  0.00e+00  0.00e+00  1.45e+43  8.21e-14  4.20e+10  6.10e+04  6.19e+04  1.98e-10  6.39e-08  0.00e+00  0.00e+00  1.01e-03 -7.99e+32 -4.47e+30 -5.06e+32  9.75e+03  1.10e+07  0.00e+00  3.46e+06 
2.944e+14 3.017e+14   91      0        0  1.93e+09  0.00e+00  0.00e+00  1.68e+43  7.92e-14  4.06e+10  5.89e+04  6.12e+04  1.95e-10  7.61e-08  0.00e+00  0.00e+00  1.41e-03 -7.72e+32  4.99e+29 -4.86e+32  8.90e+03  1.08e+07  0.00e+00  3.37e+06 
3.091e+14 3.168e+14   92      0        0  1.89e+09  0.00e+00  0.00e+00  1.94e+43  7.65e-14  3.92e+10  5.70e+04  6.06e+04  2.24e-10  8.90e-08  0.00e+00  0.00e+00  1.72e-03 -7.99e+32  3.77e+30 -4.78e+32  8.09e+03  1.06e+07  0.00e+00  3.26e+06 
3.244e+14 3.325e+14   93      0        0  1.83e+09  0.00e+00  0.00e+00  2.25e+43  7.62e-14  3.90e+10  5.40e+04  6.00e+04  2.68e-10  1.12e-07  0.00e+00  0.00e+00  2.17e-03 -8.28e+32  1.32e+31 -5.25e+32  7.07e+03  1.03e+07  0.00e+00  3.14e+06 
3.406e+14 3.491e+14   94      0        0  1.80e+09  0.00e+00  0.00e+00  2.60e+43  7.55e-14  3.86e+10  5.01e+04  5.94e+04  3.18e-10  1.43e-07  0.00e+00  0.00e+00  3.57e-03 -8.60e+32  1.83e+31 -5.31e+32  6.14e+03  9.85e+06  0.00e+00  2.98e+06 
3.575e+14 3.664e+14   95      0        0  1.78e+09  0.00e+00  0.00e+00  3.01e+43  7.27e-14  3.72e+10  4.72e+04  5.86e+04  3.81e-10  1.83e-07  0.00e+00  0.00e+00  6.58e-03 -8.72e+32  4.87e+30 -5.50e+32  5.41e+03  9.34e+06  0.00e+00  2.79e+06 
3.753e+14 3.847e+14   96      0        0  1.76e+09  0.00e+00  0.00e+00  3.48e+43  6.83e-14  3.50e+10  4.22e+04  5.79e+04  4.58e-10  2.38e-07  0.00e+00  0.00e+00  1.04e-02 -8.68e+32 -1.09e+29 -5.44e+32  4.84e+03  8.76e+06  0.00e+00  2.59e+06 
3.940e+14 4.038e+14   97      0        0  1.74e+09  0.00e+00  0.00e+00  4.02e+43  6.22e-14  3.19e+10  3.57e+04  5.71e+04  6.15e-10  3.02e-07  0.00e+00  0.00e+00  3.36e-02 -8.06e+32  8.84e+30 -5.04e+32  4.41e+03  8.15e+06  0.00e+00  2.38e+06 
4.136e+14 4.239e+14   98      0        0  1.77e+09  0.00e+00  0.00e+00  4.65e+43  5.19e-14  2.66e+10  3.22e+04  5.64e+04  6.42e-10  3.63e-07  0.00e+00  0.00e+00  9.99e-01 -7.23e+32  2.10e+31 -4.86e+32  4.39e+03  7.57e+06  0.00e+00  2.19e+06 
4.342e+14 4.450e+14   99      0        0  1.78e+09  0.00e+00  0.00e+00  5.38e+43  4.56e-14  2.34e+10  2.71e+04  5.57e+04  7.56e-10  4.71e-07  0.00e+00  0.00e+00  9.99e-01 -6.63e+32  1.59e+31 -4.05e+32  4.15e+03  7.06e+06  0.00e+00  2.02e+06 
4.558e+14 4.671e+14  100      0        0  1.78e+09  0.00e+00  0.00e+00  6.23e+43  4.11e-14  2.10e+10  2.68e+04  5.50e+04  7.16e-10  5.36e-07  0.00e+00  0.00e+00  9.99e-01 -6.16e+32 -3.13e+30 -4.06e+32  3.84e+03  6.56e+06  0.00e+00  1.86e+06 
4.784e+14 4.903e+14  101      0        0  1.84e+09  0.00e+00  0.00e+00  7.21e+43  3.88e-14  1.99e+10  2.58e+04  5.44e+04  9.63e-10  6.99e-07  0.00e+00  0.00e+00  9.99e-01 -6.06e+32 -9.89e+30 -3.71e+32  3.34e+03  6.05e+06  0.00e+00  1.70e+06 
5.022e+14 5.147e+14  102      0        0  1.86e+09  0.00e+00  0.00e+00  8.34e+43  3.54e-14  1.81e+10  2.50e+04  5.38e+04  1.07e-09  8.74e-07  0.00e+00  0.00e+00  9.99e-01 -5.83e+32 -5.91e+30 -3.81e+32  2.97e+03  5.49e+06  0.00e+00  1.53e+06 
5.272e+14 5.403e+14  103      0        0  1.89e+09  0.00e+00  0.00e+00  9.65e+43  3.08e-14  1.58e+10  2.45e+04  5.32e+04  1.19e-09  1.06e-06  0.00e+00  0.00e+00  9.98e-01 -5.44e+32 -2.42e+30 -3.43e+32  2.72e+03  4.93e+06  0.00e+00  1.36e+06 
5.535e+14 5.672e+14  104      0        0  1.97e+09  0.00e+00  0.00e+00  1.12e+44  2.74e-14  1.40e+10  2.38e+04  5.27e+04  1.34e-09  1.32e-06  0.00e+00  0.00e+00  9.98e-01 -5.43e+32 -9.63e+30 -3.42e+32  2.41e+03  4.38e+06  0.00e+00  1.20e+06 
5.810e+14 5.954e+14  105      0        0  2.07e+09  0.00e+00  0.00e+00  1.29e+44  2.30e-14  1.18e+10  2.30e+04  5.22e+04  1.49e-09  1.59e-06  0.00e+00  0.00e+00  9.97e-01 -4.35e+32  1.48e+31 -2.66e+32  2.21e+03  3.83e+06  0.00e+00  1.04e+06 
6.099e+14 6.251e+14  106      0        0  2.13e+09  0.00e+00  0.00e+00  1.49e+44  1.96e-14  1.00e+10  2.24e+04  5.17e+04  1.73e-09  2.02e-06  0.00e+00  0.00e+00  9.97e-01 -4.14e+32 -3.52e+30 -2.68e+32  1.93e+03  3.31e+06  0.00e+00  8.94e+05 
6.402e+14 6.562e+14  107      0        0  2.21e+09  0.00e+00  0.00e+00  1.73e+44  1.66e-14  8.51e+09  2.17e+04  5.12e+04  2.13e-09  2.78e-06  0.00e+00  0.00e+00  9.96e-01 -3.65e+32 -2.68e+30 -2.38e+32  1.60e+03  2.78e+06  0.00e+00  7.43e+05 
6.721e+14 6.888e+14  108     -1        0  2.31e+09  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00 
7.055e+14 7.091e+14  109     -1        0  2.41e+09  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00 
