        r    i inwind converge       v_x       v_y       v_z       vol       rho        ne       t_e   t_e_old      dt_e  dt_e_old       t_r   t_r_old         w  heat_tot heat_tot_  cool_tot      ntot        ip    nioniz      gain macro_bf_ macro_bf_ 
2.200e+14   85      0        0  2.18e+09  0.00e+00  0.00e+00  7.01e+42  1.05e-13  5.40e+10  7.04e+04  7.06e+04  1.50e+02 -1.01e+02  6.54e+04  6.54e+04  3.06e-01  4.49e+40  4.49e+40  4.54e+40  1.15e+07  1.38e+04  3.82e+06  1.10e-01  0.00e+00  0.00e+00 
2.310e+14   86      0        0  2.15e+09  0.00e+00  0.00e+00  8.11e+42  9.87e-14  5.05e+10  6.86e+04  6.87e+04 -4.69e+01  5.30e+01  6.47e+04  6.47e+04  2.85e-01  4.46e+40  4.46e+40  4.49e+40  1.14e+07  1.30e+04  3.74e+06  1.00e-01  0.00e+00  0.00e+00 
2.425e+14   87      0        0  2.10e+09  0.00e+00  0.00e+00  9.38e+42  9.18e-14  4.70e+10  6.68e+04  6.68e+04 -9.67e+01  1.57e+02  6.39e+04  6.40e+04  2.66e-01  4.38e+40  4.38e+40  4.40e+40  1.13e+07  1.24e+04  3.68e+06  1.20e-01  0.00e+00  0.00e+00 
2.545e+14   88      0        0  2.06e+09  0.00e+00  0.00e+00  1.09e+43  8.74e-14  4.47e+10  6.49e+04  6.50e+04 -6.28e+00  2.04e+01  6.33e+04  6.33e+04  2.48e-01  4.45e+40  4.45e+40  4.48e+40  1.12e+07  1.16e+04  3.61e+06  1.00e-01  0.00e+00  0.00e+00 
2.672e+14   89      0        0  2.02e+09  0.00e+00  0.00e+00  1.26e+43  8.45e-14  4.33e+10  6.30e+04  6.33e+04  2.28e+02 -6.53e+01  6.26e+04  6.26e+04  2.31e-01  4.66e+40  4.66e+40  4.71e+40  1.11e+07  1.07e+04  3.54e+06  2.69e-01  0.00e+00  0.00e+00 
2.805e+14   90      0        0  1.97e+09  0.00e+00  0.00e+00  1.45e+43  8.21e-14  4.20e+10  6.10e+04  6.12e+04  9.94e+01 -1.30e+02  6.19e+04  6.20e+04  2.14e-01  4.96e+40  4.96e+40  5.00e+40  1.10e+07  9.75e+03  3.46e+06  1.00e-01  0.00e+00  0.00e+00 
2.944e+14   91      0        0  1.93e+09  0.00e+00  0.00e+00  1.68e+43  7.92e-14  4.06e+10  5.89e+04  5.91e+04 -2.18e+01 -2.82e+01  6.12e+04  6.13e+04  1.98e-01  5.20e+40  5.20e+40  5.31e+40  1.08e+07  8.90e+03  3.37e+06  1.64e-01  0.00e+00  0.00e+00 
3.091e+14   92      0        0  1.89e+09  0.00e+00  0.00e+00  1.94e+43  7.65e-14  3.92e+10  5.70e+04  5.71e+04  4.38e+01  2.06e+01  6.06e+04  6.07e+04  1.81e-01  5.55e+40  5.55e+40  5.62e+40  1.06e+07  8.09e+03  3.26e+06  1.77e-01  0.00e+00  0.00e+00 
3.244e+14   93      0        0  1.83e+09  0.00e+00  0.00e+00  2.25e+43  7.62e-14  3.90e+10  5.40e+04  5.42e+04 -9.14e+01 -9.45e+01  6.00e+04  6.01e+04  1.65e-01  6.42e+40  6.42e+40  6.25e+40  1.03e+07  7.07e+03  3.14e+06  2.58e-01  0.00e+00  0.00e+00 
3.406e+14   94      0        0  1.80e+09  0.00e+00  0.00e+00  2.60e+43  7.55e-14  3.86e+10  5.01e+04  5.06e+04 -1.06e+02 -4.46e+02  5.94e+04  5.94e+04  1.49e-01  7.36e+40  7.36e+40  7.08e+40  9.85e+06  6.14e+03  2.98e+06  4.22e-01  0.00e+00  0.00e+00 
3.575e+14   95      0        0  1.78e+09  0.00e+00  0.00e+00  3.01e+43  7.27e-14  3.72e+10  4.72e+04  4.73e+04 -1.28e+02 -1.32e+02  5.86e+04  5.87e+04  1.33e-01  7.94e+40  7.94e+40  8.07e+40  9.34e+06  5.41e+03  2.79e+06  1.21e-01  0.00e+00  0.00e+00 
3.753e+14   96      0        0  1.76e+09  0.00e+00  0.00e+00  3.48e+43  6.83e-14  3.50e+10  4.22e+04  4.24e+04 -4.48e+02 -2.39e+01  5.79e+04  5.79e+04  1.18e-01  8.77e+40  8.77e+40  8.22e+40  8.76e+06  4.84e+03  2.59e+06  4.92e-01  0.00e+00  0.00e+00 
3.940e+14   97      0        0  1.74e+09  0.00e+00  0.00e+00  4.02e+43  6.22e-14  3.19e+10  3.57e+04  3.70e+04 -6.09e+02  1.29e+03  5.71e+04  5.72e+04  1.04e-01  9.85e+40  9.85e+40  9.55e+40  8.15e+06  4.41e+03  2.38e+06  5.35e-01  0.00e+00  0.00e+00 
4.136e+14   98      0        0  1.77e+09  0.00e+00  0.00e+00  4.65e+43  5.19e-14  2.66e+10  3.22e+04  3.29e+04  8.76e+01  9.95e+01  5.64e+04  5.64e+04  9.12e-02  9.35e+40  9.35e+40  5.44e+41  7.57e+06  4.39e+03  2.19e+06  7.45e-01  0.00e+00  0.00e+00 
4.342e+14   99      0        0  1.78e+09  0.00e+00  0.00e+00  5.38e+43  4.56e-14  2.34e+10  2.71e+04  2.71e+04 -3.43e+00 -6.32e+00  5.57e+04  5.56e+04  8.01e-02  2.56e+41  2.56e+41  2.56e+41  7.06e+06  4.15e+03  2.02e+06  1.10e-01  0.00e+00  0.00e+00 
4.558e+14  100      0        0  1.78e+09  0.00e+00  0.00e+00  6.23e+43  4.11e-14  2.10e+10  2.68e+04  2.68e+04  4.33e+01 -1.17e+01  5.50e+04  5.49e+04  7.00e-02  2.46e+41  2.46e+41  2.46e+41  6.56e+06  3.84e+03  1.86e+06  5.88e-01  0.00e+00  0.00e+00 
4.784e+14  101      0        0  1.84e+09  0.00e+00  0.00e+00  7.21e+43  3.88e-14  1.99e+10  2.58e+04  2.58e+04  1.02e+01 -1.06e+01  5.44e+04  5.43e+04  6.05e-02  2.16e+41  2.16e+41  2.16e+41  6.05e+06  3.34e+03  1.70e+06  1.15e-01  0.00e+00  0.00e+00 
5.022e+14  102      0        0  1.86e+09  0.00e+00  0.00e+00  8.34e+43  3.54e-14  1.81e+10  2.50e+04  2.51e+04 -6.35e+01  5.37e+01  5.38e+04  5.36e+04  5.14e-02  1.88e+41  1.88e+41  1.87e+41  5.49e+06  2.97e+03  1.53e+06  8.00e-01  0.00e+00  0.00e+00 
5.272e+14  103      0        0  1.89e+09  0.00e+00  0.00e+00  9.65e+43  3.08e-14  1.58e+10  2.45e+04  2.45e+04  1.80e+01  4.18e+01  5.32e+04  5.30e+04  4.29e-02  1.56e+41  1.56e+41  1.57e+41  4.93e+06  2.72e+03  1.36e+06  4.74e-01  0.00e+00  0.00e+00 
5.535e+14  104      0        0  1.97e+09  0.00e+00  0.00e+00  1.12e+44  2.74e-14  1.40e+10  2.38e+04  2.38e+04 -1.69e+00  6.00e+00  5.27e+04  5.26e+04  3.52e-02  1.30e+41  1.30e+41  1.30e+41  4.38e+06  2.41e+03  1.20e+06  1.00e-01  0.00e+00  0.00e+00 
5.810e+14  105      0        0  2.07e+09  0.00e+00  0.00e+00  1.29e+44  2.30e-14  1.18e+10  2.30e+04  2.30e+04  1.23e+00 -1.15e+01  5.22e+04  5.21e+04  2.81e-02  9.34e+40  9.34e+40  9.34e+40  3.83e+06  2.21e+03  1.04e+06  1.83e-01  0.00e+00  0.00e+00 
6.099e+14  106      0        0  2.13e+09  0.00e+00  0.00e+00  1.49e+44  1.96e-14  1.00e+10  2.24e+04  2.25e+04 -2.82e+01 -1.10e+01  5.17e+04  5.16e+04  2.19e-02  7.09e+40  7.09e+40  7.13e+40  3.31e+06  1.93e+03  8.94e+05  4.86e-01  0.00e+00  0.00e+00 
6.402e+14  107      0        0  2.21e+09  0.00e+00  0.00e+00  1.73e+44  1.66e-14  8.51e+09  2.17e+04  2.18e+04 -8.68e+00 -1.97e+01  5.12e+04  5.11e+04  1.60e-02  5.20e+40  5.20e+40  5.22e+40  2.78e+06  1.60e+03  7.43e+05  5.56e-01  0.00e+00  0.00e+00 
6.721e+14  108     -1        0  2.31e+09  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00 
7.055e+14  109     -1        0  2.41e+09  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00 
