        r      rcen    i inwind converge     nband      nxtot        xj xave_freq  xsd_freq      fmin      fmax  fmin_mod  fmax_mod spec_mod_  pl_alpha  pl_log_w  exp_temp     exp_w 
2.268e+13 2.330e+13    0     -1        0      0  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00 
2.392e+13 2.458e+13    1      0        0      0  2.99e+05  1.75e+13  7.49e+14  1.93e+14  1.00e+14  1.00e+15  1.00e+14  1.00e+15  1.00e+00  1.98e+00 -3.10e+01 -1.42e+04  2.11e-03 
2.524e+13 2.594e+13    2      0        0      0  3.26e+05  1.61e+13  7.49e+14  1.92e+14  1.00e+14  1.00e+15  1.00e+14  1.00e+15  1.00e+00  1.97e+00 -3.08e+01 -1.43e+04  1.97e-03 
2.663e+13 2.736e+13    3      0        0      0  3.61e+05  1.49e+13  7.45e+14  1.94e+14  1.00e+14  1.00e+15  1.00e+14  1.00e+15  1.00e+00  1.92e+00 -3.01e+01 -1.46e+04  1.92e-03 
2.810e+13 2.887e+13    4      0        0      0  3.96e+05  1.38e+13  7.36e+14  1.94e+14  1.00e+14  1.00e+15  1.00e+14  1.00e+15  1.00e+00  1.77e+00 -2.79e+01 -1.56e+04  2.08e-03 
2.964e+13 3.046e+13    5      0        0      0  4.47e+05  1.31e+13  7.34e+14  1.95e+14  1.00e+14  1.00e+15  1.00e+14  1.00e+15  1.00e+00  1.74e+00 -2.76e+01 -1.57e+04  2.02e-03 
3.127e+13 3.213e+13    6      0        0      0  5.21e+05  1.28e+13  7.37e+14  1.93e+14  1.00e+14  1.00e+15  1.00e+14  1.00e+15  1.00e+00  1.79e+00 -2.84e+01 -1.54e+04  1.87e-03 
3.299e+13 3.390e+13    7      0        0      0  6.06e+05  1.23e+13  7.39e+14  1.93e+14  1.00e+14  1.00e+15  1.00e+14  1.00e+15  1.00e+00  1.81e+00 -2.87e+01 -1.52e+04  1.76e-03 
3.481e+13 3.577e+13    8      0        0      0  7.06e+05  1.19e+13  7.39e+14  1.91e+14  1.00e+14  1.00e+15  1.00e+14  1.00e+15  1.00e+00  1.81e+00 -2.87e+01 -1.52e+04  1.70e-03 
3.673e+13 3.774e+13    9      0        0      0  8.15e+05  1.13e+13  7.36e+14  1.92e+14  1.00e+14  1.00e+15  1.00e+14  1.00e+15  1.00e+00  1.77e+00 -2.80e+01 -1.55e+04  1.70e-03 
3.875e+13 3.981e+13   10      0        0      0  9.34e+05  1.06e+13  7.40e+14  1.93e+14  1.00e+14  1.00e+15  1.00e+14  1.00e+15  1.00e+00  1.83e+00 -2.90e+01 -1.51e+04  1.49e-03 
4.088e+13 4.201e+13   11      0        0      0  1.08e+06  1.01e+13  7.41e+14  1.95e+14  1.00e+14  1.00e+15  1.00e+14  1.00e+15  1.00e+00  1.84e+00 -2.92e+01 -1.50e+04  1.40e-03 
4.313e+13 4.432e+13   12      0        0      0  1.29e+06  9.80e+12  7.42e+14  1.96e+14  1.00e+14  1.00e+15  1.00e+14  1.00e+15  1.00e+00  1.86e+00 -2.94e+01 -1.49e+04  1.34e-03 
4.551e+13 4.676e+13   13      0        0      0  1.47e+06  9.21e+12  7.39e+14  1.95e+14  1.00e+14  1.00e+15  1.00e+14  1.00e+15  1.00e+00  1.82e+00 -2.89e+01 -1.52e+04  1.31e-03 
4.801e+13 4.933e+13   14      0        0      0  1.70e+06  8.71e+12  7.40e+14  1.93e+14  1.00e+14  1.00e+15  1.00e+14  1.00e+15  1.00e+00  1.84e+00 -2.92e+01 -1.51e+04  1.22e-03 
5.065e+13 5.205e+13   15      0        0      0  1.93e+06  8.22e+12  7.38e+14  1.94e+14  1.00e+14  1.00e+15  1.00e+14  1.00e+15  1.00e+00  1.80e+00 -2.87e+01 -1.53e+04  1.19e-03 
5.344e+13 5.491e+13   16      0        0      0  2.20e+06  7.74e+12  7.35e+14  1.93e+14  1.00e+14  1.00e+15  1.00e+14  1.00e+15  1.00e+00  1.75e+00 -2.79e+01 -1.57e+04  1.18e-03 
5.638e+13 5.793e+13   17      0        0      0  2.43e+06  7.10e+12  7.38e+14  1.95e+14  1.00e+14  1.00e+15  1.00e+14  1.00e+15  1.00e+00  1.80e+00 -2.87e+01 -1.53e+04  1.03e-03 
5.949e+13 6.112e+13   18      0        0      0  2.72e+06  6.70e+12  7.40e+14  1.95e+14  1.00e+14  1.00e+15  1.00e+14  1.00e+15  1.00e+00  1.83e+00 -2.92e+01 -1.51e+04  9.40e-04 
6.276e+13 6.449e+13   19      0        0      0  3.02e+06  6.36e+12  7.42e+14  1.94e+14  1.00e+14  1.00e+15  1.00e+14  1.00e+15  1.00e+00  1.86e+00 -2.97e+01 -1.49e+04  8.66e-04 
6.621e+13 6.804e+13   20      0        0      0  3.32e+06  6.12e+12  7.40e+14  1.96e+14  1.00e+14  1.00e+15  1.00e+14  1.00e+15  1.00e+00  1.84e+00 -2.93e+01 -1.51e+04  8.56e-04 
6.986e+13 7.178e+13   21      0        0      0  3.56e+06  5.85e+12  7.40e+14  1.95e+14  1.00e+14  1.00e+15  1.00e+14  1.00e+15  1.00e+00  1.84e+00 -2.94e+01 -1.51e+04  8.16e-04 
7.370e+13 7.573e+13   22      0        0      0  3.70e+06  5.53e+12  7.42e+14  1.95e+14  1.00e+14  1.00e+15  1.00e+14  1.00e+15  1.00e+00  1.85e+00 -2.96e+01 -1.49e+04  7.58e-04 
7.776e+13 7.990e+13   23      0        0      0  3.84e+06  5.28e+12  7.42e+14  1.95e+14  1.00e+14  1.00e+15  1.00e+14  1.00e+15  1.00e+00  1.87e+00 -2.98e+01 -1.49e+04  7.14e-04 
8.204e+13 8.430e+13   24      0        0      0  3.97e+06  5.10e+12  7.43e+14  1.94e+14  1.00e+14  1.00e+15  1.00e+14  1.00e+15  1.00e+00  1.88e+00 -3.00e+01 -1.48e+04  6.85e-04 
8.656e+13 8.894e+13   25      0        0      0  4.10e+06  4.96e+12  7.43e+14  1.94e+14  1.00e+14  1.00e+15  1.00e+14  1.00e+15  1.00e+00  1.88e+00 -3.00e+01 -1.48e+04  6.65e-04 
9.132e+13 9.383e+13   26      0        0      0  4.22e+06  4.78e+12  7.42e+14  1.94e+14  1.00e+14  1.00e+15  1.00e+14  1.00e+15  1.00e+00  1.86e+00 -2.97e+01 -1.49e+04  6.55e-04 
9.635e+13 9.900e+13   27      0        0      0  4.29e+06  4.67e+12  7.42e+14  1.93e+14  1.00e+14  1.00e+15  1.00e+14  1.00e+15  1.00e+00  1.86e+00 -2.98e+01 -1.49e+04  6.37e-04 
1.017e+14 1.044e+14   28      0        0      0  4.39e+06  4.53e+12  7.42e+14  1.94e+14  1.00e+14  1.00e+15  1.00e+14  1.00e+15  1.00e+00  1.86e+00 -2.98e+01 -1.49e+04  6.17e-04 
1.072e+14 1.102e+14   29      0        0      0  4.54e+06  4.46e+12  7.42e+14  1.94e+14  1.00e+14  1.00e+15  1.00e+14  1.00e+15  1.00e+00  1.86e+00 -2.97e+01 -1.49e+04  6.11e-04 
1.131e+14 1.163e+14   30      0        0      0  4.68e+06  4.37e+12  7.42e+14  1.95e+14  1.00e+14  1.00e+15  1.00e+14  1.00e+15  1.00e+00  1.86e+00 -2.97e+01 -1.49e+04  5.99e-04 
1.194e+14 1.227e+14   31      0        0      0  4.82e+06  4.23e+12  7.41e+14  1.96e+14  1.00e+14  1.00e+15  1.00e+14  1.00e+15  1.00e+00  1.84e+00 -2.95e+01 -1.50e+04  5.88e-04 
1.259e+14 1.294e+14   32      0        0      0  5.00e+06  4.12e+12  7.41e+14  1.96e+14  1.00e+14  1.00e+15  1.00e+14  1.00e+15  1.00e+00  1.84e+00 -2.96e+01 -1.50e+04  5.73e-04 
1.329e+14 1.365e+14   33      0        0      0  5.19e+06  3.97e+12  7.41e+14  1.96e+14  1.00e+14  1.00e+15  1.00e+14  1.00e+15  1.00e+00  1.85e+00 -2.96e+01 -1.50e+04  5.50e-04 
1.402e+14 1.441e+14   34      0        0      0  5.40e+06  3.84e+12  7.40e+14  1.95e+14  1.00e+14  1.00e+15  1.00e+14  1.00e+15  1.00e+00  1.84e+00 -2.95e+01 -1.51e+04  5.36e-04 
1.479e+14 1.520e+14   35      0        0      0  5.61e+06  3.68e+12  7.39e+14  1.95e+14  1.00e+14  1.00e+15  1.00e+14  1.00e+15  1.00e+00  1.82e+00 -2.93e+01 -1.52e+04  5.22e-04 
1.561e+14 1.603e+14   36      0        0      0  5.91e+06  3.55e+12  7.38e+14  1.96e+14  1.00e+14  1.00e+15  1.00e+14  1.00e+15  1.00e+00  1.81e+00 -2.91e+01 -1.53e+04  5.12e-04 
1.646e+14 1.692e+14   37      0        0      0  6.23e+06  3.41e+12  7.37e+14  1.96e+14  1.00e+14  1.00e+15  1.00e+14  1.00e+15  1.00e+00  1.79e+00 -2.89e+01 -1.54e+04  5.00e-04 
1.737e+14 1.785e+14   38      0        0      0  6.61e+06  3.27e+12  7.37e+14  1.96e+14  1.00e+14  1.00e+15  1.00e+14  1.00e+15  1.00e+00  1.79e+00 -2.89e+01 -1.54e+04  4.79e-04 
1.833e+14 1.883e+14   39      0        0      0  7.05e+06  3.16e+12  7.38e+14  1.96e+14  1.00e+14  1.00e+15  1.00e+14  1.00e+15  1.00e+00  1.80e+00 -2.91e+01 -1.53e+04  4.57e-04 
1.934e+14 1.987e+14   40      0        0      0  7.56e+06  3.04e+12  7.38e+14  1.96e+14  1.00e+14  1.00e+15  1.00e+14  1.00e+15  1.00e+00  1.80e+00 -2.91e+01 -1.53e+04  4.42e-04 
2.040e+14 2.096e+14   41      0        0      0  8.12e+06  2.91e+12  7.38e+14  1.96e+14  1.00e+14  1.00e+15  1.00e+14  1.00e+15  1.00e+00  1.80e+00 -2.90e+01 -1.53e+04  4.24e-04 
