        r    i inwind converge       v_x       v_y       v_z       vol       rho        ne       t_e       t_r         w  ave_freq     j_bar   lum_tot  heat_tot heat_comp heat_lines   heat_ff heat_photo heat_auger  cool_tot cool_comp lum_lines   cool_dr    lum_ff   cool_rr cool_adiab heat_shock heat_lines_macro heat_photo_macro 
7.937e+13   24      0        0  2.90e+08  0.00e+00  0.00e+00  3.28e+41  5.78e-12  2.96e+12  4.03e+05  1.05e+05  8.74e+01  8.41e+15  1.94e+17  6.55e+42  4.36e+44  1.08e+44  3.20e+39  1.45e+43  1.05e+42  0.00e+00  4.36e+44  4.30e+44  1.32e+39  0.00e+00  4.35e+42  2.20e+42  9.42e+38  0.00e+00  3.51e+38  9.59e+41 
8.332e+13   25      0        0  2.97e+08  0.00e+00  0.00e+00  3.80e+41  5.08e-12  2.60e+12  3.77e+05  1.03e+05  8.28e+01  8.22e+15  1.68e+17  5.75e+42  3.58e+44  9.22e+43  4.14e+39  1.27e+43  9.55e+41  0.00e+00  3.58e+44  3.52e+44  1.46e+39  0.00e+00  3.76e+42  1.99e+42  7.59e+38  0.00e+00  4.03e+38  8.56e+41 
8.746e+13   26      0        0  3.00e+08  0.00e+00  0.00e+00  4.39e+41  4.51e-12  2.31e+12  3.53e+05  1.01e+05  7.77e+01  8.07e+15  1.47e+17  5.15e+42  3.01e+44  8.13e+43  4.24e+39  1.15e+43  9.37e+41  0.00e+00  3.01e+44  2.96e+44  1.70e+39  0.00e+00  3.31e+42  1.83e+42  6.43e+38  0.00e+00  3.06e+38  8.48e+41 
9.181e+13   27      0        0  3.01e+08  0.00e+00  0.00e+00  5.08e+41  4.06e-12  2.08e+12  3.30e+05  9.97e+04  7.26e+01  7.96e+15  1.30e+17  4.73e+42  2.59e+44  7.37e+43  4.88e+39  1.06e+43  9.02e+41  0.00e+00  2.60e+44  2.55e+44  2.10e+39  0.00e+00  2.99e+42  1.73e+42  5.14e+38  0.00e+00  3.47e+38  8.27e+41 
9.638e+13   28      0        0  2.97e+08  0.00e+00  0.00e+00  5.88e+41  3.62e-12  1.85e+12  3.09e+05  9.87e+04  6.72e+01  7.88e+15  1.15e+17  4.27e+42  2.23e+44  6.69e+43  6.32e+39  9.48e+42  8.80e+41  0.00e+00  2.23e+44  2.19e+44  2.89e+39  0.00e+00  2.66e+42  1.61e+42  3.76e+38  0.00e+00  2.98e+38  8.06e+41 
1.012e+14   29      0        0  2.89e+08  0.00e+00  0.00e+00  6.80e+41  3.25e-12  1.67e+12  2.90e+05  9.80e+04  6.19e+01  7.82e+15  1.03e+17  3.93e+42  1.94e+44  6.17e+43  8.30e+39  8.67e+42  8.57e+41  0.00e+00  1.95e+44  1.91e+44  3.80e+39  0.00e+00  2.41e+42  1.51e+42  3.40e+38  0.00e+00  3.27e+38  7.93e+41 
1.062e+14   30      0        0  2.81e+08  0.00e+00  0.00e+00  7.87e+41  2.95e-12  1.51e+12  2.73e+05  9.76e+04  5.66e+01  7.79e+15  9.27e+16  3.68e+42  1.73e+44  5.81e+43  1.04e+40  8.06e+42  8.60e+41  0.00e+00  1.74e+44  1.70e+44  4.62e+39  0.00e+00  2.22e+42  1.45e+42  2.29e+38  0.00e+00  2.58e+38  7.92e+41 
1.115e+14   31      0        0  2.68e+08  0.00e+00  0.00e+00  9.10e+41  2.69e-12  1.38e+12  2.57e+05  9.74e+04  5.16e+01  7.78e+15  8.39e+16  3.48e+42  1.56e+44  5.54e+43  1.21e+40  7.63e+42  8.47e+41  0.00e+00  1.56e+44  1.53e+44  6.41e+39  0.00e+00  2.07e+42  1.40e+42  1.90e+38  0.00e+00  2.86e+38  7.75e+41 
1.170e+14   32      0        0  2.55e+08  0.00e+00  0.00e+00  1.05e+42  2.45e-12  1.26e+12  2.43e+05  9.75e+04  4.67e+01  7.78e+15  7.61e+16  3.29e+42  1.41e+44  5.30e+43  1.93e+40  7.11e+42  8.89e+41  0.00e+00  1.41e+44  1.38e+44  9.09e+39  0.00e+00  1.93e+42  1.36e+42  1.45e+38  0.00e+00  3.32e+38  7.96e+41 
1.229e+14   33      0        0  2.41e+08  0.00e+00  0.00e+00  1.22e+42  2.25e-12  1.15e+12  2.29e+05  9.76e+04  4.23e+01  7.79e+15  6.94e+16  3.16e+42  1.29e+44  5.13e+43  2.72e+40  6.71e+42  8.73e+41  0.00e+00  1.29e+44  1.26e+44  1.40e+40  0.00e+00  1.82e+42  1.32e+42  6.87e+37  0.00e+00  2.78e+38  8.08e+41 
1.290e+14   34      0        0  2.23e+08  0.00e+00  0.00e+00  1.41e+42  2.08e-12  1.07e+12  2.17e+05  9.79e+04  3.82e+01  7.82e+15  6.33e+16  3.09e+42  1.20e+44  5.03e+43  3.96e+40  6.45e+42  8.84e+41  0.00e+00  1.20e+44  1.17e+44  2.25e+40  0.00e+00  1.75e+42  1.32e+42 -2.40e+37  0.00e+00  3.57e+38  8.30e+41 
1.354e+14   35      0        0  2.01e+08  0.00e+00  0.00e+00  1.63e+42  1.94e-12  9.93e+11  2.06e+05  9.82e+04  3.46e+01  7.84e+15  5.79e+16  3.07e+42  1.12e+44  4.97e+43  7.31e+40  6.25e+42  8.83e+41  0.00e+00  1.12e+44  1.09e+44  3.51e+40  0.00e+00  1.71e+42  1.33e+42 -2.46e+37  0.00e+00  3.21e+38  8.28e+41 
1.421e+14   36      0        0  1.81e+08  0.00e+00  0.00e+00  1.89e+42  1.80e-12  9.20e+11  1.96e+05  9.84e+04  3.12e+01  7.86e+15  5.28e+16  3.03e+42  1.05e+44  4.88e+43  1.36e+41  5.97e+42  9.16e+41  0.00e+00  1.05e+44  1.02e+44  5.98e+40  0.00e+00  1.65e+42  1.32e+42 -4.49e+37  0.00e+00  3.42e+38  8.59e+41 
1.492e+14   37      0        0  1.61e+08  0.00e+00  0.00e+00  2.18e+42  1.68e-12  8.61e+11  1.88e+05  9.87e+04  2.82e+01  7.88e+15  4.82e+16  3.07e+42  9.89e+43  4.83e+43  2.08e+41  5.80e+42  9.46e+41  0.00e+00  9.90e+43  9.59e+43  9.50e+40  0.00e+00  1.63e+42  1.34e+42 -4.18e+37  0.00e+00  2.77e+38  8.86e+41 
1.566e+14   38      0        0  1.43e+08  0.00e+00  0.00e+00  2.52e+42  1.59e-12  8.13e+11  1.80e+05  9.89e+04  2.55e+01  7.90e+15  4.41e+16  3.22e+42  9.48e+43  4.83e+43  3.54e+41  5.67e+42  1.10e+42  0.00e+00  9.48e+43  9.16e+43  1.89e+41  0.00e+00  1.64e+42  1.38e+42 -3.87e+37  0.00e+00  4.52e+38  1.03e+42 
1.644e+14   39      0        0  1.26e+08  0.00e+00  0.00e+00  2.92e+42  1.50e-12  7.66e+11  1.72e+05  9.91e+04  2.31e+01  7.91e+15  4.01e+16  3.35e+42  9.06e+43  4.80e+43  4.88e+41  5.58e+42  1.16e+42  0.00e+00  9.06e+43  8.72e+43  2.79e+41  0.00e+00  1.65e+42  1.42e+42 -3.93e+37  0.00e+00  5.84e+38  1.10e+42 
1.726e+14   40      0        0  1.12e+08  0.00e+00  0.00e+00  3.38e+42  1.41e-12  7.21e+11  1.67e+05  9.92e+04  2.08e+01  7.92e+15  3.64e+16  3.77e+42  8.76e+43  4.76e+43  1.74e+42  5.46e+42  1.24e+42  0.00e+00  8.72e+43  8.34e+43  6.44e+41  0.00e+00  1.66e+42  1.46e+42 -8.01e+37  0.00e+00  5.32e+38  1.13e+42 
1.812e+14   41      0        0  9.52e+07  0.00e+00  0.00e+00  3.91e+42  1.34e-12  6.88e+11  1.60e+05  9.93e+04  1.88e+01  7.93e+15  3.30e+16  3.81e+42  8.39e+43  4.76e+43  1.02e+42  5.43e+42  1.29e+42  0.00e+00  8.39e+43  8.00e+43  5.63e+41  0.00e+00  1.71e+42  1.54e+42 -5.94e+37  0.00e+00  7.82e+38  1.24e+42 
1.902e+14   42      0        0  8.19e+07  0.00e+00  0.00e+00  4.52e+42  1.29e-12  6.59e+11  1.54e+05  9.92e+04  1.71e+01  7.92e+15  2.99e+16  3.91e+42  8.17e+43  4.77e+43  1.23e+42  5.50e+42  1.48e+42  0.00e+00  8.15e+43  7.75e+43  4.96e+41  0.00e+00  1.78e+42  1.64e+42 -7.10e+37  0.00e+00  7.06e+38  1.38e+42 
1.997e+14   43      0        0  6.90e+07  0.00e+00  0.00e+00  5.23e+42  1.23e-12  6.29e+11  1.49e+05  9.92e+04  1.54e+01  7.92e+15  2.70e+16  4.37e+42  7.85e+43  4.75e+43  9.38e+41  5.41e+42  1.54e+42  0.00e+00  7.87e+43  7.43e+43  8.13e+41  0.00e+00  1.83e+42  1.72e+42 -6.64e+37  0.00e+00  8.65e+38  1.49e+42 
2.096e+14   44      0        0  5.78e+07  0.00e+00  0.00e+00  6.05e+42  1.18e-12  6.03e+11  1.44e+05  9.90e+04  1.39e+01  7.91e+15  2.42e+16  4.88e+42  7.66e+43  4.71e+43  1.62e+42  5.41e+42  1.69e+42  0.00e+00  7.66e+43  7.17e+43  1.13e+42  0.00e+00  1.92e+42  1.83e+42 -7.43e+37  0.00e+00  9.56e+38  1.62e+42 
2.200e+14   45      0        0  4.71e+07  0.00e+00  0.00e+00  7.00e+42  1.13e-12  5.79e+11  1.40e+05  9.88e+04  1.26e+01  7.89e+15  2.16e+16  5.15e+42  7.43e+43  4.67e+43  1.85e+42  5.41e+42  1.79e+42  0.00e+00  7.43e+43  6.91e+43  1.19e+42  0.00e+00  2.01e+42  1.96e+42 -7.58e+37  0.00e+00  1.20e+39  1.68e+42 
2.310e+14   46      0        0  3.75e+07  0.00e+00  0.00e+00  8.09e+42  1.09e-12  5.59e+11  1.35e+05  9.84e+04  1.14e+01  7.85e+15  1.92e+16  5.35e+42  7.17e+43  4.62e+43  1.29e+42  5.48e+42  2.16e+42  0.00e+00  7.19e+43  6.64e+43  1.12e+42  0.00e+00  2.12e+42  2.11e+42 -9.64e+36  0.00e+00  1.40e+39  1.93e+42 
2.425e+14   47      0        0  3.33e+07  0.00e+00  0.00e+00  9.36e+42  1.04e-12  5.31e+11  1.32e+05  9.78e+04  1.03e+01  7.81e+15  1.70e+16  7.27e+42  7.09e+43  4.48e+43  4.13e+42  5.45e+42  2.14e+42  0.00e+00  7.05e+43  6.31e+43  2.83e+42  0.00e+00  2.18e+42  2.25e+42 -2.10e+37  0.00e+00  1.32e+39  1.85e+42 
2.545e+14   48      0        0  2.88e+07  0.00e+00  0.00e+00  1.08e+43  9.95e-13  5.09e+11  1.29e+05  9.72e+04  9.31e+00  7.76e+15  1.50e+16  8.76e+42  6.94e+43  4.35e+43  5.42e+42  5.45e+42  2.36e+42  0.00e+00  6.92e+43  6.03e+43  4.05e+42  0.00e+00  2.29e+42  2.42e+42 -6.43e+37  0.00e+00  1.97e+39  2.15e+42 
2.672e+14   49      0        0  2.20e+07  0.00e+00  0.00e+00  1.25e+43  9.62e-13  4.92e+11  1.23e+05  9.64e+04  8.41e+00  7.70e+15  1.31e+16  6.66e+42  6.30e+43  4.22e+43  1.53e+42  5.60e+42  2.63e+42  0.00e+00  6.29e+43  5.62e+43  1.65e+42  0.00e+00  2.41e+42  2.60e+42  5.88e+35  0.00e+00  2.03e+39  2.43e+42 
2.805e+14   50      0        0  2.00e+07  0.00e+00  0.00e+00  1.45e+43  9.24e-13  4.73e+11  1.19e+05  9.55e+04  7.60e+00  7.62e+15  1.14e+16  7.10e+42  5.92e+43  4.03e+43  1.72e+42  5.49e+42  2.17e+42  0.00e+00  5.97e+43  5.25e+43  1.78e+42  0.00e+00  2.52e+42  2.79e+42 -7.24e+36  0.00e+00  2.24e+39  2.02e+42 
2.944e+14   51      0        0  1.77e+07  0.00e+00  0.00e+00  1.68e+43  8.93e-13  4.57e+11  1.17e+05  9.42e+04  6.89e+00  7.52e+15  9.79e+15  7.81e+42  5.74e+43  3.82e+43  2.16e+42  5.59e+42  3.23e+42  0.00e+00  5.75e+43  4.96e+43  2.04e+42  0.00e+00  2.70e+42  3.08e+42 -1.44e+37  0.00e+00  2.75e+39  2.28e+42 
3.091e+14   52      0        0  1.52e+07  0.00e+00  0.00e+00  1.94e+43  8.64e-13  4.42e+11  1.18e+05  9.27e+04  6.26e+00  7.40e+15  8.32e+15  9.63e+42  5.72e+43  3.57e+43  5.68e+42  5.50e+42  3.32e+42  0.00e+00  5.71e+43  4.74e+43  3.34e+42  0.00e+00  2.93e+42  3.36e+42  1.00e+38  0.00e+00  3.24e+39  2.72e+42 
3.244e+14   53      0        0  1.93e+07  0.00e+00  0.00e+00  2.24e+43  8.38e-13  4.29e+11  1.24e+05  9.07e+04  5.70e+00  7.24e+15  6.97e+15  2.11e+43  6.80e+43  3.29e+43  2.04e+43  5.16e+42  3.70e+42  0.00e+00  6.79e+43  4.67e+43  1.41e+43  0.00e+00  3.27e+42  3.72e+42  3.79e+38  0.00e+00  2.70e+39  2.81e+42 
3.406e+14   54      0        0  3.61e+07  0.00e+00  0.00e+00  2.59e+43  8.34e-13  4.27e+11  1.27e+05  8.83e+04  5.23e+00  7.05e+15  5.75e+15  4.67e+43  9.22e+43  3.04e+43  4.78e+43  5.15e+42  3.91e+42  0.00e+00  9.26e+43  4.57e+43  3.86e+43  0.00e+00  3.81e+42  4.33e+42  1.04e+39  0.00e+00  3.05e+39  3.05e+42 
3.575e+14   55      0        0  7.79e+07  0.00e+00  0.00e+00  3.00e+43  8.09e-13  4.14e+11  1.29e+05  8.56e+04  4.82e+00  6.84e+15  4.68e+15  7.13e+43  1.13e+44  2.69e+43  7.31e+43  5.12e+42  4.12e+42  0.00e+00  1.14e+44  4.22e+43  6.24e+43  0.00e+00  4.16e+42  4.74e+42  1.74e+39  0.00e+00  3.62e+39  3.16e+42 
3.753e+14   56      0        0  1.40e+08  0.00e+00  0.00e+00  3.47e+43  7.87e-13  4.02e+11  1.25e+05  8.30e+04  4.42e+00  6.62e+15  3.78e+15  9.65e+43  1.36e+44  2.37e+43  9.93e+43  5.30e+42  4.73e+42  0.00e+00  1.34e+44  3.73e+43  8.68e+43  0.00e+00  4.48e+42  5.20e+42  2.54e+39  0.00e+00  3.97e+39  3.37e+42 
3.940e+14   57      0        0  2.25e+08  0.00e+00  0.00e+00  4.02e+43  7.76e-13  3.97e+11  1.19e+05  8.04e+04  4.01e+00  6.42e+15  3.03e+15  5.74e+43  9.23e+43  2.10e+43  5.89e+43  5.53e+42  4.17e+42  0.00e+00  9.01e+43  3.25e+43  4.70e+43  0.00e+00  4.94e+42  5.40e+42  1.84e+39  0.00e+00  4.41e+39  3.79e+42 
4.136e+14   58      0        0  2.73e+08  0.00e+00  0.00e+00  4.65e+43  7.55e-13  3.86e+11  1.13e+05  7.79e+04  3.60e+00  6.22e+15  2.39e+15  9.04e+43  1.17e+44  1.80e+43  8.70e+43  5.58e+42  4.66e+42  0.00e+00  1.18e+44  2.73e+43  7.92e+43  0.00e+00  5.23e+42  5.91e+42  3.08e+39  0.00e+00  7.21e+39  4.16e+42 
