        r      rcen    i inwind converge     nband      nxtot        xj xave_freq  xsd_freq      fmin      fmax  fmin_mod  fmax_mod spec_mod_type  pl_alpha  pl_log_w  exp_temp     exp_w 
3.477e+13 3.563e+13    7      0        0      1  1.04e+06  5.22e+15  2.40e+15  5.44e+14  1.00e+15  3.16e+15  1.00e+15  3.16e+15  1.00e+00  1.86e+00 -2.81e+01 -5.46e+04  3.34e-01 
3.650e+13 3.741e+13    8      0        0      1  1.32e+06  5.37e+15  2.41e+15  5.31e+14  1.00e+15  3.16e+15  1.00e+15  3.16e+15  1.00e+00  1.90e+00 -2.87e+01 -5.36e+04  3.31e-01 
3.832e+13 3.927e+13    9      0        0      1  1.66e+06  5.51e+15  2.43e+15  5.24e+14  1.00e+15  3.16e+15  1.00e+15  3.16e+15  1.00e+00  2.05e+00 -3.11e+01 -4.98e+04  2.87e-01 
4.022e+13 4.122e+13   10      0        0      1  2.07e+06  5.68e+15  2.43e+15  5.30e+14  1.00e+15  3.16e+15  1.00e+15  3.16e+15  1.00e+00  2.06e+00 -3.11e+01 -4.97e+04  2.95e-01 
4.222e+13 4.327e+13   11      0        0      1  2.53e+06  5.80e+15  2.43e+15  5.36e+14  1.00e+15  3.16e+15  1.00e+15  3.16e+15  1.00e+00  2.08e+00 -3.14e+01 -4.93e+04  2.96e-01 
4.432e+13 4.543e+13   12      0        0      1  3.06e+06  5.85e+15  2.45e+15  5.37e+14  1.00e+15  3.16e+15  1.00e+15  3.16e+15  1.00e+00  2.17e+00 -3.29e+01 -4.73e+04  2.70e-01 
4.653e+13 4.769e+13   13      0        0      1  3.74e+06  5.87e+15  2.46e+15  5.34e+14  1.00e+15  3.16e+15  1.00e+15  3.16e+15  1.00e+00  2.25e+00 -3.40e+01 -4.58e+04  2.50e-01 
4.884e+13 5.006e+13   14      0        0      1  4.41e+06  5.77e+15  2.46e+15  5.36e+14  1.00e+15  3.16e+15  1.00e+15  3.16e+15  1.00e+00  2.23e+00 -3.38e+01 -4.61e+04  2.49e-01 
5.127e+13 5.255e+13   15      0        0      1  5.21e+06  5.76e+15  2.45e+15  5.40e+14  1.00e+15  3.16e+15  1.00e+15  3.16e+15  1.00e+00  2.18e+00 -3.30e+01 -4.72e+04  2.64e-01 
5.382e+13 5.516e+13   16      0        0      1  6.07e+06  5.66e+15  2.46e+15  5.38e+14  1.00e+15  3.16e+15  1.00e+15  3.16e+15  1.00e+00  2.23e+00 -3.38e+01 -4.62e+04  2.46e-01 
5.650e+13 5.791e+13   17      0        0      1  6.99e+06  5.59e+15  2.46e+15  5.34e+14  1.00e+15  3.16e+15  1.00e+15  3.16e+15  1.00e+00  2.24e+00 -3.39e+01 -4.60e+04  2.41e-01 
5.931e+13 6.079e+13   18      0        0      1  7.84e+06  5.52e+15  2.46e+15  5.33e+14  1.00e+15  3.16e+15  1.00e+15  3.16e+15  1.00e+00  2.26e+00 -3.43e+01 -4.56e+04  2.32e-01 
6.226e+13 6.381e+13   19      0        0      1  8.64e+06  5.39e+15  2.47e+15  5.23e+14  1.00e+15  3.16e+15  1.00e+15  3.16e+15  1.00e+00  2.34e+00 -3.55e+01 -4.41e+04  2.08e-01 
6.536e+13 6.699e+13   20      0        0      1  9.31e+06  5.26e+15  2.49e+15  5.15e+14  1.00e+15  3.16e+15  1.00e+15  3.16e+15  1.00e+00  2.46e+00 -3.74e+01 -4.22e+04  1.79e-01 
6.861e+13 7.032e+13   21      0        0      1  9.54e+06  4.99e+15  2.49e+15  5.17e+14  1.00e+15  3.16e+15  1.00e+15  3.16e+15  1.00e+00  2.48e+00 -3.76e+01 -4.20e+04  1.68e-01 
7.203e+13 7.382e+13   22      0        0      1  9.79e+06  4.84e+15  2.49e+15  5.13e+14  1.00e+15  3.16e+15  1.00e+15  3.16e+15  1.00e+00  2.54e+00 -3.86e+01 -4.11e+04  1.53e-01 
7.561e+13 7.749e+13   23      0        0      1  9.82e+06  4.63e+15  2.49e+15  5.11e+14  1.00e+15  3.16e+15  1.00e+15  3.16e+15  1.00e+00  2.52e+00 -3.84e+01 -4.13e+04  1.48e-01 
7.937e+13 8.134e+13   24      0        0      1  9.73e+06  4.41e+15  2.49e+15  5.11e+14  1.00e+15  3.16e+15  1.00e+15  3.16e+15  1.00e+00  2.51e+00 -3.81e+01 -4.15e+04  1.44e-01 
8.332e+13 8.539e+13   25      0        0      1  9.34e+06  4.15e+15  2.49e+15  5.10e+14  1.00e+15  3.16e+15  1.00e+15  3.16e+15  1.00e+00  2.50e+00 -3.81e+01 -4.16e+04  1.36e-01 
8.746e+13 8.964e+13   26      0        0      1  8.97e+06  3.84e+15  2.49e+15  5.10e+14  1.00e+15  3.16e+15  1.00e+15  3.16e+15  1.00e+00  2.54e+00 -3.87e+01 -4.10e+04  1.21e-01 
9.181e+13 9.410e+13   27      0        0      1  8.66e+06  3.53e+15  2.50e+15  5.10e+14  1.00e+15  3.16e+15  1.00e+15  3.16e+15  1.00e+00  2.54e+00 -3.88e+01 -4.10e+04  1.10e-01 
9.638e+13 9.878e+13   28      0        0      1  8.24e+06  3.22e+15  2.49e+15  5.11e+14  1.00e+15  3.16e+15  1.00e+15  3.16e+15  1.00e+00  2.52e+00 -3.85e+01 -4.13e+04  1.03e-01 
1.012e+14 1.037e+14   29      0        0      1  7.86e+06  2.95e+15  2.49e+15  5.08e+14  1.00e+15  3.16e+15  1.00e+15  3.16e+15  1.00e+00  2.53e+00 -3.87e+01 -4.11e+04  9.35e-02 
1.062e+14 1.089e+14   30      0        0      1  7.49e+06  2.69e+15  2.49e+15  5.08e+14  1.00e+15  3.16e+15  1.00e+15  3.16e+15  1.00e+00  2.53e+00 -3.87e+01 -4.12e+04  8.55e-02 
1.115e+14 1.143e+14   31      0        0      1  7.18e+06  2.44e+15  2.49e+15  5.07e+14  1.00e+15  3.16e+15  1.00e+15  3.16e+15  1.00e+00  2.50e+00 -3.83e+01 -4.16e+04  7.98e-02 
1.170e+14 1.200e+14   32      0        0      1  6.84e+06  2.20e+15  2.49e+15  5.07e+14  1.00e+15  3.16e+15  1.00e+15  3.16e+15  1.00e+00  2.48e+00 -3.80e+01 -4.19e+04  7.36e-02 
1.229e+14 1.259e+14   33      0        0      1  6.56e+06  1.99e+15  2.49e+15  5.09e+14  1.00e+15  3.16e+15  1.00e+15  3.16e+15  1.00e+00  2.50e+00 -3.85e+01 -4.15e+04  6.50e-02 
1.290e+14 1.322e+14   34      0        0      1  6.35e+06  1.80e+15  2.49e+15  5.09e+14  1.00e+15  3.16e+15  1.00e+15  3.16e+15  1.00e+00  2.54e+00 -3.90e+01 -4.11e+04  5.69e-02 
1.354e+14 1.388e+14   35      0        0      1  6.24e+06  1.66e+15  2.49e+15  5.13e+14  1.00e+15  3.16e+15  1.00e+15  3.16e+15  1.00e+00  2.49e+00 -3.83e+01 -4.17e+04  5.49e-02 
1.421e+14 1.457e+14   36      0        0      1  6.07e+06  1.53e+15  2.49e+15  5.14e+14  1.00e+15  3.16e+15  1.00e+15  3.16e+15  1.00e+00  2.47e+00 -3.81e+01 -4.20e+04  5.15e-02 
1.492e+14 1.529e+14   37      0        0      1  5.96e+06  1.40e+15  2.48e+15  5.13e+14  1.00e+15  3.16e+15  1.00e+15  3.16e+15  1.00e+00  2.45e+00 -3.78e+01 -4.23e+04  4.81e-02 
1.566e+14 1.605e+14   38      0        0      1  5.93e+06  1.28e+15  2.48e+15  5.10e+14  1.00e+15  3.16e+15  1.00e+15  3.16e+15  1.00e+00  2.44e+00 -3.76e+01 -4.26e+04  4.47e-02 
1.644e+14 1.685e+14   39      0        0      1  5.89e+06  1.17e+15  2.48e+15  5.10e+14  1.00e+15  3.16e+15  1.00e+15  3.16e+15  1.00e+00  2.42e+00 -3.74e+01 -4.28e+04  4.16e-02 
1.726e+14 1.769e+14   40      0        0      1  5.88e+06  1.08e+15  2.48e+15  5.11e+14  1.00e+15  3.16e+15  1.00e+15  3.16e+15  1.00e+00  2.41e+00 -3.74e+01 -4.29e+04  3.86e-02 
1.812e+14 1.857e+14   41      0        0      1  5.94e+06  9.94e+14  2.48e+15  5.11e+14  1.00e+15  3.16e+15  1.00e+15  3.16e+15  1.00e+00  2.40e+00 -3.72e+01 -4.32e+04  3.61e-02 
1.902e+14 1.949e+14   42      0        0      1  6.08e+06  9.26e+14  2.48e+15  5.11e+14  1.00e+15  3.16e+15  1.00e+15  3.16e+15  1.00e+00  2.41e+00 -3.73e+01 -4.30e+04  3.34e-02 
1.997e+14 2.046e+14   43      0        0      1  6.16e+06  8.42e+14  2.48e+15  5.09e+14  1.00e+15  3.16e+15  1.00e+15  3.16e+15  1.00e+00  2.39e+00 -3.70e+01 -4.34e+04  3.11e-02 
2.096e+14 2.148e+14   44      0        0      1  6.29e+06  7.75e+14  2.47e+15  5.08e+14  1.00e+15  3.16e+15  1.00e+15  3.16e+15  1.00e+00  2.36e+00 -3.67e+01 -4.38e+04  2.93e-02 
2.200e+14 2.255e+14   45      0        0      1  6.48e+06  7.17e+14  2.47e+15  5.08e+14  1.00e+15  3.16e+15  1.00e+15  3.16e+15  1.00e+00  2.35e+00 -3.65e+01 -4.41e+04  2.76e-02 
