        r      rcen    i inwind converge       v_x       v_y       v_z       vol       rho        ne       t_e       t_r        h1       he2        c4        n5        o6  dmo_dt_x  dmo_dt_y  dmo_dt_z        ip      ntot      nrad    nioniz 
3.875e+13 3.981e+13   10      0        0  1.57e+10  0.00e+00  0.00e+00  5.02e+40  5.70e-14  2.92e+10  8.90e+04  1.07e+05  7.14e-12  1.61e-10  0.00e+00  0.00e+00  8.38e-06 -4.94e+32  1.92e+30 -3.21e+32  5.08e+05  1.14e+07  0.00e+00  9.97e+06 
4.088e+13 4.201e+13   11      0        0  1.61e+10  0.00e+00  0.00e+00  5.95e+40  5.99e-14  3.07e+10  8.53e+04  1.04e+05  1.14e-11  2.14e-10  0.00e+00  0.00e+00  1.40e-05 -5.34e+32  4.34e+30 -3.44e+32  4.31e+05  1.15e+07  0.00e+00  9.91e+06 
4.313e+13 4.432e+13   12      0        0  1.65e+10  0.00e+00  0.00e+00  7.05e+40  6.26e-14  3.21e+10  8.19e+04  1.00e+05  1.47e-11  2.72e-10  0.00e+00  0.00e+00  2.29e-05 -5.86e+32  2.28e+30 -3.80e+32  3.68e+05  1.16e+07  0.00e+00  9.84e+06 
4.551e+13 4.676e+13   13      0        0  1.68e+10  0.00e+00  0.00e+00  8.36e+40  6.52e-14  3.34e+10  7.89e+04  9.65e+04  1.93e-11  3.25e-10  0.00e+00  0.00e+00  3.79e-05 -6.19e+32 -2.30e+30 -3.98e+32  3.15e+05  1.17e+07  0.00e+00  9.76e+06 
4.801e+13 4.933e+13   14      0        0  1.72e+10  0.00e+00  0.00e+00  9.89e+40  6.77e-14  3.47e+10  7.62e+04  9.33e+04  1.29e-11  4.24e-10  0.00e+00  0.00e+00  6.09e-05 -6.41e+32  3.72e+30 -3.97e+32  2.71e+05  1.18e+07  0.00e+00  9.67e+06 
5.065e+13 5.205e+13   15      0        0  1.74e+10  0.00e+00  0.00e+00  1.17e+41  6.98e-14  3.58e+10  7.38e+04  9.03e+04  1.49e-11  5.37e-10  0.00e+00  0.00e+00  9.60e-05 -6.83e+32  8.45e+30 -4.27e+32  2.34e+05  1.19e+07  0.00e+00  9.56e+06 
5.344e+13 5.491e+13   16      0        0  1.77e+10  0.00e+00  0.00e+00  1.38e+41  7.18e-14  3.68e+10  7.17e+04  8.74e+04  1.83e-11  7.22e-10  0.00e+00  0.00e+00  1.51e-04 -7.05e+32 -1.64e+30 -4.52e+32  2.03e+05  1.20e+07  0.00e+00  9.44e+06 
5.638e+13 5.793e+13   17      0        0  1.79e+10  0.00e+00  0.00e+00  1.64e+41  7.32e-14  3.75e+10  6.99e+04  8.47e+04  2.31e-11  9.08e-10  0.00e+00  0.00e+00  2.37e-04 -7.22e+32  2.12e+29 -4.67e+32  1.77e+05  1.21e+07  0.00e+00  9.30e+06 
5.949e+13 6.112e+13   18      0        0  1.81e+10  0.00e+00  0.00e+00  1.93e+41  7.43e-14  3.80e+10  6.83e+04  8.22e+04  1.61e-11  1.17e-09  0.00e+00  0.00e+00  3.54e-04 -7.17e+32 -1.08e+31 -4.53e+32  1.55e+05  1.22e+07  0.00e+00  9.14e+06 
6.276e+13 6.449e+13   19      0        0  1.82e+10  0.00e+00  0.00e+00  2.28e+41  7.49e-14  3.83e+10  6.70e+04  7.97e+04  2.65e-11  1.55e-09  0.00e+00  0.00e+00  5.48e-04 -7.33e+32  4.81e+30 -4.57e+32  1.36e+05  1.23e+07  0.00e+00  8.97e+06 
6.621e+13 6.804e+13   20      0        0  1.84e+10  0.00e+00  0.00e+00  2.69e+41  7.50e-14  3.84e+10  6.54e+04  7.73e+04  2.06e-11  1.89e-09  0.00e+00  0.00e+00  8.21e-04 -7.06e+32  3.63e+30 -4.58e+32  1.19e+05  1.24e+07  0.00e+00  8.79e+06 
6.986e+13 7.178e+13   21      0        0  1.85e+10  0.00e+00  0.00e+00  3.16e+41  7.47e-14  3.83e+10  6.44e+04  7.51e+04  2.76e-11  2.52e-09  0.00e+00  0.00e+00  1.28e-03 -6.88e+32  8.15e+30 -4.38e+32  1.05e+05  1.25e+07  0.00e+00  8.60e+06 
7.370e+13 7.573e+13   22      0        0  1.85e+10  0.00e+00  0.00e+00  3.72e+41  7.42e-14  3.80e+10  6.33e+04  7.28e+04  2.84e-11  3.42e-09  0.00e+00  0.00e+00  2.13e-03 -6.82e+32 -4.78e+30 -4.40e+32  9.32e+04  1.26e+07  0.00e+00  8.41e+06 
7.776e+13 7.990e+13   23      0        0  1.86e+10  0.00e+00  0.00e+00  4.38e+41  7.34e-14  3.76e+10  6.21e+04  7.07e+04  3.60e-11  4.47e-09  0.00e+00  0.00e+00  3.50e-03 -6.66e+32 -1.19e+31 -4.32e+32  8.26e+04  1.28e+07  0.00e+00  8.20e+06 
8.204e+13 8.430e+13   24      0        0  1.86e+10  0.00e+00  0.00e+00  5.14e+41  7.24e-14  3.71e+10  6.08e+04  6.87e+04  3.63e-11  6.22e-09  0.00e+00  0.00e+00  6.29e-03 -6.22e+32 -1.04e+31 -4.09e+32  7.33e+04  1.29e+07  0.00e+00  7.99e+06 
8.656e+13 8.894e+13   25      0        0  1.86e+10  0.00e+00  0.00e+00  6.03e+41  7.12e-14  3.65e+10  5.81e+04  6.68e+04  3.37e-11  8.22e-09  0.00e+00  0.00e+00  1.33e-02 -6.37e+32  3.28e+30 -3.95e+32  6.51e+04  1.30e+07  0.00e+00  7.77e+06 
9.132e+13 9.383e+13   26      0        0  1.85e+10  0.00e+00  0.00e+00  7.07e+41  6.98e-14  3.58e+10  5.32e+04  6.49e+04  3.29e-11  1.10e-08  0.00e+00  0.00e+00  8.50e-02 -5.87e+32 -1.97e+30 -3.85e+32  5.76e+04  1.32e+07  0.00e+00  7.55e+06 
9.635e+13 9.900e+13   27      0        0  1.85e+10  0.00e+00  0.00e+00  8.27e+41  6.84e-14  3.50e+10  5.02e+04  6.32e+04  4.59e-11  1.44e-08  0.00e+00  0.00e+00  9.99e-01 -5.71e+32 -8.95e+29 -3.62e+32  5.10e+04  1.33e+07  0.00e+00  7.33e+06 
1.017e+14 1.044e+14   28      0        0  1.83e+10  0.00e+00  0.00e+00  9.68e+41  6.71e-14  3.43e+10  4.87e+04  6.16e+04  4.28e-11  1.77e-08  0.00e+00  0.00e+00  7.02e-01 -5.64e+32  6.84e+30 -3.59e+32  4.53e+04  1.35e+07  0.00e+00  7.12e+06 
1.072e+14 1.102e+14   29      0        0  1.82e+10  0.00e+00  0.00e+00  1.13e+42  6.58e-14  3.37e+10  4.71e+04  6.00e+04  5.10e-11  2.22e-08  0.00e+00  0.00e+00  9.98e-01 -5.64e+32 -8.40e+30 -3.51e+32  4.03e+04  1.36e+07  0.00e+00  6.91e+06 
1.131e+14 1.163e+14   30      0        0  1.80e+10  0.00e+00  0.00e+00  1.32e+42  6.46e-14  3.31e+10  4.57e+04  5.85e+04  4.18e-11  2.89e-08  0.00e+00  0.00e+00  8.73e-01 -5.14e+32 -3.10e+30 -3.47e+32  3.58e+04  1.38e+07  0.00e+00  6.71e+06 
1.194e+14 1.227e+14   31      0        0  1.78e+10  0.00e+00  0.00e+00  1.54e+42  6.35e-14  3.25e+10  4.43e+04  5.71e+04  6.02e-11  3.42e-08  0.00e+00  0.00e+00  7.95e-01 -5.27e+32  1.75e+31 -3.32e+32  3.19e+04  1.40e+07  0.00e+00  6.51e+06 
1.259e+14 1.294e+14   32      0        0  1.76e+10  0.00e+00  0.00e+00  1.79e+42  6.26e-14  3.20e+10  4.29e+04  5.58e+04  4.78e-11  4.39e-08  0.00e+00  0.00e+00  9.96e-01 -5.16e+32 -4.49e+30 -3.43e+32  2.83e+04  1.42e+07  0.00e+00  6.32e+06 
1.329e+14 1.365e+14   33      0        0  1.73e+10  0.00e+00  0.00e+00  2.09e+42  6.14e-14  3.14e+10  4.15e+04  5.46e+04  6.71e-11  5.27e-08  0.00e+00  0.00e+00  9.95e-01 -5.11e+32 -8.36e+30 -3.23e+32  2.52e+04  1.44e+07  0.00e+00  6.13e+06 
1.402e+14 1.441e+14   34      0        0  1.70e+10  0.00e+00  0.00e+00  2.44e+42  5.99e-14  3.07e+10  4.04e+04  5.34e+04  5.81e-11  6.36e-08  0.00e+00  0.00e+00  9.92e-01 -4.97e+32  1.26e+31 -3.18e+32  2.25e+04  1.45e+07  0.00e+00  5.95e+06 
1.479e+14 1.520e+14   35      0        0  1.67e+10  0.00e+00  0.00e+00  2.84e+42  5.82e-14  2.98e+10  3.92e+04  5.23e+04  7.46e-11  7.82e-08  0.00e+00  0.00e+00  9.81e-01 -4.67e+32 -1.05e+31 -2.98e+32  2.02e+04  1.47e+07  0.00e+00  5.76e+06 
1.561e+14 1.603e+14   36      0        0  1.64e+10  0.00e+00  0.00e+00  3.30e+42  5.63e-14  2.88e+10  3.83e+04  5.12e+04  6.49e-11  9.71e-08  0.00e+00  0.00e+00  9.74e-01 -4.60e+32 -1.01e+31 -3.04e+32  1.82e+04  1.48e+07  0.00e+00  5.58e+06 
1.646e+14 1.692e+14   37      0        0  1.61e+10  0.00e+00  0.00e+00  3.84e+42  5.41e-14  2.77e+10  3.76e+04  5.01e+04  9.29e-11  1.12e-07  0.00e+00  0.00e+00  9.69e-01 -4.60e+32 -4.68e+30 -2.91e+32  1.63e+04  1.50e+07  0.00e+00  5.39e+06 
1.737e+14 1.785e+14   38      0        1  1.57e+10  0.00e+00  0.00e+00  4.48e+42  5.18e-14  2.65e+10  3.74e+04  4.90e+04  8.37e-11  1.34e-07  0.00e+00  0.00e+00  6.70e-01 -4.35e+32  8.37e+29 -2.76e+32  1.47e+04  1.51e+07  0.00e+00  5.20e+06 
1.833e+14 1.883e+14   39      0        0  1.54e+10  0.00e+00  0.00e+00  5.22e+42  4.93e-14  2.52e+10  3.53e+04  4.80e+04  9.73e-11  1.68e-07  0.00e+00  0.00e+00  6.70e-01 -4.39e+32  1.46e+30 -2.75e+32  1.33e+04  1.51e+07  0.00e+00  5.01e+06 
1.934e+14 1.987e+14   40      0        1  1.50e+10  0.00e+00  0.00e+00  6.08e+42  4.69e-14  2.40e+10  3.66e+04  4.70e+04  1.03e-10  1.97e-07  0.00e+00  0.00e+00  6.87e-01 -4.12e+32 -2.20e+30 -2.61e+32  1.20e+04  1.52e+07  0.00e+00  4.83e+06 
2.040e+14 2.096e+14   41      0        1  1.47e+10  0.00e+00  0.00e+00  7.09e+42  4.44e-14  2.27e+10  3.59e+04  4.60e+04  1.14e-10  2.25e-07  0.00e+00  0.00e+00  1.64e-15 -3.97e+32  6.68e+30 -2.47e+32  1.09e+04  1.53e+07  0.00e+00  4.65e+06 
2.152e+14 2.211e+14   42      0        0  1.44e+10  0.00e+00  0.00e+00  8.27e+42  4.19e-14  2.14e+10  3.57e+04  4.51e+04  1.21e-10  2.68e-07  0.00e+00  0.00e+00  3.50e-01 -3.90e+32 -3.17e+30 -2.41e+32  9.87e+03  1.53e+07  0.00e+00  4.47e+06 
2.271e+14 2.333e+14   43      0        1  1.40e+10  0.00e+00  0.00e+00  9.65e+42  3.94e-14  2.02e+10  3.44e+04  4.41e+04  1.34e-10  3.36e-07  0.00e+00  0.00e+00  3.47e-16 -3.79e+32 -2.56e+29 -2.39e+32  8.97e+03  1.53e+07  0.00e+00  4.29e+06 
2.396e+14 2.462e+14   44      0        0  1.37e+10  0.00e+00  0.00e+00  1.13e+43  3.70e-14  1.89e+10  3.40e+04  4.32e+04  1.45e-10  4.07e-07  0.00e+00  0.00e+00  2.21e-16 -3.66e+32 -1.86e+30 -2.29e+32  8.18e+03  1.53e+07  0.00e+00  4.11e+06 
2.528e+14 2.597e+14   45      0        0  1.34e+10  0.00e+00  0.00e+00  1.32e+43  3.45e-14  1.77e+10  3.36e+04  4.23e+04  1.60e-10  5.14e-07  0.00e+00  0.00e+00  1.36e-16 -3.51e+32  7.47e+30 -2.19e+32  7.47e+03  1.53e+07  0.00e+00  3.94e+06 
2.667e+14 2.740e+14   46      0        0  1.32e+10  0.00e+00  0.00e+00  1.54e+43  3.22e-14  1.65e+10  3.30e+04  4.14e+04  1.76e-10  6.31e-07  0.00e+00  0.00e+00  6.60e-17 -3.30e+32  9.78e+29 -2.13e+32  6.85e+03  1.52e+07  0.00e+00  3.78e+06 
2.813e+14 2.891e+14   47      0        0  1.29e+10  0.00e+00  0.00e+00  1.80e+43  3.00e-14  1.54e+10  3.24e+04  4.06e+04  1.95e-10  7.95e-07  0.00e+00  0.00e+00  3.18e-17 -3.32e+32 -3.38e+30 -2.06e+32  6.28e+03  1.52e+07  0.00e+00  3.63e+06 
2.968e+14 3.050e+14   48      0        0  1.26e+10  0.00e+00  0.00e+00  2.10e+43  2.81e-14  1.44e+10  3.18e+04  3.99e+04  2.17e-10  9.62e-07  0.00e+00  0.00e+00  1.55e-17 -3.13e+32  5.51e+30 -2.01e+32  5.74e+03  1.51e+07  0.00e+00  3.48e+06 
3.132e+14 3.218e+14   49      0        0  1.24e+10  0.00e+00  0.00e+00  2.46e+43  2.63e-14  1.34e+10  3.13e+04  3.91e+04  2.37e-10  1.21e-06  0.00e+00  0.00e+00  7.31e-18 -3.01e+32 -2.44e+30 -1.86e+32  5.23e+03  1.50e+07  0.00e+00  3.33e+06 
3.304e+14 3.395e+14   50      0        0  1.21e+10  0.00e+00  0.00e+00  2.87e+43  2.45e-14  1.25e+10  3.07e+04  3.84e+04  2.72e-10  1.49e-06  0.00e+00  0.00e+00  3.36e-18 -2.99e+32  4.91e+30 -1.83e+32  4.78e+03  1.49e+07  0.00e+00  3.18e+06 
3.486e+14 3.582e+14   51      0        0  1.18e+10  0.00e+00  0.00e+00  3.36e+43  2.29e-14  1.17e+10  3.01e+04  3.77e+04  2.98e-10  1.95e-06  0.00e+00  0.00e+00  1.57e-18 -2.80e+32  3.95e+30 -1.80e+32  4.35e+03  1.47e+07  0.00e+00  3.04e+06 
3.678e+14 3.779e+14   52      0        0  1.16e+10  0.00e+00  0.00e+00  3.94e+43  2.13e-14  1.09e+10  2.96e+04  3.71e+04  3.34e-10  2.39e-06  0.00e+00  0.00e+00  7.11e-19 -2.74e+32 -3.05e+30 -1.69e+32  3.97e+03  1.46e+07  0.00e+00  2.90e+06 
3.880e+14 3.987e+14   53      0        0  1.14e+10  0.00e+00  0.00e+00  4.61e+43  1.98e-14  1.01e+10  2.92e+04  3.65e+04  3.73e-10  3.03e-06  0.00e+00  0.00e+00  3.73e-19 -2.68e+32  3.90e+30 -1.67e+32  3.62e+03  1.44e+07  0.00e+00  2.76e+06 
4.094e+14 4.206e+14   54      0        0  1.12e+10  0.00e+00  0.00e+00  5.40e+43  1.84e-14  9.38e+09  2.87e+04  3.59e+04  4.11e-10  4.14e-06  0.00e+00  0.00e+00  1.79e-19 -2.66e+32  2.64e+30 -1.57e+32  3.31e+03  1.42e+07  0.00e+00  2.63e+06 
4.319e+14 4.438e+14   55      0        0  1.11e+10  0.00e+00  0.00e+00  6.32e+43  1.70e-14  8.70e+09  2.82e+04  3.53e+04  4.93e-10  5.65e-06  0.00e+00  0.00e+00  8.24e-20 -2.47e+32 -3.22e+30 -1.60e+32  3.03e+03  1.39e+07  0.00e+00  2.50e+06 
4.557e+14 4.682e+14   56      0        0  1.09e+10  0.00e+00  0.00e+00  7.41e+43  1.57e-14  8.05e+09  2.75e+04  3.48e+04  5.61e-10  7.69e-06  0.00e+00  0.00e+00  2.29e-20 -2.37e+32  3.60e+30 -1.51e+32  2.77e+03  1.37e+07  0.00e+00  2.37e+06 
4.808e+14 4.940e+14   57      0        0  1.08e+10  0.00e+00  0.00e+00  8.69e+43  1.45e-14  7.44e+09  2.73e+04  3.44e+04  6.03e-10  1.22e-05  0.00e+00  0.00e+00  1.69e-20 -2.27e+32 -1.88e+30 -1.49e+32  2.53e+03  1.34e+07  0.00e+00  2.25e+06 
5.072e+14 5.212e+14   58      0        1  1.06e+10  0.00e+00  0.00e+00  1.02e+44  1.34e-14  6.88e+09  2.57e+04  3.39e+04  7.08e-10  2.46e-05  0.00e+00  0.00e+00  1.00e-20 -2.36e+32  4.22e+30 -1.47e+32  2.29e+03  1.30e+07  0.00e+00  2.13e+06 
5.351e+14 5.499e+14   59      0        0  1.05e+10  0.00e+00  0.00e+00  1.19e+44  1.24e-14  6.34e+09  2.38e+04  3.33e+04  8.61e-10  2.91e-04  0.00e+00  0.00e+00  1.00e-20 -2.20e+32  9.84e+29 -1.34e+32  2.04e+03  1.26e+07  0.00e+00  1.99e+06 
5.646e+14 5.801e+14   60      0        0  1.04e+10  0.00e+00  0.00e+00  1.40e+44  1.14e-14  5.83e+09  2.30e+04  3.29e+04  1.03e-09  2.10e-03  0.00e+00  0.00e+00  1.00e-20 -2.09e+32  3.65e+29 -1.26e+32  1.83e+03  1.22e+07  0.00e+00  1.86e+06 
5.957e+14 6.121e+14   61      0        0  1.03e+10  0.00e+00  0.00e+00  1.64e+44  1.05e-14  5.35e+09  2.26e+04  3.25e+04  1.22e-09  3.44e-03  0.00e+00  0.00e+00  1.00e-20 -2.06e+32 -2.30e+30 -1.28e+32  1.64e+03  1.17e+07  0.00e+00  1.73e+06 
6.285e+14 6.458e+14   62      0        0  1.02e+10  0.00e+00  0.00e+00  1.93e+44  9.52e-15  4.86e+09  2.23e+04  3.21e+04  1.40e-09  4.70e-03  0.00e+00  0.00e+00  1.00e-20 -2.01e+32  4.66e+30 -1.25e+32  1.45e+03  1.11e+07  0.00e+00  1.60e+06 
6.631e+14 6.813e+14   63      0        0  1.01e+10  0.00e+00  0.00e+00  2.26e+44  8.59e-15  4.38e+09  2.19e+04  3.18e+04  1.68e-09  8.90e-03  0.00e+00  0.00e+00  1.00e-20 -1.88e+32  4.70e+29 -1.23e+32  1.27e+03  1.05e+07  0.00e+00  1.45e+06 
6.996e+14 7.188e+14   64      0        0  1.00e+10  0.00e+00  0.00e+00  2.65e+44  7.69e-15  3.92e+09  2.15e+04  3.13e+04  2.16e-09  1.31e-02  0.00e+00  0.00e+00  1.00e-20 -1.86e+32 -2.54e+29 -1.18e+32  1.04e+03  9.74e+06  0.00e+00  1.28e+06 
7.381e+14 7.584e+14   65     -1        0  9.95e+09  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00 
7.787e+14 7.826e+14   66     -1        0  9.95e+09  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00 
