        r      rcen    i inwind converge     nband      nxtot        xj xave_freq  xsd_freq      fmin      fmax  fmin_mod  fmax_mod spec_mod_  pl_alpha  pl_log_w  exp_temp     exp_w 
1.561e+14 1.603e+14   36      0        0      0  1.98e+07  6.19e+12  6.54e+14  2.31e+14  1.00e+14  1.00e+15  1.00e+14  1.00e+15  1.00e+00  8.16e-01 -1.42e+01 -3.02e+04  2.64e-03 
1.646e+14 1.692e+14   37      0        0      0  2.09e+07  5.77e+12  6.52e+14  2.31e+14  1.00e+14  1.00e+15  1.00e+14  1.00e+15  1.00e+00  7.95e-01 -1.39e+01 -3.09e+04  2.52e-03 
1.737e+14 1.785e+14   38      0        1      0  2.18e+07  5.37e+12  6.49e+14  2.32e+14  1.00e+14  1.00e+15  1.00e+14  1.00e+15  1.00e+00  7.75e-01 -1.36e+01 -3.16e+04  2.40e-03 
1.833e+14 1.883e+14   39      0        0      0  2.27e+07  4.96e+12  6.47e+14  2.32e+14  1.00e+14  1.00e+15  1.00e+14  1.00e+15  1.00e+00  7.51e-01 -1.33e+01 -3.25e+04  2.28e-03 
1.934e+14 1.987e+14   40      0        1      0  2.35e+07  4.58e+12  6.44e+14  2.33e+14  1.00e+14  1.00e+15  1.00e+14  1.00e+15  1.00e+00  7.28e-01 -1.30e+01 -3.34e+04  2.16e-03 
2.040e+14 2.096e+14   41      0        1      0  2.42e+07  4.21e+12  6.42e+14  2.33e+14  1.00e+14  1.00e+15  1.00e+14  1.00e+15  1.00e+00  7.06e-01 -1.27e+01 -3.44e+04  2.04e-03 
2.152e+14 2.211e+14   42      0        0      0  2.49e+07  3.86e+12  6.40e+14  2.34e+14  1.00e+14  1.00e+15  1.00e+14  1.00e+15  1.00e+00  6.88e-01 -1.25e+01 -3.52e+04  1.91e-03 
2.271e+14 2.333e+14   43      0        1      0  2.53e+07  3.53e+12  6.38e+14  2.34e+14  1.00e+14  1.00e+15  1.00e+14  1.00e+15  1.00e+00  6.70e-01 -1.23e+01 -3.61e+04  1.78e-03 
2.396e+14 2.462e+14   44      0        0      0  2.57e+07  3.23e+12  6.36e+14  2.35e+14  1.00e+14  1.00e+15  1.00e+14  1.00e+15  1.00e+00  6.52e-01 -1.20e+01 -3.70e+04  1.66e-03 
2.528e+14 2.597e+14   45      0        0      0  2.61e+07  2.93e+12  6.34e+14  2.35e+14  1.00e+14  1.00e+15  1.00e+14  1.00e+15  1.00e+00  6.35e-01 -1.18e+01 -3.79e+04  1.54e-03 
2.667e+14 2.740e+14   46      0        0      0  2.63e+07  2.66e+12  6.32e+14  2.36e+14  1.00e+14  1.00e+15  1.00e+14  1.00e+15  1.00e+00  6.17e-01 -1.16e+01 -3.89e+04  1.43e-03 
2.813e+14 2.891e+14   47      0        0      0  2.67e+07  2.41e+12  6.30e+14  2.36e+14  1.00e+14  1.00e+15  1.00e+14  1.00e+15  1.00e+00  6.00e-01 -1.14e+01 -3.99e+04  1.32e-03 
2.968e+14 3.050e+14   48      0        0      0  2.71e+07  2.18e+12  6.28e+14  2.37e+14  1.00e+14  1.00e+15  1.00e+14  1.00e+15  1.00e+00  5.83e-01 -1.12e+01 -4.10e+04  1.21e-03 
3.132e+14 3.218e+14   49      0        0      0  2.72e+07  1.96e+12  6.26e+14  2.37e+14  1.00e+14  1.00e+15  1.00e+14  1.00e+15  1.00e+00  5.69e-01 -1.10e+01 -4.19e+04  1.11e-03 
3.304e+14 3.395e+14   50      0        0      0  2.71e+07  1.76e+12  6.25e+14  2.38e+14  1.00e+14  1.00e+15  1.00e+14  1.00e+15  1.00e+00  5.58e-01 -1.09e+01 -4.27e+04  1.01e-03 
3.486e+14 3.582e+14   51      0        0      0  2.68e+07  1.58e+12  6.23e+14  2.38e+14  1.00e+14  1.00e+15  1.00e+14  1.00e+15  1.00e+00  5.43e-01 -1.08e+01 -4.37e+04  9.19e-04 
3.678e+14 3.779e+14   52      0        0      0  2.66e+07  1.41e+12  6.21e+14  2.38e+14  1.00e+14  1.00e+15  1.00e+14  1.00e+15  1.00e+00  5.31e-01 -1.06e+01 -4.47e+04  8.32e-04 
3.880e+14 3.987e+14   53      0        0      0  2.61e+07  1.25e+12  6.20e+14  2.39e+14  1.00e+14  1.00e+15  1.00e+14  1.00e+15  1.00e+00  5.17e-01 -1.05e+01 -4.58e+04  7.53e-04 
4.094e+14 4.206e+14   54      0        0      0  2.56e+07  1.11e+12  6.18e+14  2.39e+14  1.00e+14  1.00e+15  1.00e+14  1.00e+15  1.00e+00  5.02e-01 -1.03e+01 -4.70e+04  6.79e-04 
4.319e+14 4.438e+14   55      0        0      0  2.54e+07  9.79e+11  6.17e+14  2.39e+14  1.00e+14  1.00e+15  1.00e+14  1.00e+15  1.00e+00  4.93e-01 -1.02e+01 -4.79e+04  6.06e-04 
4.557e+14 4.682e+14   56      0        0      0  2.46e+07  8.61e+11  6.15e+14  2.40e+14  1.00e+14  1.00e+15  1.00e+14  1.00e+15  1.00e+00  4.82e-01 -1.01e+01 -4.89e+04  5.40e-04 
4.808e+14 4.940e+14   57      0        0      0  2.40e+07  7.53e+11  6.14e+14  2.40e+14  1.00e+14  1.00e+15  1.00e+14  1.00e+15  1.00e+00  4.71e-01 -1.00e+01 -5.00e+04  4.79e-04 
5.072e+14 5.212e+14   58      0        1      0  2.35e+07  6.55e+11  6.13e+14  2.40e+14  1.00e+14  1.00e+15  1.00e+14  1.00e+15  1.00e+00  4.62e-01 -9.94e+00 -5.08e+04  4.20e-04 
5.351e+14 5.499e+14   59      0        0      0  2.24e+07  5.67e+11  6.12e+14  2.40e+14  1.00e+14  1.00e+15  1.00e+14  1.00e+15  1.00e+00  4.55e-01 -9.89e+00 -5.16e+04  3.67e-04 
5.646e+14 5.801e+14   60      0        0      0  2.13e+07  4.85e+11  6.11e+14  2.41e+14  1.00e+14  1.00e+15  1.00e+14  1.00e+15  1.00e+00  4.48e-01 -9.85e+00 -5.24e+04  3.17e-04 
5.957e+14 6.121e+14   61      0        0      0  2.06e+07  4.10e+11  6.10e+14  2.41e+14  1.00e+14  1.00e+15  1.00e+14  1.00e+15  1.00e+00  4.38e-01 -9.79e+00 -5.34e+04  2.71e-04 
6.285e+14 6.458e+14   62      0        0      0  1.87e+07  3.42e+11  6.09e+14  2.41e+14  1.00e+14  1.00e+15  1.00e+14  1.00e+15  1.00e+00  4.31e-01 -9.77e+00 -5.42e+04  2.28e-04 
6.631e+14 6.813e+14   63      0        0      0  1.74e+07  2.78e+11  6.08e+14  2.41e+14  1.00e+14  1.00e+15  1.00e+14  1.00e+15  1.00e+00  4.27e-01 -9.78e+00 -5.48e+04  1.86e-04 
6.996e+14 7.188e+14   64      0        0      0  1.60e+07  2.16e+11  6.08e+14  2.41e+14  1.00e+14  1.00e+15  1.00e+14  1.00e+15  1.00e+00  4.23e-01 -9.84e+00 -5.53e+04  1.45e-04 
7.381e+14 7.584e+14   65     -1        0      0  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00 
7.787e+14 7.826e+14   66     -1        0      0  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00 
2.268e+13 2.330e+13    0     -1        0      1  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00 
2.392e+13 2.458e+13    1      0        0      1  1.32e+06  2.79e+14  2.33e+15  5.73e+14  1.00e+15  3.16e+15  1.00e+15  3.16e+15  1.00e+00  1.40e+00 -2.24e+01 -7.11e+04  2.90e-02 
2.524e+13 2.594e+13    2      0        0      1  1.55e+06  2.58e+14  2.32e+15  5.77e+14  1.00e+15  3.16e+15  1.00e+15  3.16e+15  1.00e+00  1.34e+00 -2.14e+01 -7.43e+04  2.88e-02 
2.663e+13 2.736e+13    3      0        0      1  1.80e+06  2.42e+14  2.32e+15  5.79e+14  1.00e+15  3.16e+15  1.00e+15  3.16e+15  1.00e+00  1.28e+00 -2.06e+01 -7.74e+04  2.86e-02 
2.810e+13 2.887e+13    4      0        0      1  2.07e+06  2.28e+14  2.31e+15  5.80e+14  1.00e+15  3.16e+15  1.00e+15  3.16e+15  1.00e+00  1.24e+00 -2.00e+01 -7.96e+04  2.81e-02 
2.964e+13 3.046e+13    5      0        0      1  2.40e+06  2.16e+14  2.30e+15  5.82e+14  1.00e+15  3.16e+15  1.00e+15  3.16e+15  1.00e+00  1.20e+00 -1.94e+01 -8.24e+04  2.79e-02 
3.127e+13 3.213e+13    6      0        0      1  2.75e+06  2.06e+14  2.29e+15  5.84e+14  1.00e+15  3.16e+15  1.00e+15  3.16e+15  1.00e+00  1.15e+00 -1.87e+01 -8.56e+04  2.80e-02 
3.299e+13 3.390e+13    7      0        0      1  3.16e+06  1.97e+14  2.29e+15  5.85e+14  1.00e+15  3.16e+15  1.00e+15  3.16e+15  1.00e+00  1.12e+00 -1.81e+01 -8.83e+04  2.78e-02 
3.481e+13 3.577e+13    8      0        0      1  3.60e+06  1.89e+14  2.28e+15  5.87e+14  1.00e+15  3.16e+15  1.00e+15  3.16e+15  1.00e+00  1.08e+00 -1.76e+01 -9.10e+04  2.76e-02 
3.673e+13 3.774e+13    9      0        0      1  4.10e+06  1.81e+14  2.28e+15  5.87e+14  1.00e+15  3.16e+15  1.00e+15  3.16e+15  1.00e+00  1.05e+00 -1.71e+01 -9.37e+04  2.74e-02 
3.875e+13 3.981e+13   10      0        0      1  4.57e+06  1.73e+14  2.27e+15  5.88e+14  1.00e+15  3.16e+15  1.00e+15  3.16e+15  1.00e+00  1.02e+00 -1.67e+01 -9.61e+04  2.71e-02 
4.088e+13 4.201e+13   11      0        0      1  5.23e+06  1.66e+14  2.27e+15  5.89e+14  1.00e+15  3.16e+15  1.00e+15  3.16e+15  1.00e+00  9.92e-01 -1.63e+01 -9.88e+04  2.68e-02 
4.313e+13 4.432e+13   12      0        0      1  5.92e+06  1.59e+14  2.26e+15  5.90e+14  1.00e+15  3.16e+15  1.00e+15  3.16e+15  1.00e+00  9.55e-01 -1.58e+01 -1.03e+05  2.67e-02 
4.551e+13 4.676e+13   13      0        0      1  6.86e+06  1.53e+14  2.26e+15  5.91e+14  1.00e+15  3.16e+15  1.00e+15  3.16e+15  1.00e+00  9.26e-01 -1.53e+01 -1.06e+05  2.64e-02 
4.801e+13 4.933e+13   14      0        0      1  7.86e+06  1.46e+14  2.25e+15  5.92e+14  1.00e+15  3.16e+15  1.00e+15  3.16e+15  1.00e+00  8.95e-01 -1.49e+01 -1.09e+05  2.61e-02 
5.065e+13 5.205e+13   15      0        0      1  8.95e+06  1.39e+14  2.24e+15  5.93e+14  1.00e+15  3.16e+15  1.00e+15  3.16e+15  1.00e+00  8.55e-01 -1.43e+01 -1.14e+05  2.59e-02 
5.344e+13 5.491e+13   16      0        0      1  1.02e+07  1.32e+14  2.24e+15  5.94e+14  1.00e+15  3.16e+15  1.00e+15  3.16e+15  1.00e+00  8.22e-01 -1.38e+01 -1.18e+05  2.55e-02 
5.638e+13 5.793e+13   17      0        0      1  1.15e+07  1.25e+14  2.23e+15  5.96e+14  1.00e+15  3.16e+15  1.00e+15  3.16e+15  1.00e+00  7.73e-01 -1.31e+01 -1.26e+05  2.54e-02 
5.949e+13 6.112e+13   18      0        0      1  1.27e+07  1.17e+14  2.22e+15  5.97e+14  1.00e+15  3.16e+15  1.00e+15  3.16e+15  1.00e+00  7.23e-01 -1.23e+01 -1.34e+05  2.51e-02 
6.276e+13 6.449e+13   19      0        0      1  1.43e+07  1.10e+14  2.21e+15  5.99e+14  1.00e+15  3.16e+15  1.00e+15  3.16e+15  1.00e+00  6.72e-01 -1.16e+01 -1.44e+05  2.48e-02 
6.621e+13 6.804e+13   20      0        0      1  1.57e+07  1.02e+14  2.20e+15  6.01e+14  1.00e+15  3.16e+15  1.00e+15  3.16e+15  1.00e+00  6.18e-01 -1.08e+01 -1.56e+05  2.45e-02 
6.986e+13 7.178e+13   21      0        0      1  1.73e+07  9.51e+13  2.19e+15  6.04e+14  1.00e+15  3.16e+15  1.00e+15  3.16e+15  1.00e+00  5.70e-01 -1.01e+01 -1.69e+05  2.40e-02 
7.370e+13 7.573e+13   22      0        0      1  1.90e+07  8.85e+13  2.18e+15  6.06e+14  1.00e+15  3.16e+15  1.00e+15  3.16e+15  1.00e+00  5.32e-01 -9.53e+00 -1.81e+05  2.33e-02 
7.776e+13 7.990e+13   23      0        0      1  2.06e+07  8.25e+13  2.18e+15  6.07e+14  1.00e+15  3.16e+15  1.00e+15  3.16e+15  1.00e+00  4.99e-01 -9.06e+00 -1.93e+05  2.24e-02 
8.204e+13 8.430e+13   24      0        0      1  2.23e+07  7.67e+13  2.17e+15  6.08e+14  1.00e+15  3.16e+15  1.00e+15  3.16e+15  1.00e+00  4.72e-01 -8.68e+00 -2.03e+05  2.15e-02 
8.656e+13 8.894e+13   25      0        0      1  2.42e+07  7.14e+13  2.17e+15  6.09e+14  1.00e+15  3.16e+15  1.00e+15  3.16e+15  1.00e+00  4.43e-01 -8.26e+00 -2.17e+05  2.06e-02 
9.132e+13 9.383e+13   26      0        0      1  2.61e+07  6.62e+13  2.16e+15  6.10e+14  1.00e+15  3.16e+15  1.00e+15  3.16e+15  1.00e+00  4.15e-01 -7.86e+00 -2.31e+05  1.97e-02 
9.635e+13 9.900e+13   27      0        0      1  2.80e+07  6.12e+13  2.16e+15  6.11e+14  1.00e+15  3.16e+15  1.00e+15  3.16e+15  1.00e+00  3.89e-01 -7.51e+00 -2.46e+05  1.87e-02 
1.017e+14 1.044e+14   28      0        0      1  2.97e+07  5.64e+13  2.15e+15  6.12e+14  1.00e+15  3.16e+15  1.00e+15  3.16e+15  1.00e+00  3.63e-01 -7.14e+00 -2.63e+05  1.77e-02 
1.072e+14 1.102e+14   29      0        0      1  3.15e+07  5.20e+13  2.15e+15  6.13e+14  1.00e+15  3.16e+15  1.00e+15  3.16e+15  1.00e+00  3.38e-01 -6.79e+00 -2.83e+05  1.68e-02 
1.131e+14 1.163e+14   30      0        0      1  3.32e+07  4.78e+13  2.14e+15  6.13e+14  1.00e+15  3.16e+15  1.00e+15  3.16e+15  1.00e+00  3.12e-01 -6.44e+00 -3.05e+05  1.59e-02 
1.194e+14 1.227e+14   31      0        0      1  3.52e+07  4.39e+13  2.14e+15  6.13e+14  1.00e+15  3.16e+15  1.00e+15  3.16e+15  1.00e+00  2.86e-01 -6.07e+00 -3.33e+05  1.50e-02 
1.259e+14 1.294e+14   32      0        0      1  3.67e+07  4.01e+13  2.13e+15  6.14e+14  1.00e+15  3.16e+15  1.00e+15  3.16e+15  1.00e+00  2.57e-01 -5.66e+00 -3.70e+05  1.41e-02 
1.329e+14 1.365e+14   33      0        0      1  3.78e+07  3.66e+13  2.13e+15  6.14e+14  1.00e+15  3.16e+15  1.00e+15  3.16e+15  1.00e+00  2.30e-01 -5.29e+00 -4.14e+05  1.33e-02 
1.402e+14 1.441e+14   34      0        0      1  3.92e+07  3.32e+13  2.12e+15  6.14e+14  1.00e+15  3.16e+15  1.00e+15  3.16e+15  1.00e+00  2.04e-01 -4.94e+00 -4.64e+05  1.24e-02 
1.479e+14 1.520e+14   35      0        0      1  4.01e+07  3.01e+13  2.12e+15  6.15e+14  1.00e+15  3.16e+15  1.00e+15  3.16e+15  1.00e+00  1.74e-01 -4.52e+00 -5.44e+05  1.16e-02 
1.561e+14 1.603e+14   36      0        0      1  4.11e+07  2.72e+13  2.11e+15  6.15e+14  1.00e+15  3.16e+15  1.00e+15  3.16e+15  1.00e+00  1.44e-01 -4.10e+00 -6.59e+05  1.08e-02 
1.646e+14 1.692e+14   37      0        0      1  4.17e+07  2.46e+13  2.10e+15  6.14e+14  1.00e+15  3.16e+15  1.00e+15  3.16e+15  1.00e+00  1.09e-01 -3.61e+00 -8.67e+05  1.01e-02 
1.737e+14 1.785e+14   38      0        1      1  4.20e+07  2.20e+13  2.09e+15  6.13e+14  1.00e+15  3.16e+15  1.00e+15  3.16e+15  1.00e+00  6.54e-02 -2.99e+00 -1.44e+06  9.50e-03 
1.833e+14 1.883e+14   39      0        0      1  4.19e+07  1.97e+13  2.08e+15  6.12e+14  1.00e+15  3.16e+15  1.00e+15  3.16e+15  1.00e+00  1.75e-02 -2.31e+00 -5.38e+06  8.93e-03 
1.934e+14 1.987e+14   40      0        1      1  4.17e+07  1.76e+13  2.08e+15  6.11e+14  1.00e+15  3.16e+15  1.00e+15  3.16e+15  2.00e+00 -2.45e-02 -1.71e+00  3.83e+06  8.34e-03 
2.040e+14 2.096e+14   41      0        1      1  4.14e+07  1.57e+13  2.07e+15  6.10e+14  1.00e+15  3.16e+15  1.00e+15  3.16e+15  2.00e+00 -5.11e-02 -1.36e+00  1.84e+06  7.68e-03 
2.152e+14 2.211e+14   42      0        0      1  4.12e+07  1.40e+13  2.06e+15  6.08e+14  1.00e+15  3.16e+15  1.00e+15  3.16e+15  2.00e+00 -8.91e-02 -8.25e-01  1.05e+06  7.12e-03 
2.271e+14 2.333e+14   43      0        1      1  4.05e+07  1.24e+13  2.05e+15  6.07e+14  1.00e+15  3.16e+15  1.00e+15  3.16e+15  2.00e+00 -1.31e-01 -2.43e-01  7.17e+05  6.60e-03 
2.396e+14 2.462e+14   44      0        0      1  3.99e+07  1.10e+13  2.05e+15  6.06e+14  1.00e+15  3.16e+15  1.00e+15  3.16e+15  2.00e+00 -1.77e-01  4.09e-01  5.28e+05  6.13e-03 
2.528e+14 2.597e+14   45      0        0      1  3.91e+07  9.69e+12  2.04e+15  6.05e+14  1.00e+15  3.16e+15  1.00e+15  3.16e+15  2.00e+00 -2.19e-01  1.01e+00  4.25e+05  5.66e-03 
2.667e+14 2.740e+14   46      0        0      1  3.83e+07  8.54e+12  2.03e+15  6.04e+14  1.00e+15  3.16e+15  1.00e+15  3.16e+15  2.00e+00 -2.61e-01  1.58e+00  3.57e+05  5.21e-03 
2.813e+14 2.891e+14   47      0        0      1  3.77e+07  7.52e+12  2.02e+15  6.03e+14  1.00e+15  3.16e+15  1.00e+15  3.16e+15  2.00e+00 -2.98e-01  2.09e+00  3.12e+05  4.77e-03 
2.968e+14 3.050e+14   48      0        0      1  3.70e+07  6.61e+12  2.01e+15  6.03e+14  1.00e+15  3.16e+15  1.00e+15  3.16e+15  2.00e+00 -3.32e-01  2.56e+00  2.80e+05  4.35e-03 
3.132e+14 3.218e+14   49      0        0      1  3.62e+07  5.80e+12  2.01e+15  6.03e+14  1.00e+15  3.16e+15  1.00e+15  3.16e+15  2.00e+00 -3.64e-01  2.99e+00  2.55e+05  3.94e-03 
3.304e+14 3.395e+14   50      0        0      1  3.50e+07  5.07e+12  2.00e+15  6.03e+14  1.00e+15  3.16e+15  1.00e+15  3.16e+15  2.00e+00 -3.98e-01  3.45e+00  2.33e+05  3.57e-03 
3.486e+14 3.582e+14   51      0        0      1  3.36e+07  4.43e+12  1.99e+15  6.03e+14  1.00e+15  3.16e+15  1.00e+15  3.16e+15  2.00e+00 -4.29e-01  3.87e+00  2.16e+05  3.23e-03 
