        r    i inwind converge       v_x       v_y       v_z   dv_x_dx   dv_y_dx   dv_z_dx   dv_x_dy   dv_y_dy   dv_z_dy   dv_x_dz   dv_y_dz   dv_z_dz     div_v  dvds_max     gamma    dfudge 
1.033e+13   18      0        0  9.37e+09  0.00e+00  0.00e+00  9.70e-04 -3.56e-10  1.56e-05  0.00e+00  9.55e-04  0.00e+00  1.56e-05 -3.56e-10  9.70e-04  2.83e-03  1.10e-03  1.05e+00  1.00e+05 
1.084e+13   19      0        0  9.84e+09  0.00e+00  0.00e+00  9.42e-04 -3.98e-10 -1.89e-05  0.00e+00  9.61e-04  0.00e+00 -1.89e-05 -3.98e-10  9.42e-04  2.86e-03  1.04e-03  1.06e+00  1.00e+05 
1.138e+13   20      0        0  1.03e+10  0.00e+00  0.00e+00  9.22e-04 -4.47e-10 -4.55e-05  0.00e+00  9.68e-04  0.00e+00 -4.55e-05 -4.47e-10  9.22e-04  2.76e-03  9.99e-04  1.07e+00  1.00e+05 
1.195e+13   21      0        0  1.08e+10  0.00e+00  0.00e+00  8.66e-04 -4.94e-10 -1.04e-04  0.00e+00  9.70e-04  0.00e+00 -1.04e-04 -4.94e-10  8.66e-04  2.63e-03  9.70e-04  1.07e+00  1.00e+05 
1.254e+13   22      0        0  1.12e+10  0.00e+00  0.00e+00  8.00e-04 -5.35e-10 -1.65e-04  0.00e+00  9.65e-04  0.00e+00 -1.65e-04 -5.35e-10  8.00e-04  2.49e-03  9.65e-04  1.08e+00  1.00e+05 
1.317e+13   23      0        0  1.16e+10  0.00e+00  0.00e+00  7.73e-04 -5.67e-10 -1.81e-04  0.00e+00  9.53e-04  0.00e+00 -1.81e-04 -5.67e-10  7.73e-04  2.51e-03  9.53e-04  1.08e+00  1.00e+05 
1.382e+13   24      0        0  1.20e+10  0.00e+00  0.00e+00  7.59e-04 -6.07e-10 -1.86e-04  0.00e+00  9.45e-04  0.00e+00 -1.86e-04 -6.07e-10  7.59e-04  2.41e-03  9.45e-04  1.09e+00  1.00e+05 
1.451e+13   25      0        0  1.23e+10  0.00e+00  0.00e+00  7.08e-04 -6.43e-10 -2.26e-04  0.00e+00  9.34e-04  0.00e+00 -2.26e-04 -6.43e-10  7.08e-04  2.28e-03  9.34e-04  1.10e+00  1.00e+05 
1.523e+13   26      0        0  1.27e+10  0.00e+00  0.00e+00  6.55e-04 -6.69e-10 -2.62e-04  0.00e+00  9.17e-04  0.00e+00 -2.62e-04 -6.69e-10  6.55e-04  2.17e-03  9.17e-04  1.10e+00  1.00e+05 
1.599e+13   27      0        0  1.29e+10  0.00e+00  0.00e+00  6.25e-04 -6.86e-10 -2.71e-04  0.00e+00  8.96e-04  0.00e+00 -2.71e-04 -6.86e-10  6.25e-04  2.12e-03  8.96e-04  1.11e+00  1.00e+05 
1.678e+13   28      0        0  1.32e+10  0.00e+00  0.00e+00  6.06e-04 -7.06e-10 -2.71e-04  0.00e+00  8.77e-04  0.00e+00 -2.71e-04 -7.06e-10  6.06e-04  2.05e-03  8.77e-04  1.11e+00  1.00e+05 
1.762e+13   29      0        0  1.35e+10  0.00e+00  0.00e+00  5.69e-04 -7.23e-10 -2.87e-04  0.00e+00  8.56e-04  0.00e+00 -2.87e-04 -7.23e-10  5.69e-04  1.93e-03  8.56e-04  1.12e+00  1.00e+05 
1.850e+13   30      0        0  1.37e+10  0.00e+00  0.00e+00  5.25e-04 -7.30e-10 -3.07e-04  0.00e+00  8.32e-04  0.00e+00 -3.07e-04 -7.30e-10  5.25e-04  1.82e-03  8.32e-04  1.12e+00  1.00e+05 
1.942e+13   31      0        0  1.39e+10  0.00e+00  0.00e+00  4.94e-04 -7.28e-10 -3.11e-04  0.00e+00  8.05e-04  0.00e+00 -3.11e-04 -7.28e-10  4.94e-04  1.76e-03  8.05e-04  1.13e+00  1.00e+05 
2.038e+13   32      0        0  1.40e+10  0.00e+00  0.00e+00  4.70e-04 -7.25e-10 -3.09e-04  0.00e+00  7.79e-04  0.00e+00 -3.09e-04 -7.25e-10  4.70e-04  1.68e-03  7.79e-04  1.13e+00  1.00e+05 
2.140e+13   33      0        0  1.42e+10  0.00e+00  0.00e+00  4.34e-04 -7.18e-10 -3.18e-04  0.00e+00  7.52e-04  0.00e+00 -3.18e-04 -7.18e-10  4.34e-04  1.56e-03  7.52e-04  1.13e+00  1.00e+05 
2.246e+13   34      0        0  1.43e+10  0.00e+00  0.00e+00  4.01e-04 -7.01e-10 -3.22e-04  0.00e+00  7.23e-04  0.00e+00 -3.22e-04 -7.01e-10  4.01e-04  1.49e-03  7.23e-04  1.14e+00  1.00e+05 
2.358e+13   35      0        0  1.44e+10  0.00e+00  0.00e+00  3.74e-04 -6.81e-10 -3.19e-04  0.00e+00  6.93e-04  0.00e+00 -3.19e-04 -6.81e-10  3.74e-04  1.39e-03  6.93e-04  1.14e+00  1.00e+05 
2.475e+13   36      0        0  1.44e+10  0.00e+00  0.00e+00  3.43e-04 -6.57e-10 -3.20e-04  0.00e+00  6.63e-04  0.00e+00 -3.20e-04 -6.57e-10  3.43e-04  1.30e-03  6.63e-04  1.14e+00  1.00e+05 
2.598e+13   37      0        0  1.44e+10  0.00e+00  0.00e+00  3.13e-04 -6.27e-10 -3.19e-04  0.00e+00  6.32e-04  0.00e+00 -3.19e-04 -6.27e-10  3.13e-04  1.21e-03  6.32e-04  1.14e+00  1.00e+05 
2.728e+13   38      0        0  1.44e+10  0.00e+00  0.00e+00  2.85e-04 -5.93e-10 -3.15e-04  0.00e+00  6.01e-04  0.00e+00 -3.15e-04 -5.93e-10  2.85e-04  1.13e-03  6.01e-04  1.14e+00  1.00e+05 
2.863e+13   39      0        0  1.43e+10  0.00e+00  0.00e+00  2.58e-04 -5.57e-10 -3.11e-04  0.00e+00  5.70e-04  0.00e+00 -3.11e-04 -5.57e-10  2.58e-04  1.04e-03  5.70e-04  1.14e+00  1.00e+05 
3.006e+13   40      0        0  1.42e+10  0.00e+00  0.00e+00  2.27e-04 -5.18e-10 -3.11e-04  0.00e+00  5.38e-04  0.00e+00 -3.11e-04 -5.18e-10  2.27e-04  9.43e-04  5.38e-04  1.14e+00  1.00e+05 
3.155e+13   41      0        0  1.41e+10  0.00e+00  0.00e+00  1.98e-04 -4.74e-10 -3.08e-04  0.00e+00  5.06e-04  0.00e+00 -3.08e-04 -4.74e-10  1.98e-04  8.57e-04  5.06e-04  1.13e+00  1.00e+05 
3.312e+13   42      0        0  1.39e+10  0.00e+00  0.00e+00  1.72e-04 -4.30e-10 -3.01e-04  0.00e+00  4.73e-04  0.00e+00 -3.01e-04 -4.30e-10  1.72e-04  7.76e-04  4.73e-04  1.13e+00  1.00e+05 
3.477e+13   43      0        0  1.37e+10  0.00e+00  0.00e+00  1.47e-04 -3.86e-10 -2.94e-04  0.00e+00  4.42e-04  0.00e+00 -2.94e-04 -3.86e-10  1.47e-04  6.95e-04  4.42e-04  1.12e+00  1.00e+05 
3.650e+13   44      0        0  1.34e+10  0.00e+00  0.00e+00  1.21e-04 -3.42e-10 -2.89e-04  0.00e+00  4.10e-04  0.00e+00 -2.89e-04 -3.42e-10  1.21e-04  6.09e-04  4.10e-04  1.12e+00  1.00e+05 
3.832e+13   45      0        0  1.31e+10  0.00e+00  0.00e+00  1.00e-04 -2.98e-10 -2.79e-04  0.00e+00  3.79e-04  0.00e+00 -2.79e-04 -2.98e-10  1.00e-04  5.49e-04  3.79e-04  1.11e+00  1.00e+05 
4.022e+13   46      0        0  1.27e+10  0.00e+00  0.00e+00  8.62e-05 -2.58e-10 -2.63e-04  0.00e+00  3.50e-04  0.00e+00 -2.63e-04 -2.58e-10  8.62e-05  4.95e-04  3.50e-04  1.10e+00  1.00e+05 
4.222e+13   47      0        0  1.24e+10  0.00e+00  0.00e+00  7.11e-05 -2.23e-10 -2.51e-04  0.00e+00  3.22e-04  0.00e+00 -2.51e-04 -2.23e-10  7.11e-05  4.33e-04  3.22e-04  1.10e+00  1.00e+05 
4.432e+13   48      0        0  1.20e+10  0.00e+00  0.00e+00  5.68e-05 -1.90e-10 -2.38e-04  0.00e+00  2.95e-04  0.00e+00 -2.38e-04 -1.90e-10  5.68e-05  3.85e-04  2.95e-04  1.09e+00  1.00e+05 
4.653e+13   49      0        0  1.16e+10  0.00e+00  0.00e+00  5.05e-05 -1.61e-10 -2.20e-04  0.00e+00  2.70e-04  0.00e+00 -2.20e-04 -1.61e-10  5.05e-05  3.59e-04  2.70e-04  1.08e+00  1.00e+05 
4.884e+13   50      0        0  1.12e+10  0.00e+00  0.00e+00  4.27e-05 -1.38e-10 -2.05e-04  0.00e+00  2.48e-04  0.00e+00 -2.05e-04 -1.38e-10  4.27e-05  3.07e-04  2.48e-04  1.08e+00  1.00e+05 
5.127e+13   51      0        0  1.08e+10  0.00e+00  0.00e+00  3.32e-05 -1.16e-10 -1.93e-04  0.00e+00  2.26e-04  0.00e+00 -1.93e-04 -1.16e-10  3.32e-05  2.79e-04  2.26e-04  1.07e+00  1.00e+05 
5.382e+13   52      0        0  1.04e+10  0.00e+00  0.00e+00  3.22e-05 -9.75e-11 -1.75e-04  0.00e+00  2.07e-04  0.00e+00 -1.75e-04 -9.75e-11  3.22e-05  2.64e-04  2.07e-04  1.07e+00  1.00e+05 
5.650e+13   53      0        0  1.01e+10  0.00e+00  0.00e+00  3.15e-05 -8.28e-11 -1.58e-04  0.00e+00  1.89e-04  0.00e+00 -1.58e-04 -8.28e-11  3.15e-05  2.41e-04  1.89e-04  1.06e+00  1.00e+05 
5.931e+13   54      0        0  9.74e+09  0.00e+00  0.00e+00  2.59e-05 -7.04e-11 -1.48e-04  0.00e+00  1.74e-04  0.00e+00 -1.48e-04 -7.04e-11  2.59e-05  2.10e-04  1.74e-04  1.06e+00  1.00e+05 
6.226e+13   55      0        0  9.38e+09  0.00e+00  0.00e+00  2.14e-05 -5.93e-11 -1.37e-04  0.00e+00  1.59e-04  0.00e+00 -1.37e-04 -5.93e-11  2.14e-05  1.94e-04  1.59e-04  1.05e+00  1.00e+05 
6.536e+13   56      0        0  9.04e+09  0.00e+00  0.00e+00  2.16e-05 -5.01e-11 -1.23e-04  0.00e+00  1.45e-04  0.00e+00 -1.23e-04 -5.01e-11  2.16e-05  1.84e-04  1.45e-04  1.05e+00  1.00e+05 
6.861e+13   57      0        0  8.73e+09  0.00e+00  0.00e+00  2.16e-05 -4.27e-11 -1.11e-04  0.00e+00  1.33e-04  0.00e+00 -1.11e-04 -4.27e-11  2.16e-05  1.69e-04  1.33e-04  1.05e+00  1.00e+05 
7.203e+13   58      0        0  8.44e+09  0.00e+00  0.00e+00  1.77e-05 -3.64e-11 -1.04e-04  0.00e+00  1.22e-04  0.00e+00 -1.04e-04 -3.64e-11  1.77e-05  1.46e-04  1.22e-04  1.04e+00  1.00e+05 
7.561e+13   59      0        0  8.13e+09  0.00e+00  0.00e+00  1.41e-05 -3.07e-11 -9.76e-05  0.00e+00  1.12e-04  0.00e+00 -9.76e-05 -3.07e-11  1.41e-05  1.34e-04  1.12e-04  1.04e+00  1.00e+05 
7.937e+13   60      0        0  7.83e+09  0.00e+00  0.00e+00  1.43e-05 -2.60e-11 -8.79e-05  0.00e+00  1.02e-04  0.00e+00 -8.79e-05 -2.60e-11  1.43e-05  1.28e-04  1.02e-04  1.04e+00  1.00e+05 
8.332e+13   61      0        0  7.56e+09  0.00e+00  0.00e+00  1.52e-05 -2.21e-11 -7.86e-05  0.00e+00  9.38e-05  0.00e+00 -7.86e-05 -2.21e-11  1.52e-05  1.21e-04  9.38e-05  1.03e+00  1.00e+05 
8.746e+13   62      0        0  7.32e+09  0.00e+00  0.00e+00  1.36e-05 -1.90e-11 -7.27e-05  0.00e+00  8.62e-05  0.00e+00 -7.27e-05 -1.90e-11  1.36e-05  1.06e-04  8.62e-05  1.03e+00  1.00e+05 
9.181e+13   63      0        0  7.06e+09  0.00e+00  0.00e+00  1.22e-05 -1.62e-11 -6.69e-05  0.00e+00  7.91e-05  0.00e+00 -6.69e-05 -1.62e-11  1.22e-05  1.01e-04  7.91e-05  1.03e+00  1.00e+05 
9.638e+13   64      0        0  6.83e+09  0.00e+00  0.00e+00  1.14e-05 -1.39e-11 -6.14e-05  0.00e+00  7.28e-05  0.00e+00 -6.14e-05 -1.39e-11  1.14e-05  8.96e-05  7.28e-05  1.03e+00  1.00e+05 
1.012e+14   65      0        0  6.59e+09  0.00e+00  0.00e+00  1.03e-05 -1.18e-11 -5.65e-05  0.00e+00  6.68e-05  0.00e+00 -5.65e-05 -1.18e-11  1.03e-05  8.55e-05  6.68e-05  1.03e+00  1.00e+05 
1.062e+14   66      0        0  6.38e+09  0.00e+00  0.00e+00  1.08e-05 -1.02e-11 -5.07e-05  0.00e+00  6.14e-05  0.00e+00 -5.07e-05 -1.02e-11  1.08e-05  8.06e-05  6.14e-05  1.02e+00  1.00e+05 
1.115e+14   67      0        0  6.18e+09  0.00e+00  0.00e+00  1.12e-05 -8.79e-12 -4.55e-05  0.00e+00  5.66e-05  0.00e+00 -4.55e-05 -8.79e-12  1.12e-05  7.76e-05  5.66e-05  1.02e+00  1.00e+05 
1.170e+14   68      0        0  6.01e+09  0.00e+00  0.00e+00  1.10e-05 -7.66e-12 -4.14e-05  0.00e+00  5.24e-05  0.00e+00 -4.14e-05 -7.66e-12  1.10e-05  7.12e-05  5.24e-05  1.02e+00  1.00e+05 
1.229e+14   69      0        0  5.83e+09  0.00e+00  0.00e+00  9.59e-06 -6.67e-12 -3.88e-05  0.00e+00  4.84e-05  0.00e+00 -3.88e-05 -6.67e-12  9.59e-06  6.40e-05  4.84e-05  1.02e+00  1.00e+05 
1.290e+14   70      0        0  5.66e+09  0.00e+00  0.00e+00  9.11e-06 -5.77e-12 -3.55e-05  0.00e+00  4.47e-05  0.00e+00 -3.55e-05 -5.77e-12  9.11e-06  6.20e-05  4.47e-05  1.02e+00  1.00e+05 
1.354e+14   71      0        0  5.50e+09  0.00e+00  0.00e+00  1.04e-05 -5.05e-12 -3.10e-05  0.00e+00  4.13e-05  0.00e+00 -3.10e-05 -5.05e-12  1.04e-05  6.24e-05  4.13e-05  1.02e+00  1.00e+05 
1.421e+14   72      0        0  5.39e+09  0.00e+00  0.00e+00  1.10e-05 -4.50e-12 -2.75e-05  0.00e+00  3.85e-05  0.00e+00 -2.75e-05 -4.50e-12  1.10e-05  5.89e-05  3.85e-05  1.02e+00  1.00e+05 
1.492e+14   73      0        0  5.28e+09  0.00e+00  0.00e+00  1.02e-05 -4.03e-12 -2.58e-05  0.00e+00  3.59e-05  0.00e+00 -2.58e-05 -4.03e-12  1.02e-05  5.36e-05  3.59e-05  1.02e+00  1.00e+05 
1.566e+14   74      0        0  5.16e+09  0.00e+00  0.00e+00  9.43e-06 -3.58e-12 -2.40e-05  0.00e+00  3.34e-05  0.00e+00 -2.40e-05 -3.58e-12  9.43e-06  5.11e-05  3.34e-05  1.02e+00  1.00e+05 
1.644e+14   75      0        0  5.05e+09  0.00e+00  0.00e+00  8.84e-06 -3.20e-12 -2.24e-05  0.00e+00  3.12e-05  0.00e+00 -2.24e-05 -3.20e-12  8.84e-06  4.67e-05  3.12e-05  1.01e+00  1.00e+05 
1.726e+14   76      0        0  4.94e+09  0.00e+00  0.00e+00  8.99e-06 -2.85e-12 -2.01e-05  0.00e+00  2.90e-05  0.00e+00 -2.01e-05 -2.85e-12  8.99e-06  4.76e-05  2.90e-05  1.01e+00  1.00e+05 
1.812e+14   77      0        0  4.87e+09  0.00e+00  0.00e+00  9.66e-06 -2.59e-12 -1.76e-05  0.00e+00  2.72e-05  0.00e+00 -1.76e-05 -2.59e-12  9.66e-06  4.56e-05  2.72e-05  1.01e+00  1.00e+05 
1.902e+14   78      0        0  4.81e+09  0.00e+00  0.00e+00  8.97e-06 -2.37e-12 -1.66e-05  0.00e+00  2.56e-05  0.00e+00 -1.66e-05 -2.37e-12  8.97e-06  4.14e-05  2.56e-05  1.01e+00  1.00e+05 
1.997e+14   79      0        0  4.73e+09  0.00e+00  0.00e+00  8.19e-06 -2.15e-12 -1.58e-05  0.00e+00  2.40e-05  0.00e+00 -1.58e-05 -2.15e-12  8.19e-06  3.93e-05  2.40e-05  1.01e+00  1.00e+05 
2.096e+14   80      0        0  4.66e+09  0.00e+00  0.00e+00  7.93e-06 -1.96e-12 -1.46e-05  0.00e+00  2.25e-05  0.00e+00 -1.46e-05 -1.96e-12  7.93e-06  3.74e-05  2.25e-05  1.01e+00  1.00e+05 
2.200e+14   81      0        0  4.59e+09  0.00e+00  0.00e+00  7.81e-06 -1.79e-12 -1.33e-05  0.00e+00  2.11e-05  0.00e+00 -1.33e-05 -1.79e-12  7.81e-06  3.62e-05  2.11e-05  1.01e+00  1.00e+05 
2.310e+14   82      0        0  4.54e+09  0.00e+00  0.00e+00  8.25e-06 -1.64e-12 -1.16e-05  0.00e+00  1.99e-05  0.00e+00 -1.16e-05 -1.64e-12  8.25e-06  3.68e-05  1.99e-05  1.01e+00  1.00e+05 
2.425e+14   83      0        0  4.52e+09  0.00e+00  0.00e+00  8.07e-06 -1.54e-12 -1.08e-05  0.00e+00  1.89e-05  0.00e+00 -1.08e-05 -1.54e-12  8.07e-06  3.31e-05  1.89e-05  1.01e+00  1.00e+05 
2.545e+14   84      0        0  4.48e+09  0.00e+00  0.00e+00  6.91e-06 -1.43e-12 -1.09e-05  0.00e+00  1.78e-05  0.00e+00 -1.09e-05 -1.43e-12  6.91e-06  3.00e-05  1.78e-05  1.01e+00  1.00e+05 
2.672e+14   85      0        0  4.42e+09  0.00e+00  0.00e+00  6.97e-06 -1.31e-12 -9.76e-06  0.00e+00  1.67e-05  0.00e+00 -9.76e-06 -1.31e-12  6.97e-06  3.14e-05  1.67e-05  1.01e+00  1.00e+05 
2.805e+14   86      0        0  4.40e+09  0.00e+00  0.00e+00  7.28e-06 -1.23e-12 -8.60e-06  0.00e+00  1.59e-05  0.00e+00 -8.60e-06 -1.23e-12  7.28e-06  2.94e-05  1.59e-05  1.01e+00  1.00e+05 
2.944e+14   87      0        0  4.38e+09  0.00e+00  0.00e+00  6.70e-06 -1.16e-12 -8.35e-06  0.00e+00  1.51e-05  0.00e+00 -8.35e-06 -1.16e-12  6.70e-06  2.75e-05  1.51e-05  1.01e+00  1.00e+05 
3.091e+14   88      0        0  4.36e+09  0.00e+00  0.00e+00  6.26e-06 -1.08e-12 -7.99e-06  0.00e+00  1.42e-05  0.00e+00 -7.99e-06 -1.08e-12  6.26e-06  2.61e-05  1.42e-05  1.01e+00  1.00e+05 
3.244e+14   89      0        0  4.33e+09  0.00e+00  0.00e+00  5.99e-06 -1.01e-12 -7.51e-06  0.00e+00  1.35e-05  0.00e+00 -7.51e-06 -1.01e-12  5.99e-06  2.49e-05  1.35e-05  1.01e+00  1.00e+05 
3.406e+14   90      0        0  4.31e+09  0.00e+00  0.00e+00  5.62e-06 -9.49e-13 -7.16e-06  0.00e+00  1.28e-05  0.00e+00 -7.16e-06 -9.49e-13  5.62e-06  2.32e-05  1.28e-05  1.01e+00  1.00e+05 
3.575e+14   91      0        0  4.28e+09  0.00e+00  0.00e+00  5.45e-06 -8.86e-13 -6.64e-06  0.00e+00  1.21e-05  0.00e+00 -6.64e-06 -8.86e-13  5.45e-06  2.29e-05  1.21e-05  1.01e+00  1.00e+05 
3.753e+14   92      0        0  4.27e+09  0.00e+00  0.00e+00  5.75e-06 -8.36e-13 -5.74e-06  0.00e+00  1.15e-05  0.00e+00 -5.74e-06 -8.36e-13  5.75e-06  2.32e-05  1.15e-05  1.01e+00  1.00e+05 
3.940e+14   93      0        0  4.28e+09  0.00e+00  0.00e+00  5.12e-06 -8.04e-13 -5.86e-06  0.00e+00  1.10e-05  0.00e+00 -5.86e-06 -8.04e-13  5.12e-06  1.91e-05  1.10e-05  1.01e+00  1.00e+05 
4.136e+14   94      0        0  4.24e+09  0.00e+00  0.00e+00  4.64e-06 -7.43e-13 -5.71e-06  0.00e+00  1.04e-05  0.00e+00 -5.71e-06 -7.43e-13  4.64e-06  2.03e-05  1.04e-05  1.01e+00  1.00e+05 
4.342e+14   95      0        0  4.24e+09  0.00e+00  0.00e+00  5.02e-06 -7.08e-13 -4.85e-06  0.00e+00  9.87e-06  0.00e+00 -4.85e-06 -7.08e-13  5.02e-06  1.95e-05  9.87e-06  1.01e+00  1.00e+05 
4.558e+14   96      0        0  4.25e+09  0.00e+00  0.00e+00  4.15e-06 -6.78e-13 -5.26e-06  0.00e+00  9.41e-06  0.00e+00 -5.26e-06 -6.78e-13  4.15e-06  1.58e-05  9.41e-06  1.01e+00  1.00e+05 
4.784e+14   97      0        0  4.19e+09  0.00e+00  0.00e+00  4.25e-06 -6.20e-13 -4.59e-06  0.00e+00  8.84e-06  0.00e+00 -4.59e-06 -6.20e-13  4.25e-06  1.91e-05  8.84e-06  1.01e+00  1.00e+05 
5.022e+14   98      0        0  4.23e+09  0.00e+00  0.00e+00  4.88e-06 -6.09e-13 -3.63e-06  0.00e+00  8.51e-06  0.00e+00 -3.63e-06 -6.09e-13  4.88e-06  1.74e-05  8.51e-06  1.01e+00  1.00e+05 
5.272e+14   99      0        0  4.25e+09  0.00e+00  0.00e+00  3.90e-06 -5.88e-13 -4.25e-06  0.00e+00  8.14e-06  0.00e+00 -4.25e-06 -5.88e-13  3.90e-06  1.44e-05  8.14e-06  1.01e+00  1.00e+05 
5.535e+14  100      0        0  4.21e+09  0.00e+00  0.00e+00  4.23e-06 -5.45e-13 -3.46e-06  0.00e+00  7.69e-06  0.00e+00 -3.46e-06 -5.45e-13  4.23e-06  1.81e-05  7.69e-06  1.01e+00  1.00e+05 
5.810e+14  101      0        0  4.29e+09  0.00e+00  0.00e+00  4.63e-06 -5.50e-13 -2.84e-06  0.00e+00  7.47e-06  0.00e+00 -2.84e-06 -5.50e-13  4.63e-06  1.52e-05  7.47e-06  1.01e+00  1.00e+05 
6.099e+14  102      0        0  4.31e+09  0.00e+00  0.00e+00  3.81e-06 -5.31e-13 -3.34e-06  0.00e+00  7.14e-06  0.00e+00 -3.34e-06 -5.31e-13  3.81e-06  1.43e-05  7.14e-06  1.01e+00  1.00e+05 
6.402e+14  103      0        0  4.32e+09  0.00e+00  0.00e+00  4.09e-06 -5.09e-13 -2.73e-06  0.00e+00  6.82e-06  0.00e+00 -2.73e-06 -5.09e-13  4.09e-06  1.58e-05  6.82e-06  1.01e+00  1.00e+05 
6.721e+14  104     -1        0  4.40e+09  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00 
7.055e+14  105     -1        0  4.43e+09  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00 
