        r      rcen    i inwind converge     nband      nxtot        xj xave_freq  xsd_freq      fmin      fmax  fmin_mod  fmax_mod spec_mod_type  pl_alpha  pl_log_w  exp_temp     exp_w 
3.550e+12 3.638e+12    0     -1        0      0  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00 
3.726e+12 3.819e+12    1      0        0      0  2.02e+04  1.91e+14  7.20e+14  2.13e+14  1.01e+14  1.00e+15  1.00e+14  1.00e+15  1.00e+00  1.54e+00 -2.35e+01 -1.74e+04  3.65e-02 
3.911e+12 4.009e+12    2      0        0      0  4.13e+04  2.54e+14  7.10e+14  2.17e+14  1.00e+14  1.00e+15  1.00e+14  1.00e+15  1.00e+00  1.42e+00 -2.14e+01 -1.87e+04  5.55e-02 
4.106e+12 4.208e+12    3      0        0      0  6.14e+04  3.01e+14  7.03e+14  2.05e+14  1.00e+14  1.00e+15  1.00e+14  1.00e+15  1.00e+00  1.33e+00 -2.01e+01 -1.97e+04  7.22e-02 
4.310e+12 4.418e+12    4      0        0      0  8.33e+04  3.40e+14  7.15e+14  2.06e+14  1.00e+14  1.00e+15  1.00e+14  1.00e+15  1.00e+00  1.48e+00 -2.23e+01 -1.80e+04  6.91e-02 
4.525e+12 4.637e+12    5      0        0      0  1.05e+05  3.66e+14  7.15e+14  2.08e+14  1.00e+14  1.00e+15  1.00e+14  1.00e+15  1.00e+00  1.49e+00 -2.23e+01 -1.79e+04  7.40e-02 
4.750e+12 4.868e+12    6      0        0      0  1.26e+05  3.96e+14  7.16e+14  2.05e+14  1.00e+14  1.00e+15  1.00e+14  1.00e+15  1.00e+00  1.50e+00 -2.25e+01 -1.78e+04  7.92e-02 
4.986e+12 5.110e+12    7      0        0      0  1.46e+05  4.34e+14  7.15e+14  2.05e+14  1.00e+14  1.00e+15  1.00e+14  1.00e+15  1.00e+00  1.48e+00 -2.22e+01 -1.80e+04  8.85e-02 
5.234e+12 5.364e+12    8      0        0      0  1.71e+05  4.66e+14  7.05e+14  2.09e+14  1.00e+14  1.00e+15  1.00e+14  1.00e+15  1.00e+00  1.36e+00 -2.03e+01 -1.94e+04  1.09e-01 
5.495e+12 5.631e+12    9      0        0      0  1.98e+05  4.91e+14  7.05e+14  2.11e+14  1.00e+14  1.00e+15  1.00e+14  1.00e+15  1.00e+00  1.35e+00 -2.02e+01 -1.94e+04  1.15e-01 
5.768e+12 5.912e+12   10      0        0      0  2.25e+05  5.11e+14  7.09e+14  2.10e+14  1.00e+14  1.00e+15  1.00e+14  1.00e+15  1.00e+00  1.40e+00 -2.09e+01 -1.88e+04  1.13e-01 
6.055e+12 6.206e+12   11      0        0      0  2.31e+05  5.32e+14  7.09e+14  2.11e+14  1.00e+14  1.00e+15  1.00e+14  1.00e+15  1.00e+00  1.41e+00 -2.10e+01 -1.88e+04  1.17e-01 
6.356e+12 6.514e+12   12      0        0      0  2.52e+05  5.35e+14  7.05e+14  2.11e+14  1.00e+14  1.00e+15  1.00e+14  1.00e+15  1.00e+00  1.36e+00 -2.03e+01 -1.93e+04  1.24e-01 
6.672e+12 6.838e+12   13      0        0      0  2.76e+05  5.50e+14  7.05e+14  2.11e+14  1.00e+14  1.00e+15  1.00e+14  1.00e+15  1.00e+00  1.36e+00 -2.03e+01 -1.93e+04  1.27e-01 
7.004e+12 7.179e+12   14      0        0      0  3.05e+05  5.62e+14  7.03e+14  2.11e+14  1.00e+14  1.00e+15  1.00e+14  1.00e+15  1.00e+00  1.34e+00 -2.00e+01 -1.96e+04  1.33e-01 
